Source Target Weight
王長史 耿紀 6
王長史 韋晃 8
秋乃化 管輅 8
秋乃化 趙顏 8
張飛 任夔 6
張飛 曹洪 19
張飛 馬超 19
張飛 吳蘭 12
平之子 耿紀 6
平之子 王必 10
左慈 管輅 8
左慈 趙顏 8
歸家 耿紀 6
歸家 王必 10
伯母 管輅 8
伯母 趙顏 8
汝可詳 管輅 8
汝可詳 趙顏 8
許芝 管輅 8
許芝 趙顏 8
馬超 任夔 12
馬超 洪勒 6
馬超 曹洪 37
馬超 張飛 19
馬超 吳蘭 24
馬超 何顏 6
馬超 夏侯淵 7
馬超 管輅 7
馬超 聞神卜 6
馬超 雷銅 6
馬超 洪自提 6
許昌 趙顏 8
許昌 管輅 9
仰觀 管輅 8
仰觀 趙顏 8
於紅 白旗 8
於紅 耿紀 10
於紅 韋晃 10
於紅 夏侯 10
魏王 耿紀 9
魏王 韋晃 7
魏王 王必 11
子春奇 管輅 8
子春奇 趙顏 8
連天 耿紀 6
連天 王必 10
聞神卜 曹洪 6
聞神卜 馬超 6
夏侯淵 曹洪 7
夏侯淵 馬超 7
白旗 於紅 8
白旗 墨綬 8
白旗 侯爵 8
白旗 曹休 8
白旗 耿紀 20
白旗 韋晃 20
白旗 曹躁 8
白旗 夏侯 20
汝壽 管輅 8
汝壽 趙顏 8
白鶴 管輅 8
白鶴 趙顏 8
洪勒 曹洪 6
洪勒 馬超 6
曹氏 耿紀 6
曹氏 王必 10
吉文 耿紀 6
吉文 王必 10
汝乃 管輅 8
汝乃 趙顏 8
耿紀 王長史 6
耿紀 於紅 10
耿紀 平之子 6
耿紀 白旗 20
耿紀 侯爵 10
耿紀 歸家 6
耿紀 連天 6
耿紀 吉穆 12
耿紀 董承 6
耿紀 漢臣 6
耿紀 曹休 16
耿紀 魏王 9
耿紀 招安 6
耿紀 王必 68
耿紀 曹氏 6
耿紀 吉文 6
耿紀 韋司直 6
耿紀 韋晃 55
耿紀 聞之 6
耿紀 墨綬 10
耿紀 曹躁 10
耿紀 夏侯 25
耿紀 德偉 6
耿紀 吉邈 18
耿紀 董承自 6
北斗 子春 12
北斗 管輅 24
北斗 趙顏 24
北斗 諸葛原 6
北斗 鹿脯 6
北斗 郭恩 6
老夫 管輅 8
老夫 趙顏 8
墨綬 白旗 8
墨綬 耿紀 10
墨綬 韋晃 10
墨綬 夏侯 10
夏侯 墨綬 10
夏侯 白旗 20
夏侯 管輅 6
夏侯 王必 9
夏侯 耿紀 25
夏侯 韋晃 25
夏侯 侯爵 10
夏侯 曹休 10
夏侯 於紅 10
夏侯 曹躁 10
吉穆 耿紀 12
吉穆 韋晃 6
吉穆 吉邈 6
吉穆 王必 20
曹躁見 管輅 8
曹躁見 趙顏 8
安可禳 管輅 8
安可禳 趙顏 8
於天 管輅 8
於天 趙顏 8
含寶 管輅 8
含寶 趙顏 8
卜易 管輅 8
卜易 趙顏 8
侯爵 白旗 8
侯爵 耿紀 10
侯爵 韋晃 10
侯爵 夏侯 10
洪自提 曹洪 6
洪自提 馬超 6
延輅 管輅 8
延輅 趙顏 8
曾聞神 管輅 8
曾聞神 趙顏 8
雷銅 曹洪 6
雷銅 馬超 6
子春 管輅 32
子春 趙顏 32
子春 諸葛原 8
子春 鹿脯 8
子春 郭恩 8
子春 北斗 12
于大松 管輅 8
于大松 趙顏 8
田中 管輅 8
田中 趙顏 8
何顏 曹洪 6
何顏 馬超 6
董承自 耿紀 6
董承自 王必 10
郭恩 子春 8
郭恩 管輅 16
郭恩 趙顏 16
郭恩 北斗 6
徐晃 趙顏 8
徐晃 管輅 8
朱衣 管輅 8
朱衣 趙顏 8
從曉至 管輅 8
從曉至 趙顏 8
汝眉 管輅 8
汝眉 趙顏 8
言之士 管輅 8
言之士 趙顏 8
單子春 管輅 8
單子春 趙顏 8
招安 耿紀 6
招安 王必 10
安平 管輅 8
安平 趙顏 8
曹洪 洪勒 6
曹洪 任夔 12
曹洪 馬超 37
曹洪 張飛 19
曹洪 吳蘭 24
曹洪 何顏 6
曹洪 夏侯淵 7
曹洪 管輅 7
曹洪 聞神卜 6
曹洪 雷銅 6
曹洪 洪自提 6
諸葛原 子春 8
諸葛原 管輅 16
諸葛原 趙顏 16
諸葛原 北斗 6
吳蘭 任夔 8
吳蘭 曹洪 24
吳蘭 馬超 24
吳蘭 張飛 12
鹿脯 子春 8
鹿脯 管輅 16
鹿脯 趙顏 16
鹿脯 北斗 6
管輅 曹躁見 8
管輅 安可禳 8
管輅 秋乃化 8
管輅 含寶 8
管輅 卜易 8
管輅 左慈 8
管輅 伯母 8
管輅 延輅 8
管輅 曾聞神 8
管輅 夏侯 6
管輅 汝可詳 8
管輅 子春 32
管輅 于大松 8
管輅 田中 8
管輅 馬超 7
管輅 許昌 9
管輅 仰觀 8
管輅 郭恩 16
管輅 朱衣 8
管輅 從曉至 8
管輅 汝眉 8
管輅 言之士 8
管輅 單子春 8
管輅 子春奇 8
管輅 安平 8
管輅 許芝 8
管輅 曹洪 7
管輅 諸葛原 16
管輅 鹿脯 16
管輅 汝壽 8
管輅 趙顏 64
管輅 白鶴 8
管輅 常雲 8
管輅 於天 8
管輅 王基 8
管輅 汝乃 8
管輅 北斗 24
管輅 老夫 8
管輅 徐晃 8
管輅 玄黃 8
管輅 汝可乘 8
管輅 曹躁 10
管輅 飛步 8
管輅 之士耶 8
曹躁 白旗 8
曹躁 趙顏 8
曹躁 管輅 10
曹躁 耿紀 10
曹躁 韋晃 10
曹躁 夏侯 10
趙顏 曹躁見 8
趙顏 子春 32
趙顏 玄黃 8
趙顏 安可禳 8
趙顏 秋乃化 8
趙顏 含寶 8
趙顏 于大松 8
趙顏 卜易 8
趙顏 延輅 8
趙顏 左慈 8
趙顏 汝壽 8
趙顏 管輅 64
趙顏 汝眉 8
趙顏 伯母 8
趙顏 常雲 8
趙顏 曾聞神 8
趙顏 安平 8
趙顏 於天 8
趙顏 汝可詳 8
趙顏 許芝 8
趙顏 諸葛原 16
趙顏 汝乃 8
趙顏 飛步 8
趙顏 王基 8
趙顏 田中 8
趙顏 鹿脯 16
趙顏 許昌 8
趙顏 老夫 8
趙顏 白鶴 8
趙顏 仰觀 8
趙顏 郭恩 16
趙顏 徐晃 8
趙顏 朱衣 8
趙顏 從曉至 8
趙顏 汝可乘 8
趙顏 曹躁 8
趙顏 北斗 24
趙顏 言之士 8
趙顏 單子春 8
趙顏 子春奇 8
趙顏 之士耶 8
常雲 管輅 8
常雲 趙顏 8
王基 管輅 8
王基 趙顏 8
任夔 曹洪 12
任夔 馬超 12
任夔 張飛 6
任夔 吳蘭 8
韋司直 耿紀 6
韋司直 王必 10
飛步 管輅 8
飛步 趙顏 8
韋晃 王長史 8
韋晃 於紅 10
韋晃 白旗 20
韋晃 侯爵 10
韋晃 吉穆 6
韋晃 曹休 13
韋晃 魏王 7
韋晃 王必 39
韋晃 耿紀 55
韋晃 墨綬 10
韋晃 曹躁 10
韋晃 夏侯 25
韋晃 德偉 8
韋晃 吉邈 9
漢臣 耿紀 6
漢臣 王必 10
曹休 白旗 8
曹休 王必 12
曹休 耿紀 16
曹休 韋晃 13
曹休 夏侯 10
董承 耿紀 6
董承 王必 10
聞之 耿紀 6
聞之 王必 10
玄黃 管輅 8
玄黃 趙顏 8
汝可乘 管輅 8
汝可乘 趙顏 8
王必 平之子 10
王必 歸家 10
王必 董承自 10
王必 董承 10
王必 漢臣 10
王必 曹休 12
王必 夏侯 9
王必 魏王 11
王必 招安 10
王必 曹氏 10
王必 吉文 10
王必 韋司直 10
王必 耿紀 68
王必 韋晃 39
王必 聞之 10
王必 吉穆 20
王必 吉邈 30
王必 連天 10
之士耶 管輅 8
之士耶 趙顏 8
吉邈 耿紀 18
吉邈 韋晃 9
吉邈 王必 30
吉邈 吉穆 6
德偉 耿紀 6
德偉 韋晃 8
