Source Target Weight
布同允 貂蟬 7
布同允 呂布 7
董太師 呂布 6
董太師 貂蟬 17
池中照 貂蟬 7
池中照 呂布 7
盛德 呂布 6
盛德 貂蟬 17
丁香 呂布 6
丁香 貂蟬 17
神仙中人 呂布 6
神仙中人 貂蟬 17
董卓 敬將軍 6
董卓 呂布 31
董卓 布大喜 6
董卓 貂蟬 88
董卓 卓笑 8
文武 貂蟬 8
無德 呂布 6
無德 貂蟬 17
卓見布 貂蟬 7
卓見布 呂布 7
燕飛 呂布 6
燕飛 貂蟬 17
卓己 貂蟬 7
卓己 呂布 7
孫堅 黃祖 8
布知 貂蟬 7
布知 呂布 7
卓大喜 呂布 6
卓大喜 貂蟬 17
敬將軍 董卓 6
敬將軍 呂布 12
敬將軍 貂蟬 34
楚襄王 呂布 6
楚襄王 貂蟬 17
卓側 貂蟬 7
卓側 呂布 7
謝曰 呂布 6
謝曰 貂蟬 17
司徒王允 貂蟬 8
老夫 貂蟬 28
老夫 呂布 28
卓擎 呂布 6
卓擎 貂蟬 17
仰天 貂蟬 8
布大怒 貂蟬 7
布大怒 呂布 7
鳳儀亭 貂蟬 8
王允 呂布 13
王允 貂蟬 24
允蒙 呂布 6
允蒙 貂蟬 17
尋思 貂蟬 8
汝之力 貂蟬 8
呂布 布同允 7
呂布 董太師 6
呂布 敬將軍 12
呂布 盛德 6
呂布 丁香 6
呂布 神仙中人 6
呂布 池中照 7
呂布 無德 6
呂布 卓見布 7
呂布 燕飛 6
呂布 卓己 7
呂布 布知 7
呂布 馬執戟 7
呂布 卓大喜 6
呂布 侍太師 6
呂布 楚襄王 6
呂布 卓側 7
呂布 謝曰 6
呂布 老夫 28
呂布 卓擎 6
呂布 布大怒 7
呂布 王允 13
呂布 允蒙 6
呂布 卓笑 18
呂布 卓入 6
呂布 秋波 6
呂布 雙眉 7
呂布 布大喜 12
呂布 若舜 6
呂布 董卓 31
呂布 貂蟬 183
呂布 有詞贊 6
呂布 卓見 6
呂布 卓命 6
呂布 布謝 9
呂布 元勳 6
呂布 殷勤 6
呂布 布之德 6
呂布 允於堂 6
呂布 明珠 6
呂布 布驚 6
呂布 張溫 9
呂布 卓命扶 6
呂布 鴻宛 6
呂布 卓亦 6
呂布 屈太師 6
卓入 呂布 6
卓入 貂蟬 17
秋波 呂布 6
秋波 貂蟬 17
雙眉 貂蟬 7
雙眉 呂布 7
汝許 貂蟬 8
明珠 呂布 6
明珠 貂蟬 17
若舜 呂布 6
若舜 貂蟬 17
黃祖 孫堅 8
貂蟬 布同允 7
貂蟬 董太師 17
貂蟬 王允 24
貂蟬 敬將軍 34
貂蟬 池中照 7
貂蟬 允蒙 17
貂蟬 尋思 8
貂蟬 卓笑 34
貂蟬 汝之力 8
貂蟬 神仙中人 17
貂蟬 司徒王允 8
貂蟬 文武 8
貂蟬 呂布 183
貂蟬 卓入 17
貂蟬 秋波 17
貂蟬 雙眉 7
貂蟬 無德 17
貂蟬 汝許 8
貂蟬 布大喜 34
貂蟬 若舜 17
貂蟬 燕飛 17
貂蟬 有詞贊 17
貂蟬 卓己 7
貂蟬 卓見 17
貂蟬 汝意 8
貂蟬 布知 7
貂蟬 卓命 17
貂蟬 布謝 12
貂蟬 侍太師 17
貂蟬 卓擎 17
貂蟬 殷勤 17
貂蟬 恩養 8
貂蟬 布之德 17
貂蟬 卓大喜 17
貂蟬 馬執戟 7
貂蟬 允於堂 17
貂蟬 汝勿隱 8
貂蟬 明珠 17
貂蟬 盛德 17
貂蟬 楚襄王 17
貂蟬 布驚 17
貂蟬 卓側 7
貂蟬 謝曰 17
貂蟬 卓見布 7
貂蟬 丁香 17
貂蟬 老夫 28
貂蟬 元勳 17
貂蟬 卓命扶 17
貂蟬 鴻宛 17
貂蟬 卓亦 17
貂蟬 仰天 8
貂蟬 董卓 88
貂蟬 鳳儀亭 8
貂蟬 屈太師 17
貂蟬 布大怒 7
有詞贊 呂布 6
有詞贊 貂蟬 17
卓見 呂布 6
卓見 貂蟬 17
汝意 貂蟬 8
卓命 呂布 6
卓命 貂蟬 17
布謝 貂蟬 12
布謝 呂布 9
元勳 呂布 6
元勳 貂蟬 17
卓笑 貂蟬 34
卓笑 董卓 8
卓笑 呂布 18
卓笑 張溫 6
殷勤 呂布 6
殷勤 貂蟬 17
恩養 貂蟬 8
布之德 呂布 6
布之德 貂蟬 17
馬執戟 貂蟬 7
馬執戟 呂布 7
侍太師 呂布 6
侍太師 貂蟬 17
汝勿隱 貂蟬 8
布大喜 董卓 6
布大喜 呂布 12
布大喜 貂蟬 34
布驚 呂布 6
布驚 貂蟬 17
張溫 呂布 9
張溫 卓笑 6
允於堂 呂布 6
允於堂 貂蟬 17
卓命扶 呂布 6
卓命扶 貂蟬 17
鴻宛 呂布 6
鴻宛 貂蟬 17
卓亦 呂布 6
卓亦 貂蟬 17
屈太師 呂布 6
屈太師 貂蟬 17
