Source Target Weight
都尉 楊松 8
都尉 龐德 10
都尉 張魯 14
魯乃 楊松 8
魯乃 龐德 10
魯乃 張魯 14
魯從之 楊松 8
魯從之 龐德 10
魯從之 張魯 14
盛德 楊松 8
盛德 龐德 10
盛德 張魯 14
樂進 小兒 8
樂進 孫權 96
樂進 甘寧 24
樂進 曹軍 8
樂進 呂蒙 48
樂進 薛悌 16
樂進 吳侯 8
樂進 董襲 16
樂進 蒙頭岩 8
樂進 平隴右 8
樂進 權乃重 8
樂進 聞遼 8
樂進 李二將軍 8
樂進 徐盛 8
樂進 谷利 8
樂進 劉曄 8
樂進 樂將軍 8
樂進 小師橋 8
樂進 內書雲 8
樂進 張遼 104
樂進 馬來 8
樂進 夏侯淵 8
樂進 鐵騎甫 8
樂進 曹躁 8
樂進 李典 64
樂進 玉龍飛 8
樂進 吳兵 24
山后 楊昂 6
山后 楊任 8
吳侯 孫權 12
吳侯 呂蒙 6
吳侯 樂進 8
吳侯 張遼 13
吳侯 李典 8
文武 楊昂 6
文武 楊任 8
樂將軍 孫權 12
樂將軍 呂蒙 6
樂將軍 樂進 8
樂將軍 張遼 13
樂將軍 李典 8
曹躁傳 楊松 8
曹躁傳 龐德 10
曹躁傳 張魯 14
衛言二 楊昂 6
衛言二 楊任 8
昌奇 楊昂 6
昌奇 楊任 8
劉曄 孫權 13
劉曄 呂蒙 6
劉曄 樂進 8
劉曄 張遼 13
劉曄 李典 8
曹兵 楊昂 13
曹兵 楊任 13
曹兵 張衛 10
曹兵 許褚 16
曹兵 閻圃 6
曹兵 夏侯淵 12
曹兵 楊松 17
曹兵 龐德 34
曹兵 張魯 37
曹兵 曹躁 8
馬超 夏侯淵 11
馬超 張魯 12
馬超 楊昂 12
馬超 楊任 16
馬超 龐德 14
權且 楊昂 6
權且 楊任 8
楊昂 恩養 6
楊昂 諸寨 6
楊昂 魯問 6
楊昂 閻圃 6
楊昂 夏侯淵 53
楊昂 曹軍 6
楊昂 曹躁知 6
楊昂 文武 6
楊昂 山后 6
楊昂 龐德 12
楊昂 衛言二 6
楊昂 伏兵 11
楊昂 許褚 25
楊昂 諸營 6
楊昂 曹兵 13
楊昂 馬超 12
楊昂 權且 6
楊昂 張魯 34
楊昂 昌奇 6
楊昂 楊任 82
楊昂 賈詡 6
楊昂 張衛 27
楊昂 徐晃二 10
楊昂 曹躁 14
魏公 閻圃 6
魏公 楊松 16
魏公 張魯 28
魏公 龐德 20
司馬懿 劉備 8
餘合亦 龐德 10
魯問 楊昂 6
魯問 楊任 8
夏侯淵 孫權 12
夏侯淵 曹軍 6
夏侯淵 呂蒙 6
夏侯淵 樂進 8
夏侯淵 曹兵 12
夏侯淵 馬超 11
夏侯淵 張遼 13
夏侯淵 楊昂 53
夏侯淵 楊任 63
夏侯淵 張衛 22
夏侯淵 李典 8
夏侯淵 徐晃二 8
夏侯淵 許褚 23
夏侯淵 龐德 28
夏侯淵 伏兵 9
夏侯淵 張魯 34
夏侯淵 徐晃 9
夏侯淵 曹躁 12
曹躁親 楊松 8
曹躁親 龐德 10
曹躁親 張魯 14
馬於 楊松 8
馬於 張魯 14
馬於 龐德 10
楊松 都尉 8
楊松 魯乃 8
楊松 閻圃 24
楊松 盛德 8
楊松 馬於 8
楊松 曹丞相 8
楊松 龐德 90
楊松 曹躁傳 8
楊松 魯欲 8
楊松 曹躁親 8
楊松 尋思 16
楊松 許褚 17
楊松 曹躁教 8
楊松 曹兵 17
楊松 魏公 16
楊松 張魯 116
楊松 魯從之 8
楊松 封列侯 8
楊松 張衛 16
楊松 封魯 8
楊松 金甲 8
楊松 曹躁 17
楊松 士卒 8
曹軍 孫權 12
曹軍 呂蒙 6
曹軍 樂進 8
曹軍 張遼 13
曹軍 楊昂 6
曹軍 楊任 8
曹軍 李典 8
曹軍 夏侯淵 6
西涼勇 龐德 10
蒙頭岩 孫權 12
蒙頭岩 呂蒙 6
蒙頭岩 樂進 8
蒙頭岩 張遼 13
蒙頭岩 李典 8
士卒 楊松 8
士卒 龐德 10
士卒 張魯 14
李二將軍 孫權 12
李二將軍 呂蒙 6
李二將軍 樂進 8
李二將軍 張遼 13
李二將軍 李典 8
徐盛 孫權 16
徐盛 呂蒙 16
徐盛 樂進 8
徐盛 張遼 15
徐盛 李典 8
徐盛 甘寧 9
徐盛 朱光 10
徐盛 董襲 6
許褚 楊昂 25
許褚 曹兵 16
