Source Target Weight
神武 劉備 9
張飛 孫乾 8
張飛 尋軍士 8
張飛 糜竺 8
張飛 王忠 40
張飛 郭迎之 8
張飛 伏兵 16
張飛 劉岱 80
張飛 玄德曰 26
張飛 聞之 8
張飛 言語 8
張飛 劉備 27
張飛 小沛 8
張飛 曹躁 13
張飛 關羽 35
文醜 審配 6
文醜 王忠 6
文醜 劉岱 8
文醜 袁紹 13
文醜 劉備 13
文醜 田豐 6
文醜 許攸 6
文醜 陳琳 6
玄聽 劉備 9
明公之 劉備 9
荀諶 鄭玄 8
荀諶 鄭尚書 6
荀諶 袁紹 6
荀諶 劉備 18
荀諶 明公 6
許攸 審配 9
許攸 鄭玄 8
許攸 鄭尚書 6
許攸 王忠 6
許攸 顏良 6
許攸 逢紀 6
許攸 劉岱 8
許攸 袁紹 17
許攸 劉備 22
許攸 田豐 8
許攸 文醜 6
許攸 郭圖 6
許攸 明公 6
許攸 陳琳 8
陳琳 審配 8
陳琳 鄭玄 8
陳琳 鄭尚書 6
陳琳 王忠 6
陳琳 顏良 6
陳琳 逢紀 6
陳琳 劉岱 8
陳琳 袁紹 16
陳琳 劉備 22
陳琳 田豐 8
陳琳 文醜 6
陳琳 許攸 8
陳琳 郭圖 6
陳琳 明公 6
顏良 審配 6
顏良 王忠 6
顏良 劉岱 8
顏良 袁紹 13
顏良 劉備 13
顏良 田豐 6
顏良 許攸 6
顏良 陳琳 6
望將軍 劉岱 6
望將軍 王忠 6
糜夫人 劉岱 6
糜夫人 王忠 6
袁紹 審配 17
袁紹 荀諶 6
袁紹 鄭玄 12
袁紹 鄭尚書 9
袁紹 王忠 15
袁紹 沮授 9
袁紹 顏良 13
袁紹 孔融 10
袁紹 逢紀 13
袁紹 劉岱 20
袁紹 劉備 37
袁紹 田豐 16
袁紹 文醜 13
袁紹 陳登 6
袁紹 許攸 17
袁紹 郭圖 11
袁紹 孫乾 6
袁紹 玄德曰 6
袁紹 明公 9
袁紹 陳琳 16
聞之 劉岱 10
聞之 張飛 8
士卒 劉備 9
孔融 王忠 6
孔融 劉岱 8
孔融 袁紹 10
胡為乎 劉備 9
敬禮特 劉備 9
依允 劉備 9
玄意 劉備 9
董卓之 劉備 9
尋軍士 劉岱 6
尋軍士 張飛 8
糜芳守 劉岱 6
糜芳守 王忠 6
關羽 陰雲布 6
關羽 張飛 35
關羽 孫乾 10
關羽 糜竺 10
關羽 王忠 73
關羽 劉岱 42
關羽 玄德曰 26
關羽 劉備 23
關羽 小沛 10
關羽 曹躁 18
郭圖 審配 6
郭圖 鄭玄 8
郭圖 鄭尚書 6
郭圖 袁紹 11
郭圖 劉備 20
郭圖 田豐 6
郭圖 許攸 6
郭圖 明公 6
郭圖 陳琳 6
玄德便 劉備 9
言語 劉岱 6
言語 張飛 8
今棄獻捷 劉備 9
玄德曰 張飛 26
玄德曰 鄭玄 8
玄德曰 鄭尚書 6
玄德曰 王忠 24
玄德曰 劉岱 29
玄德曰 袁紹 6
玄德曰 劉備 36
玄德曰 陳登 7
玄德曰 關羽 26
玄德曰 孫乾 8
玄德曰 明公 6
玄德曰 曹躁 11
明公 審配 6
明公 荀諶 6
明公 鄭玄 12
明公 鄭尚書 9
明公 袁紹 9
明公 劉備 27
明公 田豐 6
明公 陳登 6
明公 許攸 6
明公 郭圖 6
明公 孫乾 6
明公 玄德曰 6
明公 陳琳 6
王忠引 王忠 6
王忠引 劉岱 6
文武官 劉備 9
桓帝朝 劉備 9
公孫瓚 劉備 9
施禮 劉備 9
審配 鄭玄 8
審配 鄭尚書 6
審配 王忠 6
審配 顏良 6
審配 逢紀 6
審配 劉岱 8
審配 袁紹 17
審配 劉備 22
審配 田豐 8
審配 文醜 6
審配 許攸 9
審配 郭圖 6
審配 明公 6
審配 陳琳 8
靈帝 劉備 9
陰雲布 關羽 6
陰雲布 王忠 6
公正 劉備 9
田豐 審配 8
田豐 鄭玄 8
田豐 鄭尚書 6
田豐 王忠 6
田豐 顏良 6
田豐 逢紀 6
田豐 劉岱 8
田豐 袁紹 16
田豐 劉備 22
田豐 文醜 6
田豐 許攸 8
田豐 郭圖 6
田豐 明公 6
田豐 陳琳 8
鄭玄 審配 8
鄭玄 荀諶 8
鄭玄 許攸 8
鄭玄 鄭尚書 12
鄭玄 袁紹 12
鄭玄 劉備 36
鄭玄 田豐 8
鄭玄 陳登 8
鄭玄 郭圖 8
鄭玄 孫乾 8
鄭玄 玄德曰 8
鄭玄 明公 12
鄭玄 陳琳 8
鄭尚書 審配 6
鄭尚書 荀諶 6
鄭尚書 鄭玄 12
鄭尚書 袁紹 9
鄭尚書 劉備 27
鄭尚書 田豐 6
鄭尚書 陳登 6
鄭尚書 許攸 6
鄭尚書 郭圖 6
鄭尚書 孫乾 6
鄭尚書 玄德曰 6
鄭尚書 明公 9
鄭尚書 陳琳 6
逢紀 審配 6
逢紀 王忠 6
逢紀 劉岱 8
逢紀 袁紹 13
逢紀 劉備 13
逢紀 田豐 6
逢紀 許攸 6
逢紀 陳琳 6
居於 劉備 9
劉岱 審配 8
劉岱 文醜 8
劉岱 田豐 8
劉岱 小沛 12
劉岱 許攸 8
劉岱 王忠 73
劉岱 顏良 8
劉岱 孔融 8
劉岱 望將軍 6
劉岱 糜夫人 6
劉岱 糜二夫人 6
劉岱 陳琳 8
劉岱 袁紹 20
劉岱 張飛 80
劉岱 劉備 44
劉岱 糜竺 12
劉岱 聞之 10
劉岱 關羽 42
劉岱 糜芳守 6
劉岱 郭迎之 6
劉岱 何堪 6
劉岱 尋軍士 6
劉岱 伏兵 12
劉岱 孫乾 12
劉岱 玄德曰 29
劉岱 逢紀 8
劉岱 王忠引 6
劉岱 言語 6
劉岱 曹躁 18
劉岱 簡雍 6
小沛 劉岱 12
小沛 張飛 8
小沛 王忠 12
小沛 劉備 6
小沛 曹躁 6
小沛 關羽 10
劉備 神武 9
劉備 張飛 27
劉備 文醜 13
劉備 玄聽 9
劉備 明公之 9
劉備 荀諶 18
劉備 許攸 22
劉備 王忠 38
劉備 顏良 13
劉備 何進 9
劉備 袁紹 37
劉備 士卒 9
劉備 胡為乎 9
劉備 敬禮特 9
劉備 依允 9
劉備 玄意 9
劉備 董卓之 9
劉備 關羽 23
劉備 郭圖 20
劉備 玄德便 9
劉備 今棄獻捷 9
劉備 玄德曰 36
劉備 明公 27
劉備 逢紀 13
劉備 文武官 9
劉備 桓帝朝 9
劉備 公孫瓚 9
劉備 施禮 9
劉備 審配 22
劉備 靈帝 9
劉備 公正 9
劉備 田豐 22
劉備 鄭玄 36
劉備 鄭尚書 27
劉備 居於 9
劉備 劉岱 44
劉備 陳琳 22
劉備 小沛 6
劉備 糜竺 6
劉備 玄官 9
劉備 沮授 11
劉備 孫乾 24
劉備 常侍之 9
劉備 馬融 9
劉備 諸郡 9
劉備 陳登 19
劉備 望黎陽 9
劉備 馬軍 9
劉備 齊聲 9
劉備 曹躁 19
劉備 玄命 9
糜竺 劉岱 12
糜竺 張飛 8
糜竺 王忠 12
糜竺 劉備 6
糜竺 曹躁 6
糜竺 關羽 10
簡雍 劉岱 6
簡雍 王忠 6
玄官 劉備 9
沮授 袁紹 9
沮授 劉備 11
孫乾 張飛 8
孫乾 鄭玄 8
孫乾 鄭尚書 6
孫乾 王忠 12
孫乾 劉岱 12
孫乾 袁紹 6
孫乾 劉備 24
孫乾 關羽 10
孫乾 玄德曰 8
孫乾 明公 6
孫乾 曹躁 8
王忠 審配 6
王忠 文醜 6
王忠 田豐 6
王忠 小沛 12
王忠 許攸 6
王忠 顏良 6
王忠 孔融 6
王忠 逢紀 6
王忠 望將軍 6
王忠 劉岱 73
王忠 糜二夫人 6
王忠 陳琳 6
王忠 袁紹 15
王忠 張飛 40
王忠 劉備 38
王忠 糜竺 12
王忠 關羽 73
王忠 陰雲布 6
王忠 糜芳守 6
王忠 糜夫人 6
王忠 曹丞相 6
王忠 何堪 6
王忠 孫乾 12
王忠 玄德曰 24
王忠 王忠引 6
王忠 曹躁 18
王忠 簡雍 6
郭迎之 劉岱 6
郭迎之 張飛 8
常侍之 劉備 9
馬融 劉備 9
何進 劉備 9
糜二夫人 劉岱 6
糜二夫人 王忠 6
諸郡 劉備 9
陳登 鄭玄 8
陳登 鄭尚書 6
陳登 袁紹 6
陳登 劉備 19
陳登 玄德曰 7
陳登 明公 6
伏兵 劉岱 12
伏兵 張飛 16
望黎陽 劉備 9
馬軍 劉備 9
齊聲 劉備 9
曹躁 小沛 6
曹躁 王忠 18
曹躁 劉岱 18
曹躁 張飛 13
曹躁 劉備 19
曹躁 關羽 18
曹躁 糜竺 6
曹躁 孫乾 8
曹躁 玄德曰 11
曹丞相 王忠 6
玄命 劉備 9
何堪 劉岱 6
何堪 王忠 6
