Id Label Weight
於山 於山 1
王后 王后 1
易耳 易耳 2
汝先藏 汝先藏 1
褚飛馬 褚飛馬 1
丁夫人 丁夫人 2
曹軍 曹軍 1
樂進 樂進 5
慈以衣 慈以衣 1
陸遜 陸遜 1
文武 文武 1
左有 左有 1
曹營 曹營 2
何懼哉 何懼哉 1
鐵甲軍 鐵甲軍 1
木履 木履 3
馬引軍 馬引軍 1
徐盛二 徐盛二 2
曹躁聞 曹躁聞 1
周泰守 周泰守 1
許昌 許昌 1
慈取 慈取 1
曹休 曹休 2
嘉陵 嘉陵 1
劉備 劉備 1
曹躁自漢 曹躁自漢 1
魏王 魏王 4
玄德乃 玄德乃 1
荀文若 荀文若 1
士卒 士卒 1
李典 李典 5
吳師 吳師 1
武將 武將 1
孫策 孫策 1
慈遂拔 慈遂拔 1
金虎 金虎 1
汝活羊 汝活羊 1
左慈 左慈 17
甘興霸 甘興霸 1
馬驅兵 馬驅兵 1
曹躁寨 曹躁寨 1
鹿角 鹿角 1
龐德 龐德 5
周泰 周泰 9
卞氏 卞氏 2
連監禁 連監禁 1
汝以何 汝以何 1
弓一箭 弓一箭 1
徐盛 徐盛 5
許褚 許褚 1
張繡 張繡 1
安能取 安能取 1
褚取箭 褚取箭 1
弓弩 弓弩 1
白鵝翎 白鵝翎 1
白藤 白藤 2
崔琰 崔琰 3
張昭 張昭 2
權自引 權自引 1
張蓋 張蓋 1
宜進爵 宜進爵 1
生四子 生四子 1
汝可先 汝可先 1
曹植 曹植 3
權以青 權以青 1
曹躁見 曹躁見 1
曹操 曹操 2
滿斟佳 滿斟佳 1
曹家寨 曹家寨 1
汝有何 汝有何 1
徐晃 徐晃 2
袁本初 袁本初 1
孫權 孫權 25
呂蒙 呂蒙 4
于鄴郡 于鄴郡 1
白鶴一 白鶴一 1
周泰引 周泰引 2
諸軍 諸軍 1
付寧 付寧 1
于龍 于龍 1
諸官皆 諸官皆 1
權乃 權乃 1
波濤 波濤 1
魏公曹 魏公曹 1
張遼 張遼 10
於堂 於堂 1
王世子 王世子 1
曹丕 曹丕 1
子曹丕 子曹丕 2
賈詡 賈詡 3
曹昂 曹昂 1
諸公 諸公 1
孟德新 孟德新 1
卿乃孤 卿乃孤 1
魏王令 魏王令 1
魏王宮 魏王宮 2
立世子 立世子 1
須紫芽 須紫芽 1
曹兵 曹兵 7
甘寧 甘寧 13
但凡 但凡 1
諸縱馬 諸縱馬 1
劉表 劉表 1
辟易 辟易 1
陳武 陳武 7
劉氏 劉氏 1
王之爵 王之爵 1
曹躁遠 曹躁遠 2
魏營 魏營 1
曹仁 曹仁 1
慈笑 慈笑 2
尚書 尚書 1
弓弦 弓弦 1
安民 安民 1
羅傘賜 羅傘賜 1
王宮 王宮 1
孤欲立 孤欲立 1
諸子 諸子 1
顧雍 顧雍 1
權許 權許 1
蔣欽 蔣欽 1
曹躁 曹躁 4
鐘繇草 鐘繇草 1
步騭 步騭 2
董襲 董襲 7
