Id Label Weight
關索 關索 6
魏來 魏來 1
王伉 王伉 3
孔明寨 孔明寨 1
毛赤兔 毛赤兔 1
呂凱 呂凱 4
諸葛 諸葛 3
汝主 汝主 1
陸遜 陸遜 1
望錦 望錦 1
孔明乃 孔明乃 2
金環三結 金環三結 7
左有 左有 1
曹丕 曹丕 3
孟獲 孟獲 16
王連 王連 2
馬超 馬超 1
朱褒 朱褒 14
伏兵 伏兵 2
黃金鉞 黃金鉞 1
鮑家莊 鮑家莊 1
孔明教 孔明教 2
高定 高定 31
張翼 張翼 8
寶紫 寶紫 1
付軍士 付軍士 1
孔明分 孔明分 1
孔明亦 孔明亦 1
大恩 大恩 1
魏延解 魏延解 1
趙雲 趙雲 20
王平 王平 14
諸葛亮 諸葛亮 46
馬越嶺 馬越嶺 1
東吳方 東吳方 1
振軍威 振軍威 1
凱入 凱入 1
秋毫 秋毫 1
寶劍 寶劍 1
馬謖 馬謖 3
汝三人 汝三人 1
明公 明公 2
孔明入 孔明入 1
關興 關興 1
智破雍 智破雍 1
何高見 何高見 1
餘軍 餘軍 1
汝何敢 汝何敢 1
樊建 樊建 1
鄂煥 鄂煥 11
董厥 董厥 1
忙牙長 忙牙長 1
孔明自 孔明自 1
孫權 孫權 1
明星 明星 1
山后 山后 1
孔明提 孔明提 1
連諫 連諫 1
顧之恩 顧之恩 1
孔明曰 孔明曰 14
莫測 莫測 1
孔明遂 孔明遂 2
汝持 汝持 1
汝詐 汝詐 1
白帝城 白帝城 1
魏延 魏延 14
南之兵 南之兵 1
聞之 聞之 1
望東路 望東路 1
張嶷 張嶷 5
魏延至 魏延至 2
魏延各 魏延各 1
馬忠 馬忠 5
黃驃 黃驃 1
望丞相 望丞相 1
董荼那 董荼那 11
宰羊 宰羊 1
汝若 汝若 1
張苞 張苞 1
方天戟 方天戟 2
汝二人 汝二人 3
望本寨 望本寨 1
托孤 托孤 1
侯雍齒 侯雍齒 1
孔明之 孔明之 3
修密書 修密書 1
聞公乃 聞公乃 1
付雍 付雍 1
元帥 元帥 10
汝元帥 汝元帥 1
南蠻 南蠻 3
今將雍 今將雍 1
玉獅子 玉獅子 1
李嚴 李嚴 1
汝主倚 汝主倚 1
馬飛 馬飛 1
馬良 馬良 1
阿會喃 阿會喃 10
蔣琬 蔣琬 1
