Source Target Weight
周泰 周平 8
周泰 孫桓 6
周泰 韓當 23
周泰 夏恂 12
周泰 馬忠 9
周泰 關興 14
周泰 甘寧 8
周泰 張苞 12
周泰 沙摩柯 8
周泰 潘璋 6
周泰 黃忠 12
周泰 糜芳 6
周泰 吳兵 9
程秉 張達 6
程秉 范疆 6
孫將軍 陸遜 8
陸遜 魯肅 8
陸遜 馮習 8
陸遜 黃羅蓋 8
陸遜 廣布守 8
陸遜 吳班 8
陸遜 文武 12
陸遜 韓當 48
陸遜 陸伯言 12
陸遜 印綬 8
陸遜 光耀 8
陸遜 韓將軍 8
陸遜 連勝 8
陸遜 孫將軍 8
陸遜 立馬於 8
陸遜 孫亮 8
陸遜 周郎 16
陸遜 闞澤 12
陸遜 吳兵 8
陸遜 孤亦素 8
陸遜 馬良 32
陸遜 劉備 24
陸遜 林木 8
文武 陸遜 12
文武 陸伯言 6
文武 闞澤 6
潘璋部 馬忠 6
韓當 馮習 7
韓當 周平 6
韓當 吳班 7
韓當 陸遜 48
韓當 劉備 10
韓當 夏恂 9
韓當 馬忠 9
韓當 關興 12
韓當 甘寧 6
韓當 張苞 10
韓當 沙摩柯 6
韓當 潘璋 6
韓當 周泰 23
韓當 黃忠 11
韓當 糜芳 6
韓當 馬良 18
韓當 吳兵 10
林木 陸遜 8
林木 馬良 8
印綬 陸遜 8
印綬 陸伯言 6
印綬 闞澤 6
傅士仁 張苞 8
傅士仁 呂蒙 7
傅士仁 關興 16
傅士仁 馬忠 30
傅士仁 糜芳 20
光耀 陸遜 8
武威 黃忠 8
立馬於 陸遜 8
黃羅蓋 陸遜 8
金鎖甲 黃忠 8
武夫 黃忠 8
沙摩柯 周泰 8
沙摩柯 韓當 6
沙摩柯 夏恂 6
潘璋 馮習 12
潘璋 張苞 11
潘璋 吳班 12
潘璋 周泰 6
潘璋 韓當 6
潘璋 黃忠 32
潘璋 關興 22
潘璋 老將軍 8
潘璋 馬忠 12
潘璋 糜芳 6
潘璋 吳兵 13
孫亮 陸遜 8
孫亮 陸伯言 6
孫亮 闞澤 6
韓將軍 陸遜 8
周郎 陸遜 16
周郎 陸伯言 6
周郎 闞澤 6
周郎 劉備 6
黃忠 馮習 24
黃忠 張南 8
黃忠 立大功 8
黃忠 金鎖甲 8
黃忠 張苞 18
黃忠 武夫 8
黃忠 石之弓 8
黃忠 吳班 24
黃忠 潘璋 32
黃忠 周泰 12
黃忠 韓當 11
黃忠 章武 8
黃忠 吳軍陣 8
黃忠 伏兵 8
黃忠 壽亦 8
黃忠 武威 8
黃忠 幸遇 8
黃忠 老將軍 16
黃忠 馬忠 8
黃忠 吳兵 25
黃忠 關興 18
關興 馮習 8
關興 吳班 6
關興 韓當 12
關興 傅士仁 16
關興 糜芳 20
關興 馬忠 34
關興 呂蒙 6
關興 張苞 20
關興 潘璋 22
關興 周泰 14
關興 黃忠 18
關興 夏恂 6
關興 吳兵 10
張苞 馮習 7
張苞 吳班 6
張苞 韓當 10
張苞 傅士仁 8
張苞 糜芳 10
張苞 馬忠 18
張苞 關興 20
張苞 潘璋 11
張苞 周泰 12
張苞 黃忠 18
張苞 夏恂 6
張苞 吳兵 9
夏恂 周平 6
夏恂 甘寧 6
夏恂 沙摩柯 6
夏恂 周泰 12
夏恂 韓當 9
夏恂 關興 6
夏恂 張苞 6
魯肅 陸遜 8
魯肅 陸伯言 6
魯肅 闞澤 6
馮習 吳兵 13
馮習 吳班 13
馮習 韓當 7
馮習 陸遜 8
馮習 關興 8
馮習 張苞 7
馮習 老將軍 6
馮習 潘璋 12
馮習 黃忠 24
馮習 馬忠 7
馮習 馬良 8
周平 周泰 8
周平 韓當 6
周平 夏恂 6
廣布守 陸遜 8
呂蒙 傅士仁 7
呂蒙 關興 6
