Id Label Weight
傅士仁 傅士仁 5
諸葛亮 諸葛亮 2
白旗 白旗 1
平乘勝 平乘勝 1
劉封 劉封 5
公驚 公驚 1
汝勿多 汝勿多 1
陸遜 陸遜 1
何策擒 何策擒 1
廖化 廖化 12
廖化至 廖化至 2
韓當 韓當 1
平大怒 平大怒 1
平諫 平諫 1
呼兄喚 呼兄喚 1
士仁 士仁 4
張可矣 張可矣 1
別君侯 別君侯 1
鳳入牢 鳳入牢 1
王甫 王甫 1
王引兵 王引兵 1
董昭 董昭 1
侯英風 侯英風 1
魏王 魏王 1
申耽 申耽 1
士卒 士卒 1
顧謂眾 顧謂眾 1
權重賞 權重賞 1
丁奉 丁奉 2
趙累 趙累 3
探馬 探馬 2
漢中王 漢中王 4
曹仁引 曹仁引 1
容某 容某 1
吳侯欲 吳侯欲 1
武夫 武夫 1
伏於 伏於 1
鹿角 鹿角 2
尋思 尋思 1
望襄陽 望襄陽 1
憶昔壯 憶昔壯 1
魏軍見 魏軍見 1
周亞夫 周亞夫 1
玄武 玄武 1
關羽 關羽 5
孟達 孟達 5
徐盛 徐盛 1
關平 關平 18
諸營 諸營 1
尋爺 尋爺 1
諸葛瑾 諸葛瑾 3
探馬答 探馬答 1
汝同 汝同 1
白米 白米 1
魏寨 魏寨 1
伯父 伯父 1
魏兵屯 魏兵屯 1
關公止 關公止 1
魏兵旗 魏兵旗 1
吳兵 吳兵 4
賓禮 賓禮 1
徐晃兵 徐晃兵 2
聞曹 聞曹 1
徐商 徐商 3
歸順 歸順 1
公正 公正 1
孫權 孫權 3
王初嗣 王初嗣 1
關公聞 關公聞 1
呂蒙 呂蒙 15
魏兵 魏兵 3
恩惠 恩惠 1
陽陵坡 陽陵坡 1
周泰引 周泰引 1
關公 關公 16
商大敗 商大敗 1
徐公明 徐公明 3
吳侯 吳侯 2
伊籍 伊籍 1
關將軍 關將軍 1
呂建 呂建 3
顧謂 顧謂 1
公勒馬 公勒馬 1
徐晃 徐晃 18
夏侯尚 夏侯尚 1
於淺山 於淺山 1
徐將軍 徐將軍 1
公大怒 公大怒 4
秦晉 秦晉 1
吳侯命 吳侯命 1
佐汝 佐汝 1
蒙笑 蒙笑 1
幸君侯 幸君侯 1
代之 代之 1
王厚恩 王厚恩 1
魏營 魏營 1
曹仁 曹仁 2
諸郡 諸郡 1
安民 安民 1
呂範 呂範 1
覓子 覓子 1
關公兵 關公兵 2
聞之 聞之 1
蔣欽 蔣欽 4
孔明曰 孔明曰 1
馬良 馬良 1
公依言 公依言 1
糜芳 糜芳 2
從瑾 從瑾 1
