Source Target Weight
鄧艾 劉諶 15
鄧艾 鄧良 10
鄧艾 文武 12
鄧艾 羅進逸 7
鄧艾 艾銜命 7
鄧艾 封子 7
鄧艾 屈膝 10
鄧艾 晉公 7
鄧艾 牽弘 7
鄧艾 張紹 15
鄧艾 艾酒 7
鄧艾 艾為 7
鄧艾 封太尉 7
鄧艾 封禪 7
鄧艾 韓信克 7
鄧艾 蔣顯 12
鄧艾 師纂 7
鄧艾 於劍閣 7
鄧艾 姜維 13
鄧艾 崔夫人 15
鄧艾 晉公疑 7
鄧艾 雲徹席 7
鄧艾 沃野千里 7
鄧艾 西征 7
鄧艾 封鐘會 7
鄧艾 何策 8
鄧艾 扶風王 14
鄧艾 封艾詔 7
鄧艾 於綿竹 7
鄧艾 白起 7
鄧艾 維相 7
鄧艾 艾切謂 7
鄧艾 譙周 35
鄧艾 司馬公 7
鄧艾 玉璽 15
鄧艾 司馬昭 37
鄧艾 劉禪 7
鄧艾 諸官 7
鄧艾 武侯 7
鄧艾 今因平 7
鄧艾 宜留隴 7
鄧艾 王頎 7
鄧艾 太尉 7
鄧艾 權留之 7
鄧艾 安能成 7
鄧艾 殷國富 7
鄧艾 賈充 16
鄧艾 言艾 7
鄧艾 魏兵 20
鄧艾 封二 7
鄧艾 吳未賓 7
鄧艾 孫休 7
鄧艾 比勳 7
鄧艾 洪福 7
鄧艾 子為亭 7
鄧良 鄧艾 10
鄧良 劉諶 6
鄧良 玉璽 6
鄧良 魏兵 8
鄧良 張紹 6
鄧良 崔夫人 6
鄧良 譙周 14
思之 譙周 7
若知魏 譙周 7
文武 鄧艾 12
文武 譙周 7
羅進逸 鄧艾 7
劉諶 鄧艾 15
劉諶 鄧良 6
劉諶 玉璽 9
劉諶 魏兵 12
劉諶 屈膝 6
劉諶 張紹 9
劉諶 崔夫人 9
劉諶 譙周 21
金銀 譙周 7
封子 鄧艾 7
屈膝 鄧艾 10
屈膝 劉諶 6
屈膝 玉璽 6
屈膝 魏兵 8
屈膝 張紹 6
屈膝 崔夫人 6
屈膝 譙周 14
於劍閣 鄧艾 7
王死 譙周 7
晉公 鄧艾 7
艾酒 鄧艾 7
艾為 鄧艾 7
諸王 譙周 7
牽弘 鄧艾 7
王頎 鄧艾 7
封禪 鄧艾 7
劉璩 譙周 7
韓信克 鄧艾 7
蔣顯 鄧艾 12
蔣顯 姜維 7
蔣顯 譙周 7
劉瓚 譙周 7
光祿 譙周 7
張紹 鄧艾 15
張紹 鄧良 6
張紹 劉諶 9
張紹 玉璽 9
張紹 魏兵 12
張紹 屈膝 6
張紹 崔夫人 9
張紹 譙周 21
魏必 譙周 7
姜維 鄧艾 13
姜維 蔣顯 7
姜維 譙周 7
何烈 譙周 7
崔夫人 鄧艾 15
崔夫人 鄧良 6
崔夫人 劉諶 9
崔夫人 玉璽 9
崔夫人 魏兵 12
崔夫人 屈膝 6
崔夫人 張紹 9
崔夫人 譙周 21
英敏 譙周 7
扶風王 鄧艾 14
雲徹席 鄧艾 7
沃野千里 鄧艾 7
諸葛瞻 譙周 7
付三人 譙周 7
西征 鄧艾 7
餘皆儒 譙周 7
汝小兒 譙周 7
封太尉 鄧艾 7
何策 鄧艾 8
晉公疑 鄧艾 7
封艾詔 鄧艾 7
於綿竹 鄧艾 7
白起 鄧艾 7
維相 鄧艾 7
艾切謂 鄧艾 7
子中惟 譙周 7
全忠義 譙周 7
若稱臣 譙周 7
都尉 譙周 7
司馬公 鄧艾 7
黃皓 譙周 7
黎民 譙周 7
玉璽 鄧艾 15
玉璽 鄧良 6
玉璽 劉諶 9
玉璽 魏兵 12
玉璽 屈膝 6
玉璽 張紹 9
