Source Target Weight
董卓 王允 24
董卓 秦滅 6
董卓 呂布 10
董卓 公若有 6
董卓 滿朝 6
董卓 尋思 6
董卓 董卓之 6
董卓 小酌 6
董卓 亦食祿 6
董卓 袁紹 6
董卓 卓命 6
董卓 曹操 19
董卓 公卿 6
董卓 公卿皆 6
董卓 伍孚 6
董卓 李儒 6
董卓 唐妃 8
董卓 祖宗 7
董卓 太后 8
董卓 老夫 6
董卓 今卓 6
董卓 祝壽 6
董卓 聞知 6
呂布 曹操 12
呂布 董卓 10
董卓之 董卓 6
亦食祿 董卓 6
袁紹 董卓 6
袁紹 周毖 10
袁紹 伍瓊 10
何太后 李儒 6
何太后 唐妃 8
何太后 太后 8
曹操 王允 8
曹操 董卓 19
曹操 呂布 12
李儒 何太后 6
李儒 汝可先 6
李儒 唐妃 12
李儒 太后 16
李儒 董卓 6
尋思 董卓 6
唐妃 何太后 8
唐妃 太后 16
唐妃 李儒 12
唐妃 董卓 8
唐妃 汝可先 8
太后 汝可先 8
太后 何太后 8
太后 李儒 16
太后 唐妃 16
太后 董卓 8
老夫 董卓 6
祝壽 董卓 6
陳宮 伯奢 9
陳宮 曹躁 9
秦滅 董卓 6
王允 曹操 8
王允 董卓 24
汝可先 唐妃 8
汝可先 太后 8
汝可先 李儒 6
公卿 董卓 6
公若有 董卓 6
滿朝 董卓 6
周毖 袁紹 10
小酌 董卓 6
伯奢 陳宮 9
卓命 伍孚 6
卓命 董卓 6
公卿皆 董卓 6
伍孚 董卓 6
伍孚 卓命 6
伍瓊 袁紹 10
祖宗 董卓 7
今卓 董卓 6
聞知 董卓 6
曹躁 陳宮 9
