Id Label Weight
老將軍 老將軍 1
張飛 張飛 40
馬去鈴 馬去鈴 1
鳳坡 鳳坡 3
張弓 張弓 1
漢軍 漢軍 1
屈膝 屈膝 1
曹躁引 曹躁引 1
雷二 雷二 1
玄德大 玄德大 1
鳳雛 鳳雛 1
古峴 古峴 1
嚴將軍 嚴將軍 1
孔明引 孔明引 1
曹兵 曹兵 1
吳懿 吳懿 1
於軍師 於軍師 1
玄德再 玄德再 1
諸葛軍 諸葛軍 1
心而 心而 1
伏兵 伏兵 1
印綬 印綬 2
向朗 向朗 1
龐軍師 龐軍師 1
劉備 劉備 22
魏延引 魏延引 1
張翼 張翼 1
公宜勉 公宜勉 1
伏于樹 伏于樹 1
關羽 關羽 13
清名震 清名震 1
劉將軍 劉將軍 1
武將 武將 1
魏延解 魏延解 1
巴蜀 巴蜀 1
曹躁亦 曹躁亦 1
諸葛亮 諸葛亮 15
劉瓚 劉瓚 1
士卒 士卒 2
聞展驥 聞展驥 1
玄德召 玄德召 1
關平 關平 7
秋毫 秋毫 1
何怒 何怒 1
周倉 周倉 1
玄德曰 玄德曰 9
鳩曲 鳩曲 1
望西 望西 1
小軍 小軍 1
言語 言語 1
成大功 成大功 1
慎之 慎之 1
於吾軍 於吾軍 1
望將軍 望將軍 1
蔣琬 蔣琬 2
法正 法正 6
鳳死 鳳死 1
劉璋 劉璋 2
孫權 孫權 2
玄德入 玄德入 1
諸軍齊 諸軍齊 1
張松 張松 1
巴郡城 巴郡城 2
童謠雲 童謠雲 1
諸軍 諸軍 1
孔明曰 孔明曰 7
廖化 廖化 1
雷銅 雷銅 4
龐統 龐統 25
隆漢興 隆漢興 1
孔明遂 孔明遂 1
明言 明言 1
玄德自 玄德自 1
張將軍 張將軍 1
魏延 魏延 19
伊籍 伊籍 1
黃忠 黃忠 12
蒙厚恩 蒙厚恩 1
白馬 白馬 1
諸公 諸公 1
糜竺 糜竺 1
閭巷曾 閭巷曾 1
傑之士 傑之士 1
玄德取 玄德取 1
吳蘭 吳蘭 4
紫翠堆 紫翠堆 1
飛大怒 飛大怒 1
公琰 公琰 1
巴郡 巴郡 1
孔明之 孔明之 1
劉封 劉封 1
弓馬 弓馬 1
於坡 於坡 1
簡雍 簡雍 1
謝曰 謝曰 1
安民 安民 1
張任 張任 13
趙雲 趙雲 1
德義釋 德義釋 1
聞言 聞言 1
馬良 馬良 4
曹躁 曹躁 1
嚴顏 嚴顏 29
糜芳 糜芳 1
