Id Label Weight
勵三軍 勵三軍 1
吳之兵 吳之兵 1
吳人 吳人 1
全子璜 全子璜 1
曹休寨 曹休寨 2
謝恩 謝恩 1
陸遜 陸遜 6
文武 文武 1
郭淮 郭淮 1
佩劍欲 佩劍欲 1
陳倉 陳倉 3
魏軍 魏軍 1
薛喬 薛喬 3
桓令 桓令 1
孫資 孫資 1
曹休 曹休 21
朱桓引 朱桓引 1
朱桓 朱桓 9
丁寧 丁寧 1
魏揚州 魏揚州 1
司馬懿 司馬懿 7
孫武 孫武 1
汝何 汝何 1
魏兵分 魏兵分 1
吳主 吳主 1
牛馬 牛馬 1
禹之義 禹之義 1
黃鉞 黃鉞 1
趙雲 趙雲 7
伏於 伏於 1
王平 王平 3
真將軍 真將軍 1
諸葛亮 諸葛亮 22
胡質 胡質 1
石亭闊 石亭闊 1
徐盛 徐盛 6
封為輔 封為輔 1
歸寨 歸寨 1
馬謖 馬謖 12
姜維 姜維 2
公以吾 公以吾 1
張魯 張魯 1
汝之 汝之 1
諸葛瑾 諸葛瑾 1
汝若早 汝若早 1
魏寨 魏寨 3
於轅門 於轅門 1
關興 關興 1
武皇帝 武皇帝 1
魏主 魏主 1
石亭 石亭 4
蔣琬 蔣琬 3
林木 林木 1
賈逵 賈逵 9
惜軍 惜軍 1
諸卿 諸卿 1
魏乎 魏乎 1
孫尚書 孫尚書 1
立功 立功 1
都元帥 都元帥 1
孔明自 孔明自 1
孫權 孫權 2
汝同 汝同 1
諸軍 諸軍 1
孔明曰 孔明曰 4
汝義 汝義 1
智勇之 智勇之 1
汝死 汝死 1
陸伯言 陸伯言 1
勵兵 勵兵 1
汝之子 汝之子 1
白帝城 白帝城 1
鄧芝 鄧芝 3
滿寵 滿寵 1
韓信 韓信 1
魏延 魏延 2
安營 安營 1
于祁山 于祁山 1
魏兵 魏兵 7
祿米 祿米 1
孔明先 孔明先 1
柴木 柴木 1
左乃 左乃 1
雲辭 雲辭 1
周魴 周魴 16
望之 望之 1
盛茂 盛茂 1
魏何 魏何 1
張苞 張苞 1
太祖 太祖 1
汝二人 汝二人 1
于石亭 于石亭 2
勞軍慶 勞軍慶 1
伏兵 伏兵 2
郝昭 郝昭 1
張普 張普 4
高翔 高翔 3
元帥 元帥 1
汝以 汝以 1
魏主曹 魏主曹 1
魏文長 魏文長 1
顧雍 顧雍 1
何勞 何勞 1
侍中 侍中 1
吳兵 吳兵 4
全琮 全琮 7
木石塞 木石塞 1
