Source Target Weight
金鼓旗 魏延 9
金鼓旗 鄧賢 6
汝主 劉備 7
汝主 龐統 10
玄德喝 劉備 7
玄德喝 龐統 10
高沛 劉璋 17
高沛 玄德大 8
高沛 關平 6
高沛 龐統 42
高沛 劉封 6
高沛 玄德曰 21
高沛 劉巴 6
高沛 劉備 48
高沛 楊懷 33
黃權 劉璋 7
黃權 劉備 12
黃權 楊懷 7
玄德大 高沛 8
玄德大 龐統 18
玄德大 魏延 9
玄德大 劉備 22
玄德大 楊懷 10
玄德大 黃忠 8
玄德大 玄德曰 9
吳懿 雷銅 8
吳懿 吳蘭 8
吳懿 張任 8
士卒 劉備 6
左寨 魏延 7
左寨 劉備 6
汝川 魏延 7
汝川 劉備 6
玄德令 龐統 6
張松 劉璋 10
張松 張肅 6
張松 劉備 12
關平 劉封 6
關平 龐統 23
關平 高沛 6
關平 黃忠 12
關平 魏延 13
關平 玄德曰 12
關平 劉備 22
關平 楊懷 6
魏延解 魏延 7
魏延解 劉備 6
歸寨 魏延 9
歸寨 鄧賢 6
汝言 劉備 7
汝言 龐統 10
諸葛亮 孫權 8
諸葛亮 劉璋 6
諸葛亮 劉備 8
漢軍 黃忠 8
漢軍 魏延 18
漢軍 鄧賢 12
玄德寨 魏延 7
玄德寨 劉備 6
孟達 法正 6
孟達 龐統 6
汝肯 魏延 7
汝肯 劉備 6
黃忠 玄德大 8
黃忠 漢軍 8
黃忠 龐統 32
黃忠 魏延 93
黃忠 鄧賢 51
黃忠 劉備 51
黃忠 關平 12
黃忠 汝二人 16
黃忠 劉封 12
黃忠 玄德曰 17
金甲錦 魏延 7
金甲錦 劉備 6
小軍飛 魏延 9
小軍飛 鄧賢 6
馬奔 魏延 9
馬奔 鄧賢 6
張魯 劉璋 6
張魯 孫權 9
張魯 龐統 7
張魯 劉備 10
紫虛上人 張任 12
紫虛上人 劉備 12
張肅 張松 6
張肅 劉備 6
張肅 劉璋 6
玄德曰 玄德大 9
玄德曰 高沛 21
玄德曰 劉璋 6
玄德曰 龐統 56
玄德曰 魏延 20
玄德曰 鄧賢 6
玄德曰 劉備 56
玄德曰 楊懷 23
玄德曰 關平 12
玄德曰 劉封 12
玄德曰 黃忠 17
言語 龐統 10
言語 劉備 10
劉巴 高沛 6
劉巴 劉備 12
劉巴 楊懷 10
劉巴 劉璋 10
文武 劉備 6
法正 龐統 9
法正 劉備 6
法正 孟達 6
劉璋 孫權 12
劉璋 高沛 17
劉璋 張松 10
劉璋 黃權 7
劉璋 龐統 17
劉璋 張魯 6
劉璋 楊懷 27
劉璋 諸葛亮 6
劉璋 玄德曰 6
劉璋 劉巴 10
劉璋 張肅 6
劉璋 劉備 59
孫權 劉璋 12
孫權 龐統 11
孫權 諸葛亮 8
孫權 張魯 9
孫權 劉備 18
同宗 龐統 12
同宗 劉備 11
雷銅 吳懿 8
龐統 汝主 10
龐統 劉璋 17
龐統 玄德喝 10
龐統 孫權 11
龐統 高沛 42
龐統 同宗 12
龐統 玄德大 18
龐統 武王伐 10
龐統 扶玄德 10
龐統 魏延 25
龐統 鄧賢 11
龐統 張魯 7
龐統 劉備 106
龐統 法正 9
