Id Label Weight
曹躁見 曹躁見 1
望長阪 望長阪 1
探長阪 探長阪 1
張飛 張飛 12
諸葛亮 諸葛亮 13
孫將軍 孫將軍 3
魯肅 魯肅 8
曹軍 曹軍 1
樂進 樂進 1
諸葛 諸葛 3
那枝戟 那枝戟 1
東樹林 東樹林 1
劉先 劉先 1
孔明同 孔明同 1
糜夫人 糜夫人 1
曹兵 曹兵 1
玄德至 玄德至 1
立馬橋 立馬橋 1
馬尾樹 馬尾樹 1
劉備 劉備 20
曹仁 曹仁 1
莫若 莫若 1
張翼 張翼 3
若南軍 若南軍 1
關羽 關羽 10
李典 李典 2
孫策 孫策 1
文聘 文聘 2
阿斗 阿斗 3
夏侯淵 夏侯淵 1
趙雲 趙雲 11
孔明笑 孔明笑 2
許褚 許褚 4
孫乾 孫乾 1
寶劍 寶劍 1
荀攸 荀攸 1
曹家百 曹家百 1
玄德曰 玄德曰 12
於漢津 於漢津 1
馬尾相 馬尾相 1
劉表 劉表 2
鄧義 鄧義 1
夏侯 夏侯 1
曹躁軍 曹躁軍 1
何言 何言 1
雲大呼 雲大呼 1
吳臣 吳臣 3
但愚 但愚 1
聞曹 聞曹 1
玄德大 玄德大 3
孫權 孫權 5
雲喜 雲喜 1
雲縱馬 雲縱馬 1
孔明曰 孔明曰 9
玄德方 玄德方 1
青羅傘 青羅傘 1
玄德教 玄德教 1
張遼 張遼 5
馬似 馬似 1
望沔 望沔 1
曹躁倉 曹躁倉 1
巨雷 巨雷 1
殷富 殷富 1
帝王 帝王 1
安危 安危 1
玄德亦 玄德亦 1
立馬於 立馬於 1
劉琮 劉琮 1
馬望西 馬望西 1
孔明之 孔明之 2
鐘縉 鐘縉 2
安得通 安得通 1
伏兵 伏兵 1
韓嵩 韓嵩 1
安民 安民 1
曹躁會 曹躁會 1
夏侯傑 夏侯傑 1
玄德接 玄德接 1
權喜 權喜 1
劉琦 劉琦 8
賽柵 賽柵 1
夏口屯 夏口屯 1
曹之策 曹之策 1
曹躁 曹躁 6
曹軍聞 曹軍聞 1
柴桑郡 柴桑郡 2
洪福 洪福 1
