Id Label Weight
魯王 魯王 1
魏來 魏來 1
魏國乾 魏國乾 1
神武 神武 3
漢祀 漢祀 1
步向前 步向前 1
德澤 德澤 1
吉日良辰 吉日良辰 1
封帝 封帝 1
嘉禾 嘉禾 1
文武 文武 7
元章武 元章武 1
黃權 黃權 1
公卿 公卿 2
扶獻帝 扶獻帝 1
漢祿 漢祿 1
曹丕 曹丕 11
何疾 何疾 1
許芝 許芝 2
弗取 弗取 1
秦宓 秦宓 1
孫權 孫權 1
陽泉侯 陽泉侯 1
子子孫 子子孫 1
孔明奏 孔明奏 2
明白 明白 1
張爽 張爽 1
唐堯禪 唐堯禪 1
許昌 許昌 3
汝兄欲 汝兄欲 1
糜竺 糜竺 1
子孫 子孫 1
曹休 曹休 3
弘烈 弘烈 1
陳群 陳群 1
帝大驚 帝大驚 1
魏皇帝 魏皇帝 1
立妃 立妃 1
仁風 仁風 1
爾度克 爾度克 1
司馬懿 司馬懿 1
吳氏 吳氏 1
光祿卿 光祿卿 1
桓階 桓階 1
王丕纘 王丕纘 1
於厥子 於厥子 1
魏興 魏興 1
魏王 魏王 8
咸欲奉 咸欲奉 1
立一帝 立一帝 1
仁慈 仁慈 1
何忍 何忍 1
何宗 何宗 1
幸洛陽 幸洛陽 1
王勃 王勃 1
布於民 布於民 1
劉理 劉理 1
賴武王 賴武王 1
魏恩 魏恩 1
光祿 光祿 1
向舉 向舉 1
王登壇 王登壇 1
張音 張音 4
祖弼 祖弼 3
王朗 王朗 3
符寶郎 符寶郎 3
明旨 明旨 1
苗裔 苗裔 1
高祖 高祖 1
司馬 司馬 1
太常卿 太常卿 1
虞唐 虞唐 1
林虎賁 林虎賁 1
德膺 德膺 1
諸葛亮 諸葛亮 11
封汝為 封汝為 1
漢道陵 漢道陵 2
武皇帝 武皇帝 2
黃龍 黃龍 1
漢承堯 漢承堯 1
劉永 劉永 1
王為帝 王為帝 1
於乃德 於乃德 1
王莽 王莽 1
王覽 王覽 1
唐典 唐典 1
王既樹 王既樹 1
孔明曰 孔明曰 2
趙祚 趙祚 1
魏武王 魏武王 1
漢中王 漢中王 15
華歆 華歆 11
唐堯 唐堯 1
景帝 景帝 1
李伏 李伏 2
釋群 釋群 1
王謙遜 王謙遜 1
王爵 王爵 1
孟光 孟光 1
王朗奏 王朗奏 1
加順靈 加順靈 1
何異 何異 1
雲之瑞 雲之瑞 1
續大統 續大統 1
宮獻納 宮獻納 1
玉璽 玉璽 2
越古超今 越古超今 1
王上乃 王上乃 1
趙雲 趙雲 2
王曹丕 王曹丕 2
危而 危而 1
賴恭 賴恭 1
敬遜爾 敬遜爾 1
賈詡 賈詡 3
劉備 劉備 1
梁王 梁王 1
關羽 關羽 1
張裔 張裔 1
有傳聖 有傳聖 1
掌禮 掌禮 1
幸賴 幸賴 1
殷純 殷純 1
侍臣扶 侍臣扶 1
杜瓊 杜瓊 1
魏王宮 魏王宮 1
王謀 王謀 1
曹洪 曹洪 4
明德 明德 1
丁巳 丁巳 1
孔明答 孔明答 1
幸賴武 幸賴武 1
上書謙 上書謙 1
永綏 永綏 1
王欽承 王欽承 1
曹氏 曹氏 1
太祖 太祖 1
孔明只 孔明只 1
帝國奏 帝國奏 1
許慈 許慈 1
虞舜 虞舜 3
楊洪 楊洪 1
張結義 張結義 1
光耀 光耀 1
蔚生 蔚生 1
師錫朕 師錫朕 1
古之常 古之常 1
劉氏 劉氏 1
劉禪 劉禪 1
祖宗 祖宗 4
伏睹魏 伏睹魏 1
玉璽奉 玉璽奉 1
孔明乃 孔明乃 1
許靖 許靖 5
言漢祚 言漢祚 1
光昭 光昭 1
上玉璽 上玉璽 1
魏兵 魏兵 1
漢帝 漢帝 1
譙周 譙周 4
武二祖 武二祖 1
伊籍 伊籍 1
王必 王必 1
慕焉 慕焉 1
唐虞 唐虞 1
尹默 尹默 1
劉豹 劉豹 1
