Source Target Weight
鄧艾 鄧將軍 8
鄧艾 艾守禦 8
鄧艾 伏兵 10
鄧艾 廖化 10
鄧艾 夏侯霸 18
鄧艾 司馬昭 28
鄧艾 連修棧 8
鄧艾 傅僉 18
鄧艾 張翼 10
鄧艾 山后 24
鄧艾 姜維 29
鄧艾 加厚 8
鄧艾 王經 24
鄧艾 艾將原 8
鄧艾 艾大驚 13
鄧艾 魏兵 25
廖化 鄧艾 10
廖化 司馬昭 7
廖化 張翼 6
廖化 王經 8
傅僉 鄧艾 18
傅僉 王經 6
傅僉 魏兵 7
張翼 鄧艾 10
張翼 廖化 6
張翼 司馬昭 7
張翼 王經 8
艾守禦 鄧艾 8
曹奐 王經 10
曹奐 司馬昭 10
山后 鄧艾 24
山后 姜維 9
成濟 司馬 7
成濟 賈充 21
姜維 鄧艾 29
姜維 山后 9
姜維 司馬昭 8
加厚 鄧艾 8
司馬 司馬昭 6
司馬 成濟 7
司馬 賈充 8
曹髦 王經 11
曹髦 司馬昭 11
曹髦 賈充 7
王沈 司馬昭 10
王沈 王經 8
王沈 王業 6
鄧將軍 鄧艾 8
司馬昭 鄧艾 28
司馬昭 司馬 6
司馬昭 廖化 7
司馬昭 魏兵 7
司馬昭 張翼 7
司馬昭 曹髦 11
司馬昭 王業 15
司馬昭 王沈 10
司馬昭 曹奐 10
司馬昭 姜維 8
司馬昭 王經 52
司馬昭 賈充 23
司馬昭 焦伯 6
連修棧 鄧艾 8
艾大驚 鄧艾 13
夏侯霸 鄧艾 18
夏侯霸 王經 6
夏侯霸 魏兵 7
王業 王沈 6
王業 王經 12
王業 賈充 6
王業 司馬昭 15
伏兵 王經 6
伏兵 鄧艾 10
伏兵 魏兵 6
王經 鄧艾 24
王經 伏兵 6
王經 廖化 8
王經 夏侯霸 6
王經 司馬昭 52
王經 魏兵 9
王經 傅僉 6
王經 張翼 8
王經 曹髦 11
王經 王業 12
王經 王沈 8
王經 曹奐 10
王經 賈充 21
艾將原 鄧艾 8
賈充 司馬 8
賈充 司馬昭 23
賈充 曹髦 7
賈充 王業 6
賈充 成濟 21
賈充 王經 21
魏兵 鄧艾 25
魏兵 伏兵 6
魏兵 王經 9
魏兵 司馬昭 7
魏兵 傅僉 7
魏兵 夏侯霸 7
焦伯 司馬昭 6
