Id Label Weight
美玉 美玉 1
汝弟康 汝弟康 1
單福乃其 單福乃其 1
司馬水 司馬水 1
張飛 張飛 2
白叟 白叟 1
曹軍 曹軍 1
徐康 徐康 1
招賢 招賢 1
金鎖陣 金鎖陣 1
單福便 單福便 1
馬喚 馬喚 1
鳳雛 鳳雛 3
於昱 於昱 1
比君 比君 1
杜門 杜門 1
鳳耳 鳳耳 1
曹兵 曹兵 1
呂望 呂望 1
許昌 許昌 6
玄孫 玄孫 1
曹仁引 曹仁引 1
單福 單福 4
玄德乃 玄德乃 1
關羽 關羽 5
李典 李典 10
諸葛詩 諸葛詩 1
靖王 靖王 1
司馬德 司馬德 1
單福之 單福之 1
單福正 單福正 1
王霸之 王霸之 1
金波玉液 金波玉液 1
曹仁知 曹仁知 1
福笑 福笑 1
趙雲 趙雲 5
於南陽 於南陽 1
諸葛亮 諸葛亮 8
高賢 高賢 2
樂毅 樂毅 1
郭外 郭外 1
幸蒙 幸蒙 1
孫乾 孫乾 1
聞公 聞公 1
侯寇氏 侯寇氏 1
諸葛 諸葛 3
玄德曰 玄德曰 19
老夫 老夫 2
汝何虛 汝何虛 1
梁父吟 梁父吟 1
劉泌 劉泌 3
單福命 單福命 1
劉表 劉表 2
曹仁必 曹仁必 1
管仲 管仲 1
玄德喜 玄德喜 1
春雷 春雷 1
玄德大 玄德大 2
伏龍 伏龍 4
徐庶 徐庶 32
李典之 李典之 2
雲縱馬 雲縱馬 1
迎之 迎之 1
龐統 龐統 1
母之道 母之道 1
張良 張良 1
愛之 愛之 1
子母 子母 1
徐元直 徐元直 2
司馬徽 司馬徽 1
若得汝 若得汝 1
言汝 言汝 1
劉備 劉備 38
徐母 徐母 12
玄德安民 玄德安民 1
納士 納士 1
鳳雛乎 鳳雛乎 1
高賢輔 高賢輔 1
馬謂 馬謂 1
程昱 程昱 5
軒昂 軒昂 1
容圖 容圖 1
肯相輔 肯相輔 1
玄卒 玄卒 1
仁自引 仁自引 1
徐圖 徐圖 1
曹丞相 曹丞相 1
於襄陽 於襄陽 1
劉封 劉封 1
仁大驚 仁大驚 1
諸葛豐 諸葛豐 1
雲得令 雲得令 1
曹仁 曹仁 16
諸葛均 諸葛均 1
望公 望公 1
曹躁相 曹躁相 1
曹仁大 曹仁大 1
何愁 何愁 1
聞言 聞言 1
曹躁 曹躁 1
勞之恩 勞之恩 1
仁聲 仁聲 1
聞令嗣 聞令嗣 1
