Source Target Weight
何晏 畢軌 6
何晏 丁謐 6
何晏 司馬懿 29
何晏 曹爽 29
何晏 沮授 10
何晏 魏主曹 9
何晏 曹羲 7
何晏 李勝 19
丁謐 何晏 6
衛演 公孫淵 8
畢軌 何晏 6
曹芳 司馬懿 14
曹芳 曹爽 14
曹芳 李勝 6
太尉 司馬懿 15
太尉 公孫淵 14
孫資 曹爽 7
孫資 公孫淵 8
孫資 司馬懿 7
曹羲 曹爽 10
曹羲 何晏 7
曹羲 李勝 7
曹羲 司馬懿 9
司馬懿 子命某 6
司馬懿 何晏 29
司馬懿 曹芳 14
司馬懿 太尉 15
司馬懿 孫資 7
司馬懿 楊祚 8
司馬懿 曹羲 9
司馬懿 司農 6
司馬懿 曹爽 70
司馬懿 太傅府 6
司馬懿 諸葛亮 6
司馬懿 司馬 6
司馬懿 湯流 6
司馬懿 胡遵 6
司馬懿 左有 7
司馬懿 魏兵 8
司馬懿 司農桓 6
司馬懿 夏侯霸 14
司馬懿 沮授 6
司馬懿 何懼之 6
司馬懿 公孫淵 34
司馬懿 劉放 7
司馬懿 太甚 6
司馬懿 托孤 6
司馬懿 魏主 11
司馬懿 魏主曹 20
司馬懿 卑衍 17
司馬懿 夏侯威 8
司馬懿 侍中 7
司馬懿 李勝 43
司馬懿 桓範 8
曹爽 子命某 8
曹爽 湯流 8
曹爽 胡遵 6
曹爽 桓範 11
曹爽 左有 6
曹爽 曹芳 14
曹爽 孫資 7
曹爽 司農 8
曹爽 司農桓 8
曹爽 司馬懿 70
曹爽 何懼之 8
曹爽 公孫淵 13
曹爽 劉放 7
曹爽 太甚 8
曹爽 魏主曹 18
曹爽 何晏 29
曹爽 曹羲 10
曹爽 太傅府 8
曹爽 魏主 12
曹爽 李勝 56
子命某 曹爽 8
子命某 李勝 6
子命某 司馬懿 6
太傅府 曹爽 8
太傅府 李勝 6
太傅府 司馬懿 6
諸葛亮 司馬懿 6
司馬 司馬懿 6
魏主 司馬懿 11
魏主 曹爽 12
魏主 李勝 6
賈範 公孫淵 6
湯流 曹爽 8
湯流 李勝 6
湯流 司馬懿 6
胡遵 曹爽 6
胡遵 公孫淵 10
胡遵 司馬懿 6
左有 曹爽 6
左有 公孫淵 10
左有 司馬懿 7
左有 夏侯霸 6
司農 曹爽 8
司農 李勝 6
司農 司馬懿 6
司農桓 曹爽 8
司農桓 李勝 6
司農桓 司馬懿 6
夏侯霸 公孫淵 12
夏侯霸 卑衍 20
夏侯霸 夏侯威 9
夏侯霸 左有 6
夏侯霸 楊祚 8
夏侯霸 魏兵 9
夏侯霸 司馬懿 14
沮授 何晏 10
沮授 司馬懿 6
何懼之 曹爽 8
何懼之 李勝 6
何懼之 司馬懿 6
公孫修 公孫淵 8
公孫淵 衛演 8
公孫淵 賈範 6
公孫淵 胡遵 10
公孫淵 左有 10
公孫淵 孫資 8
公孫淵 公孫修 8
公孫淵 司馬懿 34
公孫淵 夏侯霸 12
公孫淵 曹爽 13
公孫淵 燕王 6
公孫淵 劉放 8
公孫淵 太尉 14
公孫淵 卑衍 12
公孫淵 楊祚 6
公孫淵 魏兵 8
公孫淵 夏侯威 8
公孫淵 侍中 8
燕王 公孫淵 6
劉放 曹爽 7
劉放 公孫淵 8
劉放 司馬懿 7
太甚 曹爽 8
太甚 李勝 6
太甚 司馬懿 6
托孤 司馬懿 6
魏主曹 曹爽 18
魏主曹 何晏 9
魏主曹 李勝 13
魏主曹 司馬懿 20
卑衍 公孫淵 12
卑衍 楊祚 12
卑衍 夏侯威 10
卑衍 夏侯霸 20
卑衍 魏兵 10
卑衍 司馬懿 17
楊祚 公孫淵 6
楊祚 卑衍 12
楊祚 夏侯霸 8
楊祚 司馬懿 8
魏兵 公孫淵 8
魏兵 卑衍 10
魏兵 司馬懿 8
魏兵 夏侯霸 9
夏侯威 公孫淵 8
夏侯威 卑衍 10
夏侯威 司馬懿 8
夏侯威 夏侯霸 9
侍中 司馬懿 7
侍中 公孫淵 8
李勝 子命某 6
李勝 湯流 6
李勝 桓範 8
李勝 曹芳 6
李勝 司農 6
李勝 司農桓 6
李勝 太傅府 6
李勝 司馬懿 43
李勝 何懼之 6
李勝 曹爽 56
李勝 太甚 6
李勝 魏主曹 13
李勝 何晏 19
李勝 曹羲 7
李勝 魏主 6
桓範 曹爽 11
桓範 李勝 8
桓範 司馬懿 8
