Id Label Weight
洪水 洪水 1
特奉明 特奉明 1
汝主 汝主 1
聞劉 聞劉 1
玄德既 玄德既 1
張飛 張飛 7
玄德留 玄德留 1
布妻 布妻 1
白旗 白旗 3
徐晃解 徐晃解 1
龐舒 龐舒 1
玄德知 玄德知 1
董卓 董卓 1
布之氣未 布之氣未 1
布見 布見 1
曹兵齊 曹兵齊 1
呂布 呂布 50
袁紹 袁紹 1
布然 布然 1
張楊 張楊 3
郭嘉 郭嘉 1
布許 布許 1
張曰 張曰 1
曹兵 曹兵 10
郝萌 郝萌 10
容某先 容某先 1
曹躁聞 曹躁聞 1
立馬橫 立馬橫 1
玄德同 玄德同 1
玄德寨 玄德寨 4
袁術 袁術 6
侯成引 侯成引 1
張各 張各 1
夏侯 夏侯 1
布獻曹 布獻曹 1
布從之 布從之 1
關羽 關羽 3
汝奪 汝奪 1
養鷹 養鷹 1
陳宮 陳宮 21
曹操 曹操 1
魏續 魏續 9
曹躁背 曹躁背 1
布副之 布副之 1
居右 居右 1
曹仁引 曹仁引 1
何忍 何忍 1
王楷 王楷 7
宮引兵 宮引兵 1
夏侯淵 夏侯淵 2
曹躁遠 曹躁遠 1
曹躁自 曹躁自 1
宮之謀 宮之謀 1
仁政 仁政 1
董卓之 董卓之 2
宋憲 宋憲 7
萬師 萬師 1
玄德匹 玄德匹 1
安民 安民 1
水淹 水淹 2
許褚 許褚 3
孫乾 孫乾 6
曹公曾 曹公曾 1
宮遂引 宮遂引 1
荀攸 荀攸 1
布無仁 布無仁 1
玄德曰 玄德曰 9
嘉笑 嘉笑 1
布少憩 布少憩 1
孫觀 孫觀 4
金石 金石 1
何懼哉 何懼哉 1
郝將軍 郝將軍 1
宮聞言 宮聞言 1
玄德依 玄德依 1
玄德甚 玄德甚 1
何懼之 何懼之 1
劉備 劉備 21
布大怒 布大怒 3
曹兵望 曹兵望 2
尹禮 尹禮 1
高順 高順 10
曹公 曹公 2
歸順 歸順 1
曹躁虛 曹躁虛 1
於明公 於明公 1
張引軍 張引軍 1
玄德回 玄德回 1
布問 布問 1
汝有何 汝有何 1
丁原 丁原 2
侯成 侯成 10
楊醜 楊醜 1
眭固 眭固 2
玄德自 玄德自 1
曹公軍 曹公軍 1
探馬飛 探馬飛 1
張遼 張遼 14
貂蟬 貂蟬 3
溫侯 溫侯 1
何壯哉 何壯哉 1
布回 布回 1
小沛 小沛 2
空負棟 空負棟 1
宮大聲 宮大聲 1
糜竺 糜竺 6
張應諾 張應諾 1
壽春 壽春 1
幸賴 幸賴 1
徐晃 徐晃 3
曹公耳 曹公耳 1
汝心術 汝心術 1
布怒 布怒 1
張相見 張相見 1
封侯之 封侯之 1
托將軍 托將軍 1
玄德答 玄德答 1
程昱 程昱 1
方天戟 方天戟 1
許汜 許汜 8
汝二人 汝二人 1
顧宮 顧宮 1
張兩軍 張兩軍 1
宮謂布 宮謂布 1
招軍 招軍 1
曹兵旗 曹兵旗 1
布自引 布自引 1
公自謂 公自謂 1
簡雍 簡雍 1
曹仁 曹仁 1
諸郡 諸郡 1
陳登 陳登 9
嚴氏聞 嚴氏聞 1
布聞言 布聞言 1
何謂 何謂 1
劉安 劉安 4
吳敦 吳敦 1
布可擒 布可擒 1
曹躁寨 曹躁寨 1
布見軍 布見軍 1
玄德引 玄德引 2
於布 於布 1
嚴氏 嚴氏 3
臧霸 臧霸 2
史渙 史渙 1
曹躁 曹躁 1
布與術 布與術 1
賴之恩 賴之恩 1
布於 布於 1
牧至 牧至 1
