Source Target Weight
美玉 徐母 12
美玉 徐庶 13
美玉 劉備 6
汝弟康 徐母 12
汝弟康 徐庶 13
汝弟康 劉備 6
單福乃其 徐庶 6
司馬水 徐母 12
司馬水 徐庶 13
司馬水 劉備 6
張飛 劉泌 6
張飛 劉備 16
張飛 關羽 10
張飛 曹仁 12
白叟 徐母 12
白叟 徐庶 13
白叟 劉備 6
曹軍 劉備 8
曹軍 曹仁 6
徐康 徐庶 6
招賢 徐母 12
招賢 徐庶 13
招賢 劉備 6
金鎖陣 劉備 6
金鎖陣 李典 8
金鎖陣 曹仁 8
單福便 劉備 6
單福便 李典 8
單福便 曹仁 8
馬喚 劉備 6
馬喚 李典 8
馬喚 曹仁 8
鳳雛 伏龍 12
鳳雛 徐庶 18
鳳雛 諸葛 6
鳳雛 諸葛亮 12
鳳雛 玄德曰 15
鳳雛 劉備 9
於昱 徐庶 6
比君 徐庶 6
杜門 劉備 6
杜門 李典 8
杜門 曹仁 8
鳳耳 徐庶 6
曹兵 劉備 6
曹兵 李典 8
曹兵 曹仁 8
呂望 徐庶 6
許昌 徐庶 33
許昌 徐母 24
許昌 劉備 33
許昌 關羽 10
許昌 程昱 9
許昌 曹仁 14
許昌 玄德曰 12
許昌 劉泌 6
玄孫 徐母 12
玄孫 徐庶 13
玄孫 劉備 6
曹仁引 劉備 6
曹仁引 李典 8
曹仁引 曹仁 8
單福 徐庶 32
單福 劉備 20
單福 徐母 24
單福 李典 9
單福 程昱 9
單福 曹仁 10
單福 玄德曰 12
玄德乃 徐母 12
玄德乃 徐庶 13
玄德乃 劉備 6
關羽 劉泌 15
關羽 張飛 10
關羽 許昌 10
關羽 玄德曰 10
關羽 趙雲 10
關羽 劉備 40
關羽 曹仁 30
李典 玄德大 9
李典 曹仁引 8
李典 李典之 16
李典 仁自引 8
李典 金鎖陣 8
李典 趙雲 26
李典 馬喚 8
李典 迎之 8
李典 雲得令 8
李典 曹仁 72
李典 雲縱馬 8
李典 杜門 8
李典 曹兵 8
李典 玄德曰 34
李典 曹仁大 8
李典 劉備 58
李典 單福 9
李典 單福命 8
李典 單福便 8
李典 徐庶 6
諸葛詩 徐庶 6
靖王 徐母 12
靖王 徐庶 13
靖王 劉備 6
司馬德 徐庶 6
單福之 徐庶 6
單福正 劉備 8
單福正 曹仁 6
王霸之 劉備 9
金波玉液 劉備 9
曹仁知 劉備 8
曹仁知 曹仁 6
福笑 劉備 8
福笑 曹仁 6
趙雲 李典之 6
趙雲 曹仁 36
趙雲 劉泌 6
趙雲 玄德曰 16
趙雲 劉備 34
趙雲 關羽 10
趙雲 李典 26
於南陽 徐庶 6
諸葛亮 伏龍 16
諸葛亮 徐庶 28
諸葛亮 諸葛 8
諸葛亮 鳳雛 12
諸葛亮 玄德曰 20
諸葛亮 劉備 24
高賢 徐庶 11
高賢 玄德曰 9
高賢 劉備 12
樂毅 徐庶 6
郭外 劉備 9
幸蒙 徐母 12
幸蒙 徐庶 13
幸蒙 劉備 6
孫乾 徐母 12
孫乾 徐庶 13
孫乾 劉備 6
聞公 劉備 9
侯寇氏 劉備 8
侯寇氏 曹仁 6
諸葛 伏龍 8
諸葛 徐庶 13
諸葛 諸葛亮 8
諸葛 鳳雛 6
諸葛 玄德曰 10
諸葛 劉備 7
玄德曰 高賢 9
