Source Target Weight
魏之 鄧芝 6
魏之 張溫 7
尚書僕 曹丕 9
尚書僕 徐盛 7
尚書僕 孫韶 8
金帛賜 張溫 7
辛毗 曹丕 9
辛毗 徐盛 7
辛毗 孫韶 8
諸葛 曹丕 9
諸葛 徐盛 7
諸葛 孫韶 8
文武 諸葛亮 8
文武 曹丕 18
文武 徐盛 14
文武 孫權 7
文武 孫韶 16
文武 鄧芝 8
文武 張溫 13
文武 魏兵 8
曹丕 盛怒 9
曹丕 魏主駕 9
曹丕 宿于 9
曹丕 天曉 9
曹丕 許褚 9
曹丕 孫權 27
曹丕 尚書僕 9
曹丕 光耀 9
曹丕 諸葛 9
曹丕 文武 18
曹丕 言正合 9
曹丕 陸伯言 19
曹丕 陸大軍 9
曹丕 劉曄 18
曹丕 賈詡 9
曹丕 王曹丕 9
曹丕 曹真 19
曹丕 吳王 11
曹丕 許昌 10
曹丕 儀鑾簇 9
曹丕 曹休 9
曹丕 呂虔 9
曹丕 龍舟 10
曹丕 莫若 9
曹丕 養兵 9
曹丕 壽春 9
曹丕 司馬懿 18
曹丕 何損 9
曹丕 韶堅 9
曹丕 蔣濟 18
曹丕 丁奉 11
曹丕 龍舟十 9
曹丕 南徐 18
曹丕 西蜀連 9
曹丕 文聘 11
曹丕 卿守 9
曹丕 盛恐 9
曹丕 曹丕大 9
曹丕 韶部 9
曹丕 諸葛亮 12
曹丕 辛毗 9
曹丕 太尉 9
曹丕 曹仁 9
曹丕 徐盛 65
曹丕 於孤 9
曹丕 明耀 9
曹丕 探之 9
曹丕 魏主曹 9
曹丕 南徐軍 9
曹丕 顧雍 11
曹丕 俞氏 9
曹丕 魏兵 38
曹丕 徐晃 10
曹丕 侍中 9
曹丕 萬希寬 9
曹丕 盛謝恩 9
曹丕 韶倚 9
曹丕 魏黃初 9
曹丕 張遼 11
曹丕 白晝 9
曹丕 孫韶 74
尚皆 張溫 7
望東吳 張溫 7
宓乃問 張溫 7
劉曄 曹丕 18
劉曄 孫權 6
劉曄 徐盛 14
劉曄 魏兵 8
劉曄 孫韶 16
吳王 曹丕 11
吳王 諸葛亮 8
吳王 徐盛 8
吳王 孫韶 10
吳王 鄧芝 9
吳王 張溫 9
吳王 魏兵 6
許昌 曹丕 10
許昌 徐盛 8
許昌 魏兵 6
許昌 孫韶 10
盛謝恩 曹丕 9
盛謝恩 徐盛 7
盛謝恩 孫韶 8
於西 張溫 7
盛怒 曹丕 9
盛怒 徐盛 7
盛怒 孫韶 8
天曉 曹丕 9
天曉 徐盛 7
天曉 孫韶 8
莫若 曹丕 9
莫若 徐盛 7
莫若 孫韶 8
司馬懿 曹丕 18
司馬懿 孫權 6
司馬懿 徐盛 14
司馬懿 魏兵 8
司馬懿 孫韶 16
何損 曹丕 9
何損 徐盛 7
何損 孫韶 8
丁奉 曹丕 11
丁奉 趙雲 6
丁奉 徐盛 9
丁奉 魏兵 8
丁奉 孫韶 12
南徐 孫權 6
南徐 曹丕 18
南徐 徐盛 14
南徐 魏兵 8
南徐 孫韶 16
文聘 曹丕 11
文聘 趙雲 6
文聘 徐盛 9
文聘 魏兵 8
文聘 孫韶 12
諸子 張溫 7
曹丕大 曹丕 9
曹丕大 徐盛 7
曹丕大 孫韶 8
孔明答 張溫 7
韶部 曹丕 9
韶部 徐盛 7
韶部 孫韶 8
諸葛亮 文武 8
諸葛亮 曹丕 12
諸葛亮 吳王 8
諸葛亮 徐盛 8
諸葛亮 孫韶 10
諸葛亮 鄧芝 27
諸葛亮 張溫 35
諸葛亮 溫笑 6
諸葛亮 魏兵 6
秦宓 張溫 8
徐盛 盛怒 7
徐盛 魏主駕 7
徐盛 宿于 7
徐盛 天曉 7
徐盛 許褚 7
徐盛 南徐 14
徐盛 尚書僕 7
徐盛 諸葛 7
徐盛 文武 14
徐盛 言正合 7
徐盛 曹丕 65
徐盛 陸伯言 14
徐盛 曹休 7
徐盛 太尉 7
徐盛 劉曄 14
徐盛 探之 7
徐盛 王曹丕 7
徐盛 曹真 15
徐盛 吳王 8
徐盛 許昌 8
徐盛 儀鑾簇 7
徐盛 陸大軍 7
徐盛 賈詡 7
徐盛 光耀 7
徐盛 莫若 7
徐盛 養兵 7
徐盛 壽春 7
徐盛 司馬懿 14
徐盛 何損 7
徐盛 韶堅 7
徐盛 蔣濟 14
徐盛 丁奉 9
徐盛 龍舟十 7
徐盛 孫權 21
徐盛 西蜀連 7
徐盛 文聘 9
徐盛 呂虔 7
徐盛 卿守 7
徐盛 盛恐 7
徐盛 龍舟 8
徐盛 曹丕大 7
徐盛 韶部 7
徐盛 諸葛亮 8
徐盛 辛毗 7
徐盛 曹仁 7
徐盛 於孤 7
徐盛 明耀 7
徐盛 魏主曹 7
徐盛 南徐軍 7
徐盛 顧雍 7
徐盛 俞氏 7
徐盛 魏兵 30
徐盛 徐晃 8
徐盛 侍中 7
徐盛 萬希寬 7
徐盛 盛謝恩 7
徐盛 韶倚 7
徐盛 魏黃初 7
徐盛 張遼 9
徐盛 白晝 7
徐盛 孫韶 58
許褚 曹丕 9
許褚 徐盛 7
許褚 孫韶 8
萬希寬 曹丕 9
萬希寬 徐盛 7
萬希寬 孫韶 8
探之 曹丕 9
探之 徐盛 7
探之 孫韶 8
解之 張溫 7
宿于 曹丕 9
宿于 徐盛 7
宿于 孫韶 8
南徐軍 曹丕 9
南徐軍 徐盛 7
南徐軍 孫韶 8
鄧尚書 張溫 7
龍舟 曹丕 10
龍舟 徐盛 8
龍舟 魏兵 6
龍舟 孫韶 10
張遼 曹丕 11
張遼 趙雲 6
張遼 徐盛 9
張遼 魏兵 8
張遼 孫韶 12
韶堅 曹丕 9
韶堅 徐盛 7
韶堅 孫韶 8
魏主 趙雲 6
於東乎 張溫 7
殷勤 張溫 7
南征 趙雲 6
修其德 張溫 7
於東 張溫 7
茅塞 張溫 7
曹休 曹丕 9
曹休 徐盛 7
曹休 孫韶 8
孫權 南徐 6
孫權 文武 7
孫權 曹丕 27
孫權 陸伯言 7
孫權 劉曄 6
孫權 曹真 7
孫權 司馬懿 6
孫權 蔣濟 6
孫權 徐盛 21
