Source Target Weight
董太師 董卓 6
董太師 王允 14
董太師 郭汜 6
崔烈 王允 7
國之紀 董卓 7
國之紀 呂布 8
國之紀 牛輔 9
王允 崔烈 7
王允 董太師 14
王允 太常卿 7
王允 魯馗 7
王允 董卓 54
王允 王允大 8
王允 呂布 55
王允 史官 7
王允 牛輔 45
王允 侍臣 7
王允 太僕 7
王允 郭汜 35
王允 周奐 7
王允 黃蓋 7
王允 蔡邕 20
王允 王頎 7
王允 張濟 12
王允 樊稠 12
王允 胡赤兒 15
王允 有詩贊 7
王允 李肅 19
王允 侍中 10
王允 聞知 7
王允 金珠 10
卓沈吟 呂布 7
諸葛 董卓 7
諸葛 呂布 8
諸葛 牛輔 9
董卓 董太師 6
董卓 王允 54
董卓 諸葛 7
董卓 呂布 116
董卓 布怒 11
董卓 蔡邕 28
董卓 國之典 7
董卓 李儒 13
董卓 汝為漢 7
董卓 樊稠 16
董卓 郭將軍 7
董卓 牛輔 63
董卓 卓之 7
董卓 老夫 12
董卓 李肅 30
董卓 郭汜 19
董卓 汝何 10
董卓 金珠 14
董卓 布大怒 7
董卓 鳳儀亭 7
董卓 曠世 7
董卓 西涼兵 7
董卓 布問 7
董卓 丁原 8
董卓 貂蟬 22
董卓 賈詡 7
董卓 楚之法 7
董卓 聞者 7
董卓 張濟 16
董卓 士大夫 7
董卓 惜邕 7
董卓 司馬遷 7
董卓 胡赤兒 21
董卓 國之紀 7
董卓 於西涼 7
董卓 樊二公 7
董卓 馬日 7
董卓 金寶 7
董卓 侍中 14
董卓 諸君若 7
舍汝耶 呂布 7
呂布 王允 55
呂布 卓沈吟 7
呂布 諸葛 8
呂布 董卓 116
呂布 舍汝耶 7
呂布 楚莊王 7
呂布 蔣雄 7
呂布 布怒 12
呂布 蔡邕 32
呂布 布軍 8
呂布 大恩 7
呂布 秦兵 7
呂布 國之典 8
呂布 李儒 30
呂布 汝為漢 8
呂布 樊稠 22
呂布 郭將軍 8
呂布 汝言 7
呂布 牛輔 72
呂布 卓之 8
呂布 樊二公 8
呂布 老夫 12
呂布 李肅 31
呂布 郭汜 30
呂布 蒙太師 7
呂布 金珠 16
呂布 鳳儀亭 13
呂布 寶劍欲 7
呂布 曠世 8
呂布 西涼兵 8
呂布 布問 8
呂布 卓入 7
呂布 丁原 8
呂布 貂蟬 42
呂布 汝何 15
呂布 賈詡 9
呂布 楚之法 8
呂布 聞者 8
呂布 張濟 22
呂布 士大夫 8
呂布 惜邕 8
