Id Label Weight
蔣斌 蔣斌 4
宿衛 宿衛 1
陽示恩 陽示恩 1
孫亮 孫亮 4
班師回 班師回 1
司馬望 司馬望 4
孔明之 孔明之 1
鄧艾 鄧艾 18
諸葛 諸葛 1
依天 依天 1
文武 文武 2
汝先布 汝先布 1
廖化 廖化 5
左營 左營 1
曾向爾 曾向爾 1
蔣二 蔣二 1
師伐魏 師伐魏 1
左寨 左寨 2
石廣元 石廣元 1
桓彝 桓彝 1
解甲 解甲 1
艾自引 艾自引 1
封孫 封孫 1
祁山之 祁山之 1
于祁山 于祁山 2
傅僉 傅僉 1
布宣詔 布宣詔 1
艾引 艾引 2
王含 王含 4
艾笑 艾笑 2
張翼 張翼 3
艾視 艾視 1
吳大將軍 吳大將軍 1
劉丞 劉丞 3
樂毅伐 樂毅伐 1
武衛 武衛 1
黨均 黨均 1
汝效吾 汝效吾 1
丁奉 丁奉 4
呂據 呂據 2
公卿 公卿 1
汝亦 汝亦 1
汝能布 汝能布 1
唐諮 唐諮 1
周天之 周天之 1
汝乃 汝乃 1
武將朝 武將朝 1
汝諸 汝諸 1
伏於 伏於 1
艾見 艾見 1
魏邈 魏邈 3
左將軍 左將軍 2
山后 山后 4
師纂 師纂 1
孫皓 孫皓 1
立寨 立寨 1
景耀 景耀 1
胡濟 胡濟 1
全紀 全紀 1
於府 於府 1
水校尉 水校尉 1
姜維 姜維 8
董朝 董朝 2
那魏兵 那魏兵 1
伏兵 伏兵 1
全尚 全尚 3
布入宮 布入宮 1
祁山乃 祁山乃 1
張布 張布 5
汝何 汝何 1
方受玉璽 方受玉璽 1
布奏 布奏 1
弓弩 弓弩 1
諸營 諸營 1
吳主 吳主 7
卿母 卿母 1
崔州平 崔州平 1
布散 布散 1
孫據 孫據 1
孫幹 孫幹 1
侍郎 侍郎 1
吉兆 吉兆 1
孫權 孫權 1
曲阿 曲阿 1
不過 不過 1
施朔 施朔 3
諸葛恪 諸葛恪 1
孫綝 孫綝 1
伊尹 伊尹 1
汝怒 汝怒 1
孫恩 孫恩 2
迎之 迎之 1
太甚 太甚 1
蔣舒 蔣舒 1
維笑 維笑 4
爾蜜 爾蜜 1
全端 全端 1
黃皓 黃皓 5
武侯 武侯 3
武衛士 武衛士 1
仰天 仰天 1
上一彪 上一彪 1
宗正 宗正 1
鄧將軍 鄧將軍 1
艾忻然 艾忻然 1
司馬昭 司馬昭 2
劉禪 劉禪 2
左軍 左軍 1
李崇 李崇 1
艾謂望 艾謂望 1
艾謝 艾謝 1
侍中 侍中 1
霍光 霍光 1
夏侯霸 夏侯霸 2
忻然 忻然 1
玄奧乎 玄奧乎 1
紀乃 紀乃 1
鄧程 鄧程 1
艾聽 艾聽 1
於朝 於朝 1
蒼龍 蒼龍 1
易知耳 易知耳 1
有德者 有德者 1
孫楷 孫楷 2
艾便勒 艾便勒 1
望大驚 望大驚 1
尚書 尚書 1
布聞言 布聞言 1
於中軍 於中軍 1
馬軍 馬軍 1
孟宗 孟宗 1
馬入陣 馬入陣 1
汝識吾 汝識吾 1
魏兵 魏兵 5
布塞亭 布塞亭 1
鄧忠 鄧忠 2
孫峻 孫峻 1
孫休 孫休 9
滕胤 滕胤 2
付紀 付紀 1
