Id Label Weight
張遼 張遼 3
言周瑜 言周瑜 1
張飛 張飛 3
曹之 曹之 1
文醜 文醜 1
孔明真 孔明真 1
白旗 白旗 3
何藥治 何藥治 1
玄武 玄武 1
吳侯 吳侯 4
徐盛船 徐盛船 3
陸遜 陸遜 1
戰船四 戰船四 1
程普 程普 3
韓當 韓當 1
曹寨中 曹寨中 1
孔明同 孔明同 1
白虎 白虎 1
江東一 江東一 1
徐盛二 徐盛二 1
雲領 雲領 1
許昌 許昌 1
諸葛祭 諸葛祭 1
關某 關某 1
劉備 劉備 5
吉辰 吉辰 1
孔明施 孔明施 1
丁奉 丁奉 9
徐盛 徐盛 8
曹躁果 曹躁果 1
文聘 文聘 3
朱雀 朱雀 1
通紅 通紅 1
朱幡 朱幡 1
黃鉞 黃鉞 1
曹躁寨 曹躁寨 1
潘璋 潘璋 1
周泰 周泰 1
孔明笑 孔明笑 5
玄德往 玄德往 1
弓弦 弓弦 2
寶蓋 寶蓋 1
關羽 關羽 13
立於山 立於山 1
周郎 周郎 1
關平 關平 1
孫乾 孫乾 1
寶劍 寶劍 1
周倉 周倉 1
玄德曰 玄德曰 4
曹躁屯 曹躁屯 1
周瑜 周瑜 18
立於 立於 1
蓋乘 蓋乘 1
諸葛亮 諸葛亮 19
成大功 成大功 1
仰天 仰天 1
曹躁合 曹躁合 1
簡雍 簡雍 1
周郎安 周郎安 1
曹躁望 曹躁望 1
汝家 汝家 1
魯肅 魯肅 10
何藥餌 何藥餌 1
玄德大 玄德大 1
曹公 曹公 1
孫權 孫權 2
曹躁之福 曹躁之福 1
蔡和 蔡和 5
呂蒙 呂蒙 1
孔明曰 孔明曰 16
孔明遂 孔明遂 1
須先理 須先理 1
朱履 朱履 1
言孔明 言孔明 1
孔明便 孔明便 1
烏林 烏林 3
太史慈 太史慈 1
索回 索回 1
糜竺 糜竺 1
候孔明 候孔明 1
顏良 顏良 1
黃蓋 黃蓋 17
紅旗 紅旗 1
孔明必 孔明必 2
布蒼龍 布蒼龍 1
程昱 程昱 3
甘寧 甘寧 1
公瑾之 公瑾之 1
蔡中 蔡中 2
董襲 董襲 2
陳武 陳武 1
孔明之 孔明之 1
劉封 劉封 1
滿帆 滿帆 2
闞澤 闞澤 3
曹兵 曹兵 2
馬軍 馬軍 1
趙雲 趙雲 10
劉琦 劉琦 5
蔣欽 蔣欽 1
孔明立 孔明立 1
曹躁 曹躁 7
林火 林火 1
糜芳 糜芳 1
鳳衣博 鳳衣博 1
