Source Target Weight
玉葉 王雙 8
玉葉 諸葛亮 13
玉葉 張嶷 7
曹躁智 諸葛亮 7
陽群 諸葛亮 7
趙廣 趙雲 6
趙廣 諸葛亮 12
諸葛 諸葛亮 7
西狄道 諸葛亮 7
文武 諸葛亮 7
廖化 王雙 24
廖化 立功 6
廖化 張苞 6
廖化 王平 15
廖化 諸葛亮 39
廖化 馬岱 6
廖化 張嶷 21
廖化 左有 6
廖化 陳倉 15
廖化 關興 9
廖化 費耀 15
廖化 魏軍 6
廖化 姜維 6
廖化 曹真 15
廖化 魏兵 9
師伐魏 諸葛亮 7
曹丕 諸葛亮 7
真喚 王雙 8
真喚 諸葛亮 13
真喚 張嶷 7
陳倉 諸葛亮 104
陳倉 郭淮 10
陳倉 廖化 15
陳倉 王業 15
陳倉 魏延引 10
陳倉 司馬懿 10
陳倉 郝昭守 10
陳倉 趙雲 10
陳倉 諸臣 10
陳倉 姜維 10
陳倉 靳祥 6
陳倉 夏侯 15
陳倉 魏軍 10
陳倉 立功 10
陳倉 況臣 10
陳倉 孔明曰 15
陳倉 馬岱 10
陳倉 魏延 15
陳倉 左有 10
陳倉 曹真 35
陳倉 北征 10
陳倉 張嶷 35
陳倉 關興 15
陳倉 王雙 50
陳倉 張苞 10
陳倉 郝昭 14
陳倉 費耀 25
陳倉 魏兵 15
陳倉 王平 25
高帝 諸葛亮 7
曹休 諸葛亮 6
左有 王雙 16
左有 廖化 6
左有 王平 10
左有 諸葛亮 26
左有 張嶷 14
左有 陳倉 10
左有 關興 6
左有 費耀 10
左有 曹真 10
左有 魏兵 6
思惟 諸葛亮 7
於西 諸葛亮 7
王業 況臣 6
王業 孔明曰 6
王業 陳倉 15
王業 魏延 9
王業 曹真 6
王業 王雙 6
王業 北征 6
王業 諸葛亮 21
王業 郝昭 6
王業 諸臣 6
王業 趙雲 6
王業 夏侯 9
魏延引 陳倉 10
魏延引 曹真 7
魏延引 張嶷 7
魏延引 王雙 10
魏延引 諸葛亮 20
曹躁五 諸葛亮 7
趙雲 趙廣 6
趙雲 陳倉 10
趙雲 魏延 6
趙雲 王業 6
趙雲 趙統 6
趙雲 諸葛亮 34
趙雲 夏侯 6
關羽 諸葛亮 7
司馬懿 陳倉 10
司馬懿 諸葛亮 23
司馬懿 曹真 15
司馬懿 張嶷 7
司馬懿 王雙 10
司馬懿 費耀 7
郝昭守 陳倉 10
郝昭守 曹真 7
郝昭守 張嶷 7
郝昭守 王雙 10
郝昭守 諸葛亮 20
昌霸 諸葛亮 7
西取巴 諸葛亮 7
馬玉 諸葛亮 7
曲長屯 諸葛亮 7
郭淮 陳倉 10
郭淮 諸葛亮 21
郭淮 曹真 11
郭淮 張嶷 7
郭淮 王雙 10
郭淮 費耀 6
鹿角 諸葛亮 7
諸葛亮 玉葉 13
諸葛亮 曹躁智 7
諸葛亮 陽群 7
諸葛亮 趙廣 12
諸葛亮 諸葛 7
諸葛亮 西狄道 7
諸葛亮 文武 7
諸葛亮 廖化 39
諸葛亮 師伐魏 7
諸葛亮 曹丕 7
諸葛亮 真喚 13
諸葛亮 陳倉 104
諸葛亮 高帝 7
諸葛亮 於西 7
諸葛亮 左有 26
諸葛亮 思惟 7
諸葛亮 曹休 6
諸葛亮 王業 21
諸葛亮 魏延引 20
諸葛亮 曹躁五 7
諸葛亮 趙雲 34
諸葛亮 關羽 7
諸葛亮 司馬懿 23
諸葛亮 郝昭守 20
諸葛亮 昌霸 7
諸葛亮 西取巴 7
諸葛亮 馬玉 7
諸葛亮 曲長屯 7
諸葛亮 郭淮 21
諸葛亮 鹿角 7
諸葛亮 山后 13
諸葛亮 王朗 7
諸葛亮 諸臣 14
諸葛亮 姜維 26
諸葛亮 靳祥 20
諸葛亮 丁立 7
諸葛亮 龔起 17
諸葛亮 楊儀 7
諸葛亮 鄧銅 7
諸葛亮 李恢 13
諸葛亮 白壽 7
諸葛亮 於東 7
諸葛亮 魏軍 29
