Id Label Weight
汝言正 汝言正 1
左右翼 左右翼 1
陳武 陳武 1
言周瑜 言周瑜 2
張飛 張飛 1
凱歌 凱歌 1
諸葛亮 諸葛亮 11
曹軍 曹軍 4
吳侯 吳侯 2
景升之 景升之 1
韓當 韓當 3
徐二 徐二 1
吳陣 吳陣 1
曹兵 曹兵 11
洪敗 洪敗 2
曹仁自 曹仁自 3
曹仁守 曹仁守 1
蒙謂瑜 蒙謂瑜 1
乾施禮 乾施禮 1
玄德乃 玄德乃 1
關羽 關羽 3
牛金引 牛金引 3
丁奉 丁奉 4
徐盛 徐盛 4
探馬 探馬 1
曹仁引 曹仁引 4
孔明亦 孔明亦 1
況吾兵 況吾兵 1
吳寨 吳寨 1
甘興霸 甘興霸 1
趙雲 趙雲 2
仁敗 仁敗 1
陳兵 陳兵 1
周泰 周泰 5
孔明笑 孔明笑 1
令三軍 令三軍 1
士卒 士卒 1
周郎 周郎 1
孫乾 孫乾 3
歸寨 歸寨 1
立馬 立馬 1
乾答 乾答 1
玄德曰 玄德曰 7
弓弩 弓弩 1
周瑜 周瑜 31
程普收 程普收 2
曹仁大 曹仁大 2
曹仁必 曹仁必 2
夏侯 夏侯 1
吳兵 吳兵 7
仁弟 仁弟 1
魯肅 魯肅 5
玄德大 玄德大 1
孔明欲 孔明欲 1
何策 何策 1
曹洪分 曹洪分 1
呂蒙 呂蒙 2
曹純 曹純 7
左助 左助 1
周泰引 周泰引 1
諸軍 諸軍 1
孔明曰 孔明曰 6
曹躁臨 曹躁臨 1
何悔之 何悔之 1
陳矯 陳矯 5
泰言 泰言 1
仁從之 仁從之 1
探馬飛 探馬飛 2
程普 程普 14
玄德取 玄德取 1
劉備 劉備 10
仁遂令 仁遂令 1
容將功 容將功 1
曹洪 曹洪 11
周瑜之 周瑜之 1
乾拜謝 乾拜謝 1
曹兵迎 曹兵迎 1
甘寧 甘寧 6
曹仁令 曹仁令 1
周公瑾 周公瑾 1
曹仁 曹仁 21
吳久 吳久 1
牛金 牛金 12
柴塞道 柴塞道 1
南郡城 南郡城 4
馬革 馬革 1
蔣欽 蔣欽 4
吳軍 吳軍 2
潘璋 潘璋 2
