Id Label Weight
伏蒙明 伏蒙明 1
汝言正 汝言正 1
明詔 明詔 1
魏延分 魏延分 1
孔明今 孔明今 2
孔明拜 孔明拜 1
孔明笑 孔明笑 1
望襄陽 望襄陽 1
永延漢 永延漢 1
諸葛 諸葛 1
陸遜 陸遜 11
郭淮 郭淮 1
廖化 廖化 6
張揚 張揚 1
承昭烈 承昭烈 1
魏將聞 魏將聞 1
孔明引 孔明引 1
老林 老林 1
錢谷 錢谷 1
夏侯霸 夏侯霸 1
吳王 吳王 1
仰觀 仰觀 2
顧盼 顧盼 1
魏延引 魏延引 1
張翼 張翼 2
田豫 田豫 2
令懿 令懿 1
劉劭 劉劭 3
魏兵大勝 魏兵大勝 1
汝將木 汝將木 1
孔明分 孔明分 1
仁慈 仁慈 1
魏皇帝 魏皇帝 1
玉露 玉露 1
諸葛亮 諸葛亮 32
雪三軍 雪三軍 1
劍而 劍而 1
汝之功 汝之功 1
宜先督 宜先督 1
司馬懿 司馬懿 39
徐徐 徐徐 2
望天慈 望天慈 1
耿耿 耿耿 1
諸葛瑾 諸葛瑾 3
武功 武功 1
谷下營 谷下營 1
谷安營 谷安營 1
魏寨 魏寨 3
望七星 望七星 2
魏民 魏民 2
魏主 魏主 4
吳兵 吳兵 4
依山 依山 1
張虎 張虎 3
孔明只 孔明只 2
魏軍 魏軍 3
高枕 高枕 1
孔明自 孔明自 3
孫權 孫權 2
孫禮 孫禮 1
青霄 青霄 1
呂蒙 呂蒙 1
汝可引 汝可引 2
陳平 陳平 1
顧之恩 顧之恩 1
迎之 迎之 1
馬岱 馬岱 3
司馬師 司馬師 4
宣諭 宣諭 1
武侯 武侯 1
夏侯和 夏侯和 4
滿寵 滿寵 6
張球 張球 2
魏延 魏延 12
司馬昭 司馬昭 1
相輔列曜 相輔列曜 1
探之 探之 2
魏兵皆 魏兵皆 1
張嶷 張嶷 1
葛禳星 葛禳星 1
郭淮入 郭淮入 1
祁山乃 祁山乃 1
常自校 常自校 1
曲延臣 曲延臣 1
連勝 連勝 1
衛尉 衛尉 1
西止 西止 1
士大夫 士大夫 1
于林東 于林東 1
汝二人 汝二人 1
托孤 托孤 2
望見魏 望見魏 1
孔明之 孔明之 1
盛於 盛於 1
辛毗 辛毗 5
言東 言東 1
陽壽 陽壽 1
伏兵 伏兵 2
夏侯惠 夏侯惠 4
祁山兵 祁山兵 1
高翔 高翔 3
元帥 元帥 1
安三軍 安三軍 1
魏主曹 魏主曹 3
孔明乃 孔明乃 1
陸將軍 陸將軍 1
望東 望東 1
魏兵 魏兵 9
孔明曰 孔明曰 3
洪福 洪福 1
北斗 北斗 1
原諸 原諸 1
