Id Label Weight
思之 思之 1
廖淳 廖淳 1
張飛 張飛 12
雁應弦 雁應弦 1
傅彤 傅彤 1
東義士 東義士 1
陳孝 陳孝 2
關羽 關羽 1
文武 文武 1
黃權 黃權 1
公卿 公卿 1
曹丕 曹丕 1
望仙莊 望仙莊 1
爾何 爾何 1
孔明引 孔明引 1
秋草長 秋草長 1
張結義 張結義 1
容聖 容聖 1
範疆 範疆 1
於軍 於軍 1
傅士仁 傅士仁 1
通曉玄 通曉玄 1
劉備 劉備 1
別作良 別作良 1
張翼 張翼 1
張紹 張紹 1
安蜀境 安蜀境 1
侍臣奏 侍臣奏 2
言欲 言欲 1
程畿 程畿 1
汝二人 汝二人 2
王師 王師 1
白旗 白旗 2
趙雲 趙雲 3
封西鄉 封西鄉 1
潘璋 潘璋 1
諸葛亮 諸葛亮 6
初登寶 初登寶 1
秦宓 秦宓 4
士卒 士卒 1
黃忠 黃忠 1
白甲 白甲 2
劉巴 劉巴 1
觀賢 觀賢 1
侍臣 侍臣 1
老夫 老夫 2
張二 張二 1
安喜 安喜 1
關興 關興 6
法孝直 法孝直 1
魏以伐 魏以伐 1
范疆 范疆 3
勞聖駕 勞聖駕 1
吳者 吳者 1
馮習 馮習 1
諸葛瑾 諸葛瑾 3
孫權 孫權 4
馬以迎 馬以迎 1
吳班 吳班 6
汝有何 汝有何 1
孔明曰 孔明曰 1
馬岱 馬岱 1
章武 章武 1
黃巾 黃巾 1
顧謂 顧謂 1
探之 探之 1
馬忠 馬忠 1
孔明回 孔明回 2
富貴 富貴 1
童子 童子 1
汝安敢 汝安敢 1
金石之言 金石之言 1
張南 張南 1
清雲 清雲 1
張苞 張苞 6
飛大怒 飛大怒 1
雪弟 雪弟 1
吳未克 吳未克 1
弓取箭 弓取箭 1
督郵 督郵 1
富貴耶 富貴耶 1
趙融 趙融 1
何足 何足 1
陳震 陳震 3
劉祚者 劉祚者 1
仇深似 仇深似 1
侯之祿 侯之祿 1
曹丕之 曹丕之 1
古柏 古柏 1
馬超 馬超 1
魏延守 魏延守 1
李意 李意 6
吳自賓 吳自賓 1
齊聲 齊聲 1
吳侯 吳侯 1
何阻 何阻 1
聞知 聞知 1
馬良 馬良 2
曹躁 曹躁 1
嚴顏 嚴顏 1
張達 張達 4
令侍臣 令侍臣 1
糜芳 糜芳 1
