Id Label Weight
韓耶 韓耶 1
魯王 魯王 2
劉先 劉先 1
張飛 張飛 2
曹丕自 曹丕自 1
武鄉侯 武鄉侯 1
諸葛 諸葛 1
魏調 魏調 1
陸遜 陸遜 6
尚能勝 尚能勝 1
吳乎 吳乎 1
黃權 黃權 7
曹丕 曹丕 7
孟獲 孟獲 4
魏將 魏將 1
尚書令 尚書令 1
糜夫人 糜夫人 1
劉曄 劉曄 3
劉禪 劉禪 3
巢水鶴 巢水鶴 1
惜一死 惜一死 1
曹休 曹休 2
侍郎 侍郎 1
益州牧 益州牧 1
朱桓 朱桓 3
高明 高明 1
程畿 程畿 1
吳鼎 吳鼎 1
關羽 關羽 2
司馬懿 司馬懿 1
吳氏 吳氏 1
西川之 西川之 1
卿勿 卿勿 1
何勞 何勞 1
梁王 梁王 2
天將軍 天將軍 1
曹仁引 曹仁引 1
孔明亦 孔明亦 1
桓按劍 桓按劍 1
馬步軍 馬步軍 1
立太子 立太子 1
趙雲 趙雲 3
沙摩柯 沙摩柯 1
劉理 劉理 2
諸葛亮 諸葛亮 25
翠華 翠華 1
徐徐 徐徐 2
言相告 言相告 1
養之 養之 1
孟達 孟達 5
諸臣 諸臣 1
馬謖 馬謖 2
呂範 呂範 2
諸葛瑾 諸葛瑾 2
孔明奏 孔明奏 1
張苞 張苞 1
玉殿 玉殿 1
英才 英才 1
張遼 張遼 1
鄧禹之 鄧禹之 1
關興 關興 1
仰天 仰天 1
諸葛虔 諸葛虔 1
古廟杉 古廟杉 1
納之 納之 1
干戈 干戈 1
吳兵 吳兵 3
文武 文武 1
杜瓊 杜瓊 3
傅彤 傅彤 1
能安邦 能安邦 1
馮習 馮習 1
魏軍 魏軍 1
於懿 於懿 1
孫權 孫權 7
桓遂 桓遂 1
安樂 安樂 1
孔明入 孔明入 1
諸軍 諸軍 1
孔明曰 孔明曰 9
玉帛 玉帛 1
于龍 于龍 2
章武 章武 2
帝之恩 帝之恩 1
白帝城 白帝城 2
皇太后 皇太后 2
王雙 王雙 1
魏延 魏延 1
曹真 曹真 8
西攻漢 西攻漢 1
魏兵 魏兵 1
祿米 祿米 1
賈詡 賈詡 3
劉備 劉備 4
孔明回 孔明回 1
常雕 常雕 4
卿兄弟 卿兄弟 2
夏侯尚 夏侯尚 1
望丞相 望丞相 1
董允 董允 2
孔明坐 孔明坐 2
于惠陵 于惠陵 1
立嗣君 立嗣君 1
張南 張南 1
況仁 況仁 1
呂望 呂望 1
漢司馬 漢司馬 1
武侯祠 武侯祠 1
劉永 劉永 2
鄧芝 鄧芝 3
魏將先鋒 魏將先鋒 1
托孤 托孤 4
曹仁令 曹仁令 1
孔明之 孔明之 1
權堅辭 權堅辭 1
軻比能 軻比能 4
伏兵 伏兵 2
曹仁 曹仁 3
朱桓引 朱桓引 1
從羨溪 從羨溪 1
太后 太后 3
尚書 尚書 1
安於 安於 1
齊心 齊心 1
曹仁大 曹仁大 1
馬超 馬超 2
封列侯 封列侯 1
李嚴 李嚴 4
金帛 金帛 1
馬良 馬良 2
望東吳 望東吳 1
宮見帝 宮見帝 1
