Source Target Weight
德驍勇 鞏志 6
德驍勇 金旋 8
德驍勇 張飛 7
張飛 鞏志 42
張飛 金旋 56
張飛 玄德大 9
張飛 德驍勇 7
張飛 諸葛亮 9
張飛 趙雲 10
張飛 迎之 7
張飛 玄德乃 7
張飛 仁義布 7
張飛 印綬 7
張飛 劉矣 7
張飛 立於城 7
張飛 張翼 7
張飛 巨雷 7
張飛 關羽 13
張飛 劉備 12
玄便 黃忠 11
玄便 關羽 12
曹軍 孫權 9
曹軍 宋謙 8
曹軍 張遼 12
曹軍 太史慈 6
樂進 賈華 8
樂進 孫權 39
樂進 程普 8
樂進 太史慈 33
樂進 李典 14
樂進 宋謙 32
樂進 戈定 8
樂進 張遼 51
樂進 吳兵 6
養馬 孫權 9
養馬 宋謙 8
養馬 張遼 12
養馬 太史慈 6
陸遜 太史慈 9
玄自來 黃忠 8
玄自來 關羽 7
玄曰 黃忠 16
玄曰 韓玄 6
玄曰 關羽 17
曹兵 孫權 14
曹兵 張遼 15
曹兵 太史慈 15
曹兵 宋謙 8
若朗星 黃忠 11
若朗星 關羽 12
聞慈 太史慈 9
勞三軍 太史慈 9
印綬 鞏志 6
印綬 金旋 8
印綬 張飛 7
玄德乃 鞏志 6
玄德乃 金旋 8
玄德乃 張飛 7
聞之 太史慈 9
關羽 玄德大 6
關羽 天曉 12
關羽 張飛 13
關羽 玄便 12
關羽 孫權 7
關羽 張弓 7
關羽 望見塵 7
關羽 孔明曰 13
關羽 玄自來 7
關羽 玄曰 17
關羽 若朗星 12
關羽 安撫 12
關羽 玄怪 12
關羽 張遼 7
關羽 黃忠 233
關羽 韓玄 117
關羽 太史慈 18
關羽 關某 12
關羽 劉備 49
關羽 劉磐 6
關羽 黃漢升 13
關羽 漢升 17
關羽 趙雲 9
關羽 弓虛 12
關羽 楊齡 35
關羽 諸葛亮 34
關羽 玄大怒 12
關羽 弓弦 12
關羽 玄德曰 12
關羽 立於陣 7
關羽 戈定 8
關羽 魏延 30
關羽 劉表 11
李典 賈華 6
李典 孫權 33
李典 孔明曰 6
李典 戈定 11
李典 程普 6
李典 太史慈 36
李典 諸葛亮 6
李典 樂進 14
李典 宋謙 24
李典 張遼 42
李典 吳兵 7
劉磐 關羽 6
黃漢升 黃忠 11
黃漢升 關羽 13
張翼 鞏志 6
張翼 金旋 8
張翼 張飛 7
吳兵遠 太史慈 9
立於陣 孫權 9
立於陣 黃忠 8
立於陣 宋謙 8
立於陣 張遼 12
立於陣 太史慈 6
立於陣 關羽 7
趙雲 鞏志 6
趙雲 金旋 8
趙雲 張飛 10
趙雲 關羽 9
弓虛 黃忠 11
弓虛 關羽 12
於城 太史慈 9
諸葛亮 鞏志 6
諸葛亮 劉琦 6
諸葛亮 張飛 9
諸葛亮 孔明曰 15
諸葛亮 張昭 6
諸葛亮 太史慈 27
諸葛亮 劉備 19
諸葛亮 關羽 34
諸葛亮 李典 6
諸葛亮 金旋 8
諸葛亮 孫權 9
諸葛亮 韓玄 13
諸葛亮 黃忠 27
諸葛亮 玄德曰 12
諸葛亮 戈定 12
諸葛亮 魏延 12
諸葛亮 劉表 6
諸葛亮 張遼 9
諸葛亮 吳兵 6
玄大怒 黃忠 11
玄大怒 關羽 12
程普保 孫權 9
程普保 宋謙 8
程普保 張遼 12
程普保 太史慈 6
望本陣 孫權 9
望本陣 宋謙 8
望本陣 張遼 12
望本陣 太史慈 6
黃忠 天曉 11
黃忠 玄便 11
黃忠 諸葛亮 27
黃忠 望見塵 8
黃忠 孔明曰 6
黃忠 玄自來 8
黃忠 玄曰 16
黃忠 若朗星 11
黃忠 魏延 34
黃忠 玄怪 11
黃忠 張弓 8
黃忠 劉備 32
黃忠 關羽 233
黃忠 黃漢升 11
黃忠 關某 10
黃忠 漢升 13
黃忠 弓虛 11
黃忠 楊齡 40
黃忠 韓玄 110
黃忠 玄大怒 11
黃忠 立於陣 8
黃忠 弓弦 11
黃忠 玄德曰 8
黃忠 安撫 11
黃忠 劉表 6
玄德曰 孫權 6
玄德曰 孔明曰 9
玄德曰 張遼 6
玄德曰 太史慈 18
玄德曰 劉備 9
玄德曰 關羽 12
玄德曰 黃忠 8
玄德曰 戈定 8
玄德曰 諸葛亮 12
諸葛瑾 孫權 9
諸葛瑾 宋謙 8
諸葛瑾 張遼 12
諸葛瑾 太史慈 6
萬大軍 孫權 9
萬大軍 宋謙 8
萬大軍 張遼 12
萬大軍 太史慈 6
戈定 孫權 21
戈定 孔明曰 12
戈定 太史慈 42
戈定 劉備 8
戈定 李典 11
戈定 諸葛亮 12
戈定 關羽 8
戈定 樂進 8
戈定 宋謙 8
戈定 玄德曰 8
戈定 張昭 8
戈定 劉琦 8
戈定 張遼 24
戈定 吳兵 9
立於城 鞏志 6
立於城 金旋 8
立於城 張飛 7
劉表 黃忠 6
劉表 諸葛亮 6
劉表 韓玄 6
劉表 劉備 8
劉表 關羽 11
餘軍 太史慈 9
吳兵 孫權 15
吳兵 孔明曰 6
吳兵 戈定 9
吳兵 太史慈 24
吳兵 李典 7
吳兵 諸葛亮 6
吳兵 樂進 6
吳兵 宋謙 8
吳兵 張遼 18
鞏志 金旋 48
鞏志 迎之 6
鞏志 玄德大 6
鞏志 德驍勇 6
鞏志 仁義布 6
鞏志 張飛 42
鞏志 張翼 6
鞏志 諸葛亮 6
鞏志 劉矣 6
鞏志 印綬 6
鞏志 趙雲 6
鞏志 立於城 6
鞏志 玄德乃 6
鞏志 巨雷 6
鞏志 劉備 6
魯肅 太史慈 9
玄德大 鞏志 6
玄德大 金旋 8
玄德大 張飛 9
玄德大 關羽 6
天曉 黃忠 11
天曉 關羽 12
孔明曰 孫權 9
孔明曰 諸葛亮 15
孔明曰 玄德曰 9
孔明曰 戈定 12
孔明曰 黃忠 6
孔明曰 魏延 8
孔明曰 張遼 9
孔明曰 張昭 6
孔明曰 太史慈 27
孔明曰 劉備 13
孔明曰 劉琦 6
孔明曰 關羽 13
孔明曰 李典 6
孔明曰 吳兵 6
金旋 鞏志 48
金旋 仁義布 8
金旋 迎之 8
金旋 玄德大 8
金旋 德驍勇 8
金旋 張飛 56
金旋 張翼 8
金旋 諸葛亮 8
金旋 劉矣 8
金旋 印綬 8
金旋 趙雲 8
金旋 立於城 8
金旋 玄德乃 8
金旋 巨雷 8
金旋 劉備 8
賈華 孫權 18
賈華 樂進 8
賈華 宋謙 16
賈華 張遼 24
賈華 太史慈 12
賈華 李典 6
孫權 萬大軍 9
孫權 賈華 18
孫權 曹軍 9
孫權 樂進 39
孫權 養馬 9
孫權 孔明曰 9
孫權 汝聞 9
孫權 劉琦 6
孫權 張遼 118
孫權 劉備 6
孫權 程普 20
孫權 太史慈 81
孫權 王霸之 9
孫權 張昭 6
孫權 程普保 9
孫權 李典 33
孫權 於鋒鏑 9
孫權 太甚 9
孫權 諸葛亮 9
孫權 關羽 7
孫權 望本陣 9
孫權 立於陣 9
孫權 宋謙 72
孫權 曹兵 14
孫權 玄德曰 6
孫權 諸葛瑾 9
孫權 戈定 21
孫權 曹陣 9
孫權 吳兵 15
望見塵 黃忠 8
望見塵 關羽 7
迎之 鞏志 6
迎之 金旋 8
迎之 張飛 7
汝聞 孫權 9
汝聞 宋謙 8
汝聞 張遼 12
汝聞 太史慈 6
張昭 孫權 6
張昭 諸葛亮 6
張昭 戈定 8
張昭 張遼 6
張昭 太史慈 18
張昭 孔明曰 6
于南徐 太史慈 9
徐潤州 太史慈 9
魏延 韓玄 11
魏延 諸葛亮 12
魏延 黃忠 34
魏延 劉備 12
魏延 孔明曰 8
魏延 關羽 30
玄怪 黃忠 11
玄怪 關羽 12
張遼 萬大軍 12
張遼 賈華 24
張遼 孫權 118
張遼 曹軍 12
張遼 望本陣 12
張遼 養馬 12
張遼 孔明曰 9
張遼 汝聞 12
張遼 戈定 24
張遼 程普 24
張遼 太史慈 99
張遼 劉備 6
張遼 關羽 7
張遼 李典 42
張遼 王霸之 12
張遼 於鋒鏑 12
張遼 太甚 12
張遼 諸葛亮 9
張遼 程普保 12
張遼 樂進 51
張遼 立於陣 12
張遼 宋謙 96
張遼 曹兵 15
張遼 玄德曰 6
張遼 諸葛瑾 12
張遼 張昭 6
張遼 劉琦 6
張遼 曹陣 12
張遼 吳兵 18
張弓 黃忠 8
張弓 關羽 7
程普 孫權 20
程普 樂進 8
程普 宋謙 16
程普 張遼 24
程普 太史慈 12
程普 李典 6
太史慈 魯肅 9
太史慈 萬大軍 6
太史慈 賈華 12
太史慈 孫權 81
太史慈 曹軍 6
太史慈 望本陣 6
太史慈 養馬 6
太史慈 陸遜 9
太史慈 孔明曰 27
太史慈 汝聞 6
太史慈 徐潤州 9
太史慈 于南徐 9
太史慈 劉琦 18
太史慈 解甲 9
太史慈 聞慈 9
太史慈 程普 12
太史慈 劉備 18
太史慈 勞三軍 9
太史慈 李典 36
太史慈 王霸之 6
太史慈 神亭 9
太史慈 程普保 6
太史慈 吳兵遠 9
太史慈 於鋒鏑 6
太史慈 東萊 9
太史慈 太甚 6
太史慈 於城 9
太史慈 諸葛亮 27
太史慈 關羽 18
太史慈 弓馬震 9
太史慈 樂進 33
太史慈 立於陣 6
太史慈 宋謙 48
太史慈 曹兵 15
太史慈 餘軍 9
太史慈 玄德曰 18
太史慈 諸葛瑾 6
太史慈 張昭 18
太史慈 戈定 42
太史慈 聞之 9
太史慈 曹陣 6
太史慈 張遼 99
太史慈 吳兵 24
太史慈 董襲 9
王霸之 孫權 9
王霸之 宋謙 8
王霸之 張遼 12
王霸之 太史慈 6
