Source Target Weight
謝恩 劉備 6
劉哀 劉備 6
楊彪 劉備 7
馬騰 吳子蘭 6
馬騰 曹丞相 6
馬騰 許田 6
馬騰 王子服 6
馬騰 吳碩 6
袁氏 劉備 7
孔融 劉備 7
呂布 張遼 8
呂布 臧霸 6
清德 劉備 7
侯劉英 劉備 6
劉勝 劉備 6
王子服 馬騰 6
何懼哉 劉備 7
董承 劉備 14
董承 關羽 6
董承 伏皇后 7
董承 玄德曰 6
董承 許田 10
董承 田獵 6
川侯 劉備 6
劉舒 劉備 6
許昌 劉備 9
玄孫 劉備 6
黃飛 劉備 7
貞生沛 劉備 6
袁術 劉備 14
袁術 關羽 6
袁術 伏皇后 6
袁術 玄德曰 6
袁術 許田 8
袁術 田獵 6
玄德具 劉備 6
劉備 謝恩 6
劉備 劉哀 6
劉備 楊彪 7
劉備 袁氏 7
劉備 孔融 7
劉備 清德 7
劉備 侯劉英 6
劉備 劉勝 6
劉備 何懼哉 7
劉備 董承 14
劉備 川侯 6
劉備 劉舒 6
劉備 許昌 9
劉備 玄孫 6
劉備 黃飛 7
劉備 袁術 14
劉備 玄德具 6
劉備 張各 7
劉備 玄德乃 6
劉備 關羽 25
劉備 原澤侯 6
劉備 靖王 12
劉備 祿生 6
劉備 王霸之 7
劉備 宜城亭 6
劉備 武於 7
劉備 帝宣 6
劉備 伏皇后 21
劉備 古之 7
劉備 鹿背 7
劉備 昂生 6
劉備 貞生沛 6
劉備 劉必 6
劉備 帝暗思 6
劉備 李豐 6
劉備 玄德曰 23
劉備 趙彥 14
劉備 宗正卿 6
劉備 侯劉祿 6
劉備 許田 28
劉備 弓矢 7
劉備 劉雄 12
劉備 周公 7
劉備 臧霸 6
劉備 祖邑侯 6
劉備 玄德背 7
劉備 劉誼 6
劉備 侯劉憲 6
劉備 周廣 7
劉備 陸城亭 6
劉備 董卓之 7
劉備 侯劉昂 6
劉備 董國舅 7
劉備 由朕主 6
劉備 伏完 14
劉備 子乃 6
劉備 公卿 7
劉備 丹鳳 7
劉備 劉惠 6
劉備 侯劉戀 6
劉備 滿寵 7
劉備 劉貞 6
劉備 卿祖 6
劉備 漢祿 7
劉備 張遼 8
劉備 顧謂 7
劉備 滿朝 14
劉備 帝之叔 6
劉備 劉達 6
劉備 帝王 7
劉備 程昱 7
劉備 弘不仕 6
劉備 夏苗 7
劉備 廣陵侯 6
劉備 豐靈侯 6
劉備 丹墀 6
劉備 太尉 7
劉備 楊公 7
劉備 祁陽侯 6
劉備 劉建 6
劉備 惠生東 6
劉備 於明公 7
劉備 曹躁騎 7
劉備 況吾 7
劉備 舒生 6
劉備 曹躁 7
劉備 帝然 7
劉備 劉弘 18
劉備 左將軍 6
劉備 洪福 7
劉備 田獵 21
舒生 劉備 6
玄德乃 劉備 6
原澤侯 劉備 6
劉雄 劉備 12
劉雄 劉弘 6
祿生 劉備 6
王霸之 劉備 7
宜城亭 劉備 6
武於 劉備 7
帝宣 劉備 6
伏皇后 伏完 6
伏皇后 滿朝 6
伏皇后 董承 7
伏皇后 袁術 6
伏皇后 劉備 21
伏皇后 關羽 9
伏皇后 玄德曰 9
伏皇后 趙彥 6
伏皇后 許田 12
伏皇后 田獵 9
古之 劉備 7
鹿背 劉備 7
昂生 劉備 6
關羽 伏完 6
關羽 董承 6
關羽 滿朝 6
關羽 袁術 6
關羽 劉備 25
關羽 伏皇后 9
關羽 玄德曰 11
關羽 趙彥 6
關羽 許田 12
關羽 張遼 8
關羽 臧霸 6
關羽 田獵 9
劉必 劉備 6
帝暗思 劉備 6
李豐 劉備 6
玄德曰 伏完 6
玄德曰 董承 6
玄德曰 滿朝 6
玄德曰 袁術 6
玄德曰 劉備 23
玄德曰 關羽 11
玄德曰 伏皇后 9
玄德曰 趙彥 6
玄德曰 許田 12
玄德曰 田獵 9
趙彥 劉備 14
趙彥 關羽 6
趙彥 伏皇后 6
趙彥 玄德曰 6
趙彥 許田 8
趙彥 田獵 6
孫觀 張遼 8
孫觀 臧霸 6
張各 劉備 7
宗正卿 劉備 6
侯劉祿 劉備 6
許田 馬騰 6
許田 董國舅 7
許田 伏完 8
許田 漢祿 6
許田 滿朝 10
許田 董承 10
許田 袁術 8
許田 劉備 28
許田 關羽 12
許田 伏皇后 12
許田 玄德曰 12
許田 趙彥 8
許田 田獵 12
弓矢 劉備 7
靖王 劉備 12
靖王 劉弘 6
周公 劉備 7
臧霸 張遼 12
臧霸 孫觀 6
臧霸 劉備 6
臧霸 呂布 6
臧霸 關羽 6
臧霸 招安 6
祖邑侯 劉備 6
玄德背 劉備 7
劉誼 劉備 6
周廣 劉備 7
陸城亭 劉備 6
吳子蘭 馬騰 6
董卓之 劉備 7
侯劉昂 劉備 6
董國舅 劉備 7
董國舅 許田 7
由朕主 劉備 6
伏完 劉備 14
伏完 關羽 6
伏完 伏皇后 6
伏完 玄德曰 6
伏完 許田 8
伏完 田獵 6
子乃 劉備 6
公卿 劉備 7
丹鳳 劉備 7
劉惠 劉備 6
曹躁騎 劉備 7
滿寵 劉備 7
劉貞 劉備 6
卿祖 劉備 6
漢祿 劉備 7
漢祿 許田 6
張遼 孫觀 8
張遼 招安 8
張遼 劉備 8
張遼 呂布 8
張遼 關羽 8
張遼 臧霸 12
顧謂 劉備 7
滿朝 劉備 14
滿朝 關羽 6
滿朝 伏皇后 6
滿朝 玄德曰 6
滿朝 許田 10
滿朝 田獵 6
帝之叔 劉備 6
劉達 劉備 6
帝王 劉備 7
招安 張遼 8
招安 臧霸 6
程昱 劉備 7
弘不仕 劉備 6
夏苗 劉備 7
廣陵侯 劉備 6
豐靈侯 劉備 6
曹丞相 馬騰 6
丹墀 劉備 6
太尉 劉備 7
楊公 劉備 7
祁陽侯 劉備 6
劉建 劉備 6
吳碩 馬騰 6
惠生東 劉備 6
侯劉憲 劉備 6
於明公 劉備 7
侯劉戀 劉備 6
況吾 劉備 7
曹躁 劉備 7
帝然 劉備 7
劉弘 靖王 6
劉弘 劉備 18
劉弘 劉雄 6
左將軍 劉備 6
洪福 劉備 7
田獵 伏完 6
田獵 滿朝 6
田獵 董承 6
田獵 袁術 6
田獵 劉備 21
田獵 關羽 9
田獵 伏皇后 9
田獵 玄德曰 9
田獵 趙彥 6
田獵 許田 12
