Source Target Weight
魯肅 周瑜 8
魯肅 龐統 10
歸順 蔡和 7
歸順 黃蓋 7
龐統 魯肅 10
龐統 黃蓋 7
龐統 蔣幹 12
龐統 闞澤 8
龐統 周瑜 28
公若有 蔡和 7
公若有 黃蓋 7
曹耶 蔡和 7
曹耶 黃蓋 7
望丞相 蔡和 7
望丞相 黃蓋 7
澤乃虛 蔡和 7
澤乃虛 黃蓋 7
甘寧 闞澤 9
甘寧 蔡和 21
甘寧 黃蓋 21
甘寧 蔡中 15
甘寧 周公瑾 6
甘寧 曹躁 6
蔡和 澤乃虛 7
蔡和 闞澤 21
蔡和 歸順 7
蔡和 甘寧 21
蔡和 齊聲 7
蔡和 蔡中 35
蔡和 金帛 7
蔡和 周公瑾 14
蔡和 曹躁 14
蔡和 曹耶 7
蔡和 公若有 7
蔡和 望丞相 7
蔡和 黃蓋 49
蔡和 汝言 7
周公瑾 闞澤 6
周公瑾 甘寧 6
周公瑾 蔡和 14
周公瑾 黃蓋 14
周公瑾 蔡中 10
蔣幹 龐統 12
蔣幹 周瑜 14
闞澤 龐統 8
闞澤 甘寧 9
闞澤 蔡和 21
闞澤 周公瑾 6
闞澤 蔡中 15
闞澤 周瑜 13
闞澤 黃蓋 40
闞澤 曹躁 10
蔡中 闞澤 15
蔡中 甘寧 15
蔡中 蔡和 35
蔡中 周公瑾 10
蔡中 曹躁 10
蔡中 黃蓋 35
周瑜 魯肅 8
周瑜 龐統 28
周瑜 黃蓋 15
周瑜 曹躁 9
周瑜 周郎 6
周瑜 蔣幹 14
周瑜 闞澤 13
齊聲 蔡和 7
齊聲 黃蓋 7
黃蓋 歸順 7
黃蓋 公若有 7
黃蓋 龐統 7
黃蓋 曹耶 7
黃蓋 望丞相 7
黃蓋 澤乃虛 7
黃蓋 甘寧 21
黃蓋 蔡和 49
黃蓋 周公瑾 14
黃蓋 闞澤 40
黃蓋 蔡中 35
黃蓋 周瑜 15
黃蓋 齊聲 7
黃蓋 曹躁 18
黃蓋 金帛 7
黃蓋 汝言 7
周郎 周瑜 6
曹躁 甘寧 6
曹躁 蔡和 14
曹躁 黃蓋 18
曹躁 闞澤 10
曹躁 蔡中 10
曹躁 周瑜 9
金帛 蔡和 7
金帛 黃蓋 7
汝言 蔡和 7
汝言 黃蓋 7
