Source Target Weight
張飛 宜城亭 6
張飛 聞帝 6
張飛 呂布 111
張飛 荀正 8
張飛 玄德教 6
張飛 張曰 6
張飛 紀靈 16
張飛 關公 10
張飛 劉備 113
張飛 曹孟德 6
張飛 布大驚 6
張飛 曹豹 31
張飛 聞公 6
張飛 曹將軍 6
張飛 陳元 10
張飛 許褚 6
張飛 玄德曰 36
張飛 明公 6
張飛 侯領 6
張飛 於小沛 6
張飛 于帝 6
宜城亭 張飛 6
宜城亭 劉備 14
宜城亭 呂布 12
樂進 夏侯 6
諸侯 紀靈 8
諸侯 劉備 6
諸侯 玄德曰 6
曹孟德 張飛 6
曹孟德 劉備 14
曹孟德 呂布 13
呂布 曹孟德 13
呂布 布大驚 12
呂布 張飛 111
呂布 宜城亭 12
呂布 於小沛 12
呂布 聞帝 12
呂布 曹豹 28
呂布 曹將軍 12
呂布 陳元 6
呂布 許褚 12
呂布 玄德教 12
呂布 聞公 12
呂布 張曰 12
呂布 玄德曰 48
呂布 明公 12
呂布 袁術 6
呂布 侯領 12
呂布 劉備 188
呂布 于帝 12
荀正 張飛 8
荀正 汝乃 8
荀正 紀靈 32
荀正 關公 16
荀正 袁術 8
荀正 劉備 24
荀正 糜竺 8
荀正 玄德曰 24
袁術 呂布 6
袁術 玄德曰 12
袁術 紀靈 16
袁術 關公 8
袁術 荀正 8
袁術 曹躁 6
袁術 劉備 21
玄德分 紀靈 8
玄德分 劉備 6
玄德分 玄德曰 6
士卒 玄德曰 6
士卒 紀靈 8
士卒 劉備 7
李典 夏侯 6
龍輔 紀靈 8
龍輔 劉備 6
龍輔 玄德曰 6
糜竺 紀靈 16
糜竺 關公 8
糜竺 劉備 12
糜竺 玄德曰 12
糜竺 荀正 8
李樂 楊奉 12
李樂 徐晃 6
李樂 郭汜 9
李樂 張楊 6
李樂 曹躁 6
曹將軍 劉備 14
曹將軍 張飛 6
曹將軍 呂布 12
曹將軍 楊奉 12
曹將軍 徐晃 8
曹將軍 夏侯 6
陳元 張飛 10
陳元 呂布 6
陳元 曹豹 8
陳元 玄德曰 6
陳元 紀靈 8
陳元 劉備 8
許褚 呂布 12
許褚 賈詡 6
許褚 劉備 14
許褚 李暹 6
許褚 曹仁 7
許褚 張飛 6
許褚 徐晃 7
許褚 李別 6
許褚 夏侯 9
孫乾 紀靈 8
孫乾 劉備 6
孫乾 玄德曰 6
玄德曰 龍輔 6
玄德曰 王命 6
玄德曰 公大怒 6
玄德曰 張飛 36
玄德曰 玄德分 6
玄德曰 玄德兵 6
玄德曰 汝乃 12
玄德曰 諸侯 6
玄德曰 曹躁之 6
玄德曰 呂布 48
玄德曰 陳登 6
玄德曰 陳元 6
玄德曰 孫乾 6
玄德曰 立於陣 6
玄德曰 紀靈 48
玄德曰 關公 24
玄德曰 袁術 12
玄德曰 劉備 92
玄德曰 荀正 24
玄德曰 糜竺 12
玄德曰 士卒 6
明公 張飛 6
明公 劉備 14
明公 呂布 12
郭汜 楊奉 12
郭汜 徐晃 6
郭汜 李樂 9
郭汜 張楊 6
郭汜 曹躁 6
郭汜 夏侯 8
侯領 張飛 6
侯領 劉備 14
侯領 呂布 12
張楊 楊奉 9
張楊 李樂 6
張楊 郭汜 6
聞公 張飛 6
聞公 劉備 14
聞公 呂布 12
夏侯 樂進 6
夏侯 曹洪 6
夏侯 郭汜 8
夏侯 曹將軍 6
夏侯 李典 6
夏侯 典韋 7
夏侯 許褚 9
劉備 張飛 113
劉備 玄德分 6
劉備 宜城亭 14
劉備 諸侯 6
劉備 王命 6
劉備 聞帝 14
劉備 呂布 188
劉備 荀正 24
劉備 玄德教 14
劉備 張曰 14
劉備 紀靈 48
劉備 關公 27
劉備 袁術 21
劉備 糜竺 12
劉備 士卒 7
劉備 龍輔 6
劉備 曹孟德 14
劉備 布大驚 14
劉備 公大怒 6
劉備 孫乾 6
劉備 於小沛 14
劉備 曹躁之 6
劉備 陳登 6
劉備 曹將軍 14
劉備 陳元 8
劉備 許褚 14
劉備 汝乃 12
劉備 曹豹 13
劉備 玄德曰 92
劉備 立於陣 6
劉備 明公 14
劉備 侯領 14
劉備 玄德兵 6
劉備 于帝 14
劉備 曹躁 6
劉備 聞公 14
王命 紀靈 8
王命 劉備 6
王命 玄德曰 6
公之勇 楊奉 8
公之勇 徐晃 6
玄德兵 紀靈 8
玄德兵 劉備 6
玄德兵 玄德曰 6
聞帝 張飛 6
聞帝 劉備 14
聞帝 呂布 12
關公 張飛 10
關公 汝乃 8
關公 荀正 16
關公 玄德曰 24
關公 紀靈 32
關公 袁術 8
關公 劉備 27
關公 糜竺 8
滿寵 楊奉 10
滿寵 韓暹 6
滿寵 徐晃 15
韓暹 楊奉 18
韓暹 滿寵 6
韓暹 徐晃 18
紀靈 龍輔 8
紀靈 孫乾 8
紀靈 王命 8
紀靈 陳登 8
紀靈 公大怒 8
紀靈 張飛 16
紀靈 玄德分 8
紀靈 玄德兵 8
紀靈 汝乃 16
紀靈 立於陣 8
紀靈 關公 32
紀靈 袁術 16
紀靈 諸侯 8
紀靈 劉備 48
紀靈 曹躁之 8
紀靈 糜竺 16
紀靈 玄德曰 48
紀靈 士卒 8
紀靈 荀正 32
紀靈 陳元 8
賈詡 許褚 6
張曰 張飛 6
張曰 劉備 14
張曰 呂布 12
徐晃 公之勇 6
徐晃 滿寵 15
徐晃 韓暹 18
徐晃 楊奉 30
徐晃 李樂 6
徐晃 曹將軍 8
徐晃 許褚 7
徐晃 郭汜 6
李暹 許褚 6
于帝 張飛 6
于帝 劉備 14
于帝 呂布 12
楊奉 公之勇 8
楊奉 韓暹 18
楊奉 曹將軍 12
楊奉 滿寵 10
楊奉 李樂 12
楊奉 郭汜 12
楊奉 徐晃 30
楊奉 張楊 9
楊奉 曹躁 9
曹洪 夏侯 6
公大怒 紀靈 8
公大怒 劉備 6
公大怒 玄德曰 6
布大驚 張飛 6
布大驚 劉備 14
布大驚 呂布 12
玄德教 張飛 6
玄德教 劉備 14
玄德教 呂布 12
典韋 夏侯 7
曹仁 許褚 7
立於陣 紀靈 8
立於陣 劉備 6
立於陣 玄德曰 6
曹豹 張飛 31
曹豹 劉備 13
曹豹 呂布 28
曹豹 陳元 8
陳登 紀靈 8
陳登 劉備 6
陳登 玄德曰 6
於小沛 張飛 6
於小沛 劉備 14
