Id Label Weight
於山 於山 1
左右翼 左右翼 1
玄德大 玄德大 4
黃旗 黃旗 1
計奪天 計奪天 1
張飛 張飛 39
曹躁屯 曹躁屯 1
飛於馬 飛於馬 1
孔明笑 孔明笑 3
西軍齊 西軍齊 1
法正 法正 2
尋思 尋思 1
老夫 老夫 1
山后 山后 2
玄德差 玄德差 2
諸侯 諸侯 1
山檜 山檜 1
趙雲 趙雲 4
馬挺 馬挺 1
郭淮 郭淮 2
孔明曰 孔明曰 6
雷銅 雷銅 15
望風 望風 1
英勇 英勇 1
趙界 趙界 1
于山 于山 1
馬超 馬超 1
魏延 魏延 12
保之 保之 1
老邁 老邁 1
韓玄 韓玄 1
夜投天 夜投天 1
漢升 漢升 1
劉備 劉備 7
魏延引 魏延引 1
夏侯 夏侯 1
魏王 魏王 1
巨雷 巨雷 1
夏侯尚 夏侯尚 10
士卒 士卒 1
西涼藩 西涼藩 1
聞知 聞知 1
納於 納於 1
柴草堆 柴草堆 1
沮授 沮授 1
曹洪 曹洪 5
望定軍 望定軍 1
曹躁倚 曹躁倚 1
夏侯尚引 夏侯尚引 1
霍峻 霍峻 4
通紅 通紅 1
魏延解 魏延解 1
川入漢 川入漢 1
陽平 陽平 1
太甚 太甚 1
嚴顏 嚴顏 16
何處兵 何處兵 1
諸葛亮 諸葛亮 9
劉封 劉封 4
霍峻守 霍峻守 1
伏兵 伏兵 3
尋徑 尋徑 1
孟達 孟達 5
黃忠 黃忠 36
名天 名天 1
夏侯德 夏侯德 7
汝以 汝以 1
米倉山 米倉山 1
玄德曰 玄德曰 3
張魯 張魯 1
德遂 德遂 1
鄭見 鄭見 1
石之弓 石之弓 1
夏侯淵 夏侯淵 6
老將軍 老將軍 1
洪見 洪見 1
張將軍 張將軍 1
聞之 聞之 1
小將軍 小將軍 2
蒼溪 蒼溪 1
魏之名 魏之名 1
若葭萌 若葭萌 1
韓浩 韓浩 9
於三寨 於三寨 1
孟將軍 孟將軍 1
