Source Target Weight
仰春風 孔明曰 8
浮雙闕 孔明曰 8
神武 周瑜 8
神武 諸葛亮 6
孫將軍 周瑜 11
孫將軍 程普 8
孫將軍 諸葛亮 11
馬騰 周瑜 8
馬騰 諸葛亮 6
付之 孔明曰 8
何足惜 孔明曰 8
袁氏 周瑜 8
袁氏 諸葛亮 6
文武 魯肅 10
文武 孫權 8
文武 孔明曰 8
文武 張昭 8
文武 程普 6
文武 諸葛亮 13
文武 周瑜 18
曹躁兵 周瑜 8
曹躁兵 諸葛亮 6
孔明乃 孔明曰 8
依七 周瑜 8
依七 諸葛亮 6
尋喬公 孔明曰 8
觀聖德 孔明曰 8
曹兵 周瑜 8
曹兵 諸葛亮 6
惠澤遠 孔明曰 8
若蒙 周瑜 8
若蒙 諸葛亮 6
周瑜入 周瑜 8
周瑜入 諸葛亮 6
屈膝 孔明曰 8
袁紹 孔明曰 8
陸大軍 周瑜 8
陸大軍 諸葛亮 6
袁術 孔明曰 8
雲霞 孔明曰 8
廣開兮 孔明曰 8
小喬 孔明曰 8
喬乃瑜 周瑜 8
喬乃瑜 諸葛亮 6
士卒 周瑜 8
士卒 諸葛亮 6
獨卿 周瑜 8
獨卿 諸葛亮 6
國祚遷 孔明曰 8
孫策 魯肅 14
孫策 孫權 9
孫策 孔明曰 8
孫策 張昭 9
孫策 程普 6
孫策 諸葛亮 14
孫策 周瑜 22
吳爭衡 周瑜 8
吳爭衡 諸葛亮 6
納土獻印 孔明曰 8
子敬休 周瑜 6
諸葛亮 神武 6
諸葛亮 孫將軍 11
諸葛亮 馬騰 6
諸葛亮 袁氏 6
諸葛亮 文武 13
諸葛亮 曹躁兵 6
諸葛亮 呂布 8
諸葛亮 依七 6
諸葛亮 程普 28
諸葛亮 曹兵 6
諸葛亮 若蒙 6
諸葛亮 周瑜入 6
諸葛亮 陸大軍 6
諸葛亮 喬乃瑜 6
諸葛亮 士卒 6
諸葛亮 獨卿 6
諸葛亮 孫策 14
諸葛亮 吳爭衡 6
諸葛亮 權撫瑜 6
諸葛亮 言水 6
諸葛亮 諸葛瑾 13
諸葛亮 張昭 27
諸葛亮 黃蓋 11
諸葛亮 文武官 6
諸葛亮 大喬 6
諸葛亮 吳侯 6
諸葛亮 魯肅 40
諸葛亮 孫權 26
諸葛亮 韓遂 6
諸葛亮 呂蒙 6
諸葛亮 顧雍 8
諸葛亮 孔明曰 45
諸葛亮 周瑜 75
諸葛亮 何謂心 6
諸葛亮 劉備 17
諸葛亮 權拔佩劍 6
諸葛亮 諸官 6
諸葛亮 呂范 6
諸葛亮 封瑜 6
諸葛亮 劉表 8
諸葛亮 太甚 6
諸葛亮 孔明之 16
諸葛亮 孔明至 6
諸葛亮 于南征 6
諸葛亮 妙哉 6
連飛閣 孔明曰 8
權撫瑜 周瑜 8
權撫瑜 諸葛亮 6
桓文之 孔明曰 8
言水 周瑜 8
言水 諸葛亮 6
立雙台 孔明曰 8
諸葛瑾 諸葛亮 13
諸葛瑾 周瑜 15
粟耳 孔明曰 8
金鳳 孔明曰 8
張昭 魯肅 26
張昭 孫權 17
張昭 文武 8
張昭 孔明曰 16
張昭 程普 12
張昭 劉備 6
張昭 孫策 9
張昭 諸葛亮 27
張昭 顧雍 8
張昭 周瑜 40
黃蓋 周瑜 11
黃蓋 程普 11
黃蓋 諸葛亮 11
文武官 周瑜 8
文武官 諸葛亮 6
盛兮 孔明曰 8
大喬 周瑜 8
大喬 諸葛亮 6
吳侯 周瑜 8
吳侯 諸葛亮 6
曹植 孔明曰 16
魯肅 文武 10
魯肅 呂布 7
魯肅 孫策 14
魯肅 諸葛亮 40
魯肅 周瑜 56
魯肅 孫權 22
魯肅 孔明曰 36
魯肅 張昭 26
魯肅 程普 15
魯肅 劉備 7
魯肅 劉表 7
魯肅 顧雍 9
聞曹 周瑜 6
孔明只 孔明曰 8
孫權 魯肅 22
孫權 文武 8
孫權 孔明曰 16
孫權 張昭 17
孫權 程普 12
孫權 孫策 9
孫權 諸葛亮 26
孫權 周瑜 39
呂布 魯肅 7
呂布 孔明曰 12
呂布 諸葛亮 8
呂布 周瑜 9
韓遂 周瑜 8
韓遂 諸葛亮 6
呂蒙 諸葛亮 6
穆兮 孔明曰 8
顧雍 魯肅 9
顧雍 周瑜 10
顧雍 張昭 8
顧雍 諸葛亮 8
孔明曰 仰春風 8
孔明曰 浮雙闕 8
孔明曰 何足惜 8
孔明曰 文武 8
孔明曰 孔明乃 8
孔明曰 程普 14
孔明曰 周章 8
孔明曰 惠澤遠 8
孔明曰 屈膝 8
孔明曰 袁紹 8
孔明曰 袁術 8
孔明曰 雲霞 8
孔明曰 廣開兮 8
孔明曰 小喬 8
孔明曰 國祚遷 8
孔明曰 孫策 8
孔明曰 納土獻印 8
孔明曰 諸葛亮 45
孔明曰 連飛閣 8
孔明曰 桓文之 8
孔明曰 付之 8
孔明曰 粟耳 8
孔明曰 金鳳 8
孔明曰 張昭 16
孔明曰 盛兮 8
孔明曰 劉表 12
孔明曰 曹植 16
孔明曰 魯肅 36
孔明曰 孔明只 8
孔明曰 孫權 16
孔明曰 穆兮 8
孔明曰 呂布 12
孔明曰 周瑜 43
孔明曰 於東皇 8
孔明曰 尋喬公 8
