Source Target Weight
陰夔 審配 6
陰夔 辛毗 10
曹營 馮禮 6
曹軍 審配 27
曹軍 馮禮 6
曹軍 逢紀 22
曹軍 汪昭 6
曹軍 呂曠 7
曹軍 袁紹 8
曹軍 呂翔 7
曹軍 袁譚 14
曹軍 郭圖 15
曹軍 袁尚 25
曹軍 徐晃 6
許攸 審配 6
許攸 辛毗 10
徐晃解 審配 6
徐晃解 辛毗 10
聞曹 馮禮 6
袁氏 審配 21
袁氏 白旗 6
袁氏 馬延 6
袁氏 岑璧 9
袁氏 袁尚 22
袁氏 呂曠 6
袁氏 張遼 9
袁氏 印綬 6
袁氏 招安 6
袁氏 審榮 9
袁氏 袁譚 16
袁氏 辛毗 45
袁氏 郭圖 6
袁氏 徐晃 15
袁氏 劉表 7
公卿 逢紀 8
水以淹 審配 6
水以淹 辛毗 10
汪昭 審配 8
汪昭 曹軍 6
今若速 逢紀 8
曹兵 審配 8
曹兵 辛毗 10
呂曠 審配 11
呂曠 曹軍 7
呂曠 袁尚 15
呂曠 呂翔 19
呂曠 袁譚 11
呂曠 辛毗 15
呂曠 徐晃 7
呂曠 袁氏 6
袁紹 審配 20
袁紹 曹軍 8
袁紹 袁譚 12
袁紹 逢紀 32
袁紹 郭圖 20
袁紹 袁尚 16
袁紹 辛評 8
袁紹 印綬 8
印綬 審配 22
印綬 袁氏 6
印綬 逢紀 16
印綬 審榮 6
印綬 袁尚 14
印綬 張遼 6
印綬 袁紹 8
印綬 袁譚 6
印綬 辛毗 20
印綬 郭圖 10
印綬 徐晃 10
辛評 審配 13
辛評 逢紀 16
辛評 袁尚 14
辛評 袁紹 8
辛評 袁譚 14
辛評 郭圖 14
尹楷 馮禮 6
尹楷 袁尚 7
列侯 審配 6
列侯 辛毗 10
白旗 審配 12
白旗 袁氏 6
白旗 辛毗 20
白旗 審榮 6
白旗 袁尚 6
白旗 張遼 6
白旗 徐晃 10
伏於 審配 6
伏於 辛毗 10
陳兵 馮禮 6
李孚 審配 6
李孚 袁尚 10
李孚 馮禮 12
沮鵠 馮禮 6
沮鵠 袁尚 7
郭圖 審配 35
郭圖 曹軍 15
郭圖 岑璧 6
郭圖 顯甫 7
郭圖 逢紀 42
郭圖 袁紹 20
郭圖 印綬 10
郭圖 辛評 14
郭圖 袁譚 33
郭圖 辛毗 10
郭圖 袁尚 36
郭圖 袁氏 6
郭圖 譚大怒 6
郭圖 譚軍 6
尚軍 審配 6
尚軍 辛毗 10
審榮 審配 18
審榮 白旗 6
審榮 馬延 6
審榮 袁氏 9
審榮 辛毗 30
審榮 袁尚 9
審榮 張遼 9
審榮 印綬 6
審榮 徐晃 15
審榮 招安 6
劉表 袁氏 7
劉表 袁譚 11
