Id Label Weight
曹躁隨 曹躁隨 1
都尉 都尉 2
韋用戟 韋用戟 1
曹仁守 曹仁守 1
白旗 白旗 2
于馬陵 于馬陵 1
樂進 樂進 7
布必引 布必引 1
呂布 呂布 28
養三軍 養三軍 1
曹性 曹性 1
于禁 于禁 1
劉曄 劉曄 3
曹兵 曹兵 3
袁術 袁術 1
玄德引 玄德引 1
林木 林木 1
布引軍 布引軍 1
郝萌 郝萌 1
劉備 劉備 12
陶恭祖 陶恭祖 1
玄德乃 玄德乃 1
望東門 望東門 1
陳宮 陳宮 8
曹躁正 曹躁正 1
馬陵山 馬陵山 1
汝亦 汝亦 1
光武 光武 1
容某 容某 1
夏侯淵 夏侯淵 5
寇乃 寇乃 1
何儀 何儀 7
寶刀 寶刀 1
曹洪引 曹洪引 1
馬入城 馬入城 1
許褚 許褚 6
孫乾 孫乾 1
李封 李封 4
高祖 高祖 1
臧霸 臧霸 2
玄德曰 玄德曰 2
弓弩 弓弩 1
老夫 老夫 3
明公 明公 1
候其兵 候其兵 1
左軍 左軍 1
曹躁班 曹躁班 1
黃馬者 黃馬者 1
小沛軍 小沛軍 1
夏侯 夏侯 7
張二公 張二公 1
金帛 金帛 1
高順 高順 8
陶謙 陶謙 6
牛皆 牛皆 1
布軍 布軍 1
仲康 仲康 1
黃劭知 黃劭知 1
侯成 侯成 6
望明公 望明公 2
上一彪 上一彪 1
劉公 劉公 1
黃巾 黃巾 4
張遼 張遼 2
齊鳴 齊鳴 1
何曼 何曼 3
小沛 小沛 1
韋大怒 韋大怒 1
糜竺 糜竺 3
呂溫侯 呂溫侯 1
曹將軍 曹將軍 1
張超 張超 2
曹躁爭 曹躁爭 1
許權領 許權領 1
那壯士 那壯士 1
曹洪 曹洪 2
曹孟穗 曹孟穗 1
呂虔 呂虔 2
程昱 程昱 1
成廉 成廉 1
薛蘭 薛蘭 4
典韋 典韋 24
郭嘉 郭嘉 1
伏兵 伏兵 7
曹仁 曹仁 1
玄德公 玄德公 1
李典 李典 10
陳登 陳登 2
安民 安民 2
張邈 張邈 2
布可擒 布可擒 2
田氏 田氏 7
明公棄 明公棄 1
曹躁 曹躁 7
黃劭 黃劭 4
