Id Label Weight
雷薄 雷薄 3
孫亮 孫亮 1
曹仁守 曹仁守 1
佩之劍 佩之劍 1
班師 班師 1
梁剛 梁剛 3
任峻 任峻 1
候恩命 候恩命 1
周之盛 周之盛 1
文武 文武 2
曹躁引 曹躁引 1
呂布 呂布 24
紀靈 紀靈 3
陳耽 陳耽 1
布然 布然 1
于禁 于禁 1
曹兵 曹兵 2
汝賴吾 汝賴吾 1
布保 布保 1
楊大將 楊大將 2
金玉 金玉 1
印綬 印綬 1
袁術 袁術 19
劉備 劉備 6
陳留 陳留 1
布怒 布怒 1
張繡 張繡 6
陳宮 陳宮 3
魏續 魏續 1
孫策 孫策 8
曹孟德 曹孟德 1
郭嘉 郭嘉 1
布乃 布乃 2
東宮妃 東宮妃 1
立於陣 立於陣 1
玄德仍 玄德仍 1
李豐 李豐 5
聞諭 聞諭 1
宋憲 宋憲 1
陳蘭 陳蘭 3
黃羅 黃羅 1
關羽 關羽 4
玄德早 玄德早 1
許褚 許褚 2
汝乃 汝乃 2
龍鳳 龍鳳 1
高祖 高祖 1
玄德曰 玄德曰 3
雷敘 雷敘 1
老夫 老夫 1
張昭 張昭 1
韓暹 韓暹 10
金尚 金尚 1
於尊 於尊 2
寶貝 寶貝 1
劉表 劉表 3
夏侯 夏侯 3
壽春界 壽春界 1
仲氏 仲氏 1
何言 何言 1
南征 南征 2
高順 高順 1
張勳 張勳 6
方見曹 方見曹 1
諸軍 諸軍 1
橋蕤 橋蕤 5
柴薪 柴薪 2
汝若有 汝若有 1
布大喜 布大喜 1
汝勿慮 汝勿慮 1
玉璽 玉璽 1
田中 田中 1
郭汜 郭汜 1
張遼 張遼 1
烏合 烏合 1
銀斧 銀斧 1
溫侯 溫侯 1
賈詡 賈詡 1
小沛 小沛 3
陳乃 陳乃 1
金甲 金甲 1
壽春 壽春 4
張引兵 張引兵 1
麥田 麥田 3
楊奉 楊奉 9
張先 張先 2
曹洪 曹洪 1
封其子 封其子 1
謝恩 謝恩 1
伍習 伍習 2
樂就 樂就 3
爾民 爾民 1
國玉璽 國玉璽 1
曹躁之 曹躁之 1
典韋 典韋 1
馮方 馮方 1
居右 居右 3
太尉 太尉 1
韓胤 韓胤 1
望塵 望塵 1
何干 何干 1
諸郡 諸郡 1
楊將軍 楊將軍 1
陳紀 陳紀 5
陳登 陳登 6
何謂 何謂 1
段煨 段煨 3
何足介意 何足介意 1
林軍渡 林軍渡 1
臧霸 臧霸 1
典滿 典滿 1
曹躁 曹躁 2
黃鉞白 黃鉞白 1
左將軍 左將軍 1
呂家軍 呂家軍 1
