Source Target Weight
諸葛亮 吳班 7
諸葛亮 孔明曰 12
諸葛亮 黃權 9
諸葛亮 陸遜 30
諸葛亮 魏兵 7
諸葛亮 劉備 14
諸葛亮 丁奉 8
諸葛亮 餘屯 6
諸葛亮 馬良 9
諸葛亮 徐盛 11
諸葛亮 吳兵 16
諸葛亮 淳於丹 7
諸葛亮 魏主 9
權覽 陸遜 8
英俊 陸遜 8
陸遜 諸葛亮 30
陸遜 權覽 8
陸遜 英俊 8
陸遜 趙雲 9
陸遜 黃權 24
陸遜 韓當 12
陸遜 黃承彥 6
陸遜 伏兵 10
陸遜 曹休 11
陸遜 江東 8
陸遜 丁奉 23
陸遜 吳兵遠 8
陸遜 魏寇 8
陸遜 周泰 15
陸遜 吳境 8
陸遜 若勝 8
陸遜 言蜀兵 8
陸遜 徐盛 32
陸遜 諸營 8
陸遜 老夫 12
陸遜 關興 12
陸遜 劉備 40
陸遜 吳兵 49
陸遜 傅彤 24
陸遜 馮習 6
陸遜 餘屯 16
陸遜 孔明自 8
陸遜 孫權 8
陸遜 吳班 21
陸遜 諸軍 8
陸遜 孔明曰 32
陸遜 朱然 8
陸遜 白帝城 24
陸遜 曹真 11
陸遜 諸公 10
陸遜 魏主聞 8
陸遜 張苞 14
陸遜 解衣卸甲 8
陸遜 魏主 24
陸遜 曹仁 11
陸遜 太甚 8
陸遜 魏兵 19
陸遜 林木 8
陸遜 馬良 24
陸遜 淳於丹 18
黃權 丁奉 6
黃權 餘屯 6
黃權 孔明曰 12
黃權 吳班 6
黃權 魏主 9
黃權 徐盛 9
黃權 陸遜 24
黃權 諸葛亮 9
黃權 魏兵 6
黃權 劉備 12
黃權 馬良 9
黃權 淳於丹 6
黃權 吳兵 12
韓當 陸遜 12
韓當 吳兵 7
黃承彥 老夫 8
黃承彥 陸遜 6
伏兵 陸遜 10
曹休 陸遜 11
趙雲 朱然 9
趙雲 白帝城 14
趙雲 陸遜 9
江東 陸遜 8
孫桓 馮習 6
孫桓 張南 6
孫桓 吳兵 8
丁奉 傅彤 13
丁奉 陸遜 23
丁奉 孔明曰 8
丁奉 黃權 6
丁奉 劉備 11
丁奉 關興 9
丁奉 馬良 6
丁奉 張苞 9
丁奉 諸葛亮 8
丁奉 徐盛 12
丁奉 吳兵 17
丁奉 淳於丹 6
丁奉 魏主 6
程畿 吳兵 7
吳兵遠 陸遜 8
魏寇 陸遜 8
周泰 陸遜 15
吳境 陸遜 8
若勝 陸遜 8
言蜀兵 陸遜 8
言蜀兵 吳兵 8
徐盛 傅彤 15
徐盛 陸遜 32
徐盛 孔明曰 12
徐盛 黃權 9
徐盛 馮習 6
徐盛 魏兵 6
徐盛 劉備 14
徐盛 吳班 6
徐盛 關興 12
徐盛 丁奉 12
徐盛 餘屯 6
徐盛 馬良 9
徐盛 張苞 14
徐盛 諸葛亮 11
徐盛 吳兵 24
徐盛 淳於丹 8
徐盛 魏主 9
諸營 陸遜 8
老夫 陸遜 12
老夫 白帝城 8
老夫 黃承彥 8
淳于丹 關興 6
淳于丹 吳兵 6
關興 丁奉 9
關興 傅彤 18
關興 張苞 21
關興 馮習 9
關興 徐盛 12
關興 陸遜 12
關興 淳于丹 6
關興 吳兵 18
劉備 傅彤 9
劉備 吳班 9
劉備 孔明曰 16
劉備 黃權 12
劉備 白帝城 10
劉備 陸遜 40
劉備 魏兵 9
劉備 丁奉 11
劉備 餘屯 8
劉備 馬良 12
劉備 諸葛亮 14
劉備 徐盛 14
劉備 吳兵 21
劉備 淳於丹 9
劉備 魏主 12
吳兵 傅彤 22
吳兵 朱然 6
吳兵 吳班 13
吳兵 孔明曰 16
吳兵 黃權 12
吳兵 韓當 7
吳兵 馮習 21
吳兵 白帝城 13
吳兵 陸遜 49
吳兵 魏兵 9
吳兵 劉備 21
吳兵 言蜀兵 8
吳兵 孫桓 8
吳兵 丁奉 17
吳兵 餘屯 8
吳兵 張南 12
吳兵 程畿 7
吳兵 馬良 12
吳兵 張苞 21
吳兵 諸葛亮 16
吳兵 徐盛 24
吳兵 關興 18
吳兵 淳于丹 6
吳兵 淳於丹 11
吳兵 魏主 12
傅彤 馮習 15
傅彤 白帝城 6
傅彤 陸遜 24
傅彤 劉備 9
傅彤 關興 18
傅彤 丁奉 13
傅彤 張苞 27
傅彤 徐盛 15
傅彤 吳兵 22
傅彤 吳軍 9
馮習 徐盛 6
馮習 傅彤 15
馮習 張南 9
馮習 張苞 15
馮習 陸遜 6
馮習 關興 9
馮習 孫桓 6
馮習 吳兵 21
餘屯 孔明曰 8
餘屯 魏主 6
餘屯 黃權 6
餘屯 徐盛 6
餘屯 陸遜 16
餘屯 諸葛亮 6
餘屯 劉備 8
餘屯 馬良 6
餘屯 吳兵 8
孔明自 陸遜 8
孫權 陸遜 8
吳班 陸遜 21
吳班 孔明曰 8
吳班 黃權 6
吳班 諸葛亮 7
吳班 徐盛 6
吳班 吳兵 13
吳班 馬良 6
吳班 魏主 6
吳班 劉備 9
諸軍 陸遜 8
孔明曰 丁奉 8
孔明曰 餘屯 8
孔明曰 魏主 12
孔明曰 吳班 8
孔明曰 黃權 12
孔明曰 徐盛 12
孔明曰 陸遜 32
孔明曰 諸葛亮 12
孔明曰 魏兵 8
孔明曰 劉備 16
孔明曰 馬良 12
孔明曰 淳於丹 8
孔明曰 吳兵 16
朱然 趙雲 9
朱然 白帝城 12
朱然 陸遜 8
朱然 吳兵 6
白帝城 傅彤 6
白帝城 老夫 8
白帝城 朱然 12
白帝城 陸遜 24
白帝城 劉備 10
白帝城 趙雲 14
白帝城 吳兵 13
曹真 陸遜 11
諸公 陸遜 10
張南 馮習 9
張南 孫桓 6
張南 吳兵 12
魏主聞 陸遜 8
張苞 丁奉 9
張苞 傅彤 27
張苞 馮習 15
張苞 徐盛 14
張苞 陸遜 14
張苞 關興 21
張苞 吳兵 21
解衣卸甲 陸遜 8
魏主 丁奉 6
魏主 餘屯 6
魏主 孔明曰 12
魏主 吳班 6
魏主 黃權 9
魏主 徐盛 9
魏主 陸遜 24
魏主 諸葛亮 9
魏主 魏兵 6
魏主 劉備 12
魏主 馬良 9
魏主 淳於丹 6
魏主 吳兵 12
曹仁 陸遜 11
太甚 陸遜 8
魏兵 孔明曰 8
魏兵 黃權 6
魏兵 陸遜 19
魏兵 劉備 9
魏兵 諸葛亮 7
魏兵 徐盛 6
魏兵 吳兵 9
魏兵 馬良 6
魏兵 魏主 6
林木 陸遜 8
馬良 丁奉 6
馬良 餘屯 6
馬良 孔明曰 12
馬良 魏主 9
馬良 吳班 6
馬良 黃權 9
馬良 徐盛 9
馬良 陸遜 24
馬良 諸葛亮 9
馬良 魏兵 6
馬良 劉備 12
馬良 淳於丹 6
馬良 吳兵 12
淳於丹 孔明曰 8
淳於丹 黃權 6
淳於丹 陸遜 18
淳於丹 劉備 9
淳於丹 丁奉 6
淳於丹 馬良 6
淳於丹 諸葛亮 7
淳於丹 徐盛 8
淳於丹 吳兵 11
淳於丹 魏主 6
吳軍 傅彤 9
