Id Label Weight
李嚴 李嚴 1
曾密 曾密 1
蔣公琰 蔣公琰 1
孔明真 孔明真 1
白旗 白旗 1
雅歌 雅歌 1
延大怒 延大怒 1
廖化 廖化 1
維乃 維乃 1
高枕 高枕 1
吳懿 吳懿 1
仰觀 仰觀 1
連弩 連弩 1
歸天 歸天 2
張翼 張翼 1
汝可依 汝可依 1
司馬懿 司馬懿 10
吉兆 吉兆 2
南鄭侯 南鄭侯 1
蒼天 蒼天 1
魏延之 魏延之 2
須吾 須吾 1
顧二子 顧二子 1
魏文長 魏文長 1
伏聞 伏聞 1
布仁恩 布仁恩 1
諸葛亮 諸葛亮 32
山后 山后 1
孔明尚 孔明尚 1
今若追 今若追 1
孔明止 孔明止 1
蒼龍解 蒼龍解 1
顧謂眾 顧謂眾 1
徐徐 徐徐 2
姜維 姜維 7
北斗 北斗 1
英才 英才 1
福謝 福謝 1
文偉 文偉 1
楊儀 楊儀 15
智勇足 智勇足 1
殷勤 殷勤 2
延怒 延怒 1
諸葛能 諸葛能 1
蓋嚴 蓋嚴 1
孔明曰 孔明曰 4
馬岱 馬岱 2
獨汝可 獨汝可 1
維亦 維亦 1
原山 原山 1
延依其 延依其 1
李福 李福 5
魏延 魏延 10
安營 安營 1
綠陰清 綠陰清 1
司馬昭 司馬昭 1
魏兵 魏兵 1
延大喜 延大喜 2
孔明善 孔明善 1
扶危 扶危 1
張嶷 張嶷 1
夏侯霸 夏侯霸 4
元微 元微 1
廖立 廖立 1
掌鈞衡 掌鈞衡 1
水校尉 水校尉 1
武鄉侯 武鄉侯 1
魏延寨 魏延寨 1
趙直 趙直 2
吉之兆 吉之兆 1
托孤 托孤 1
孔明之 孔明之 1
谷中 谷中 1
汝可 汝可 1
魏營 魏營 1
夏侯惠 夏侯惠 1
薄田 薄田 1
費文偉 費文偉 1
餘帛 餘帛 1
白樂天 白樂天 1
蒼龍 蒼龍 1
司馬師 司馬師 1
夏侯霸引 夏侯霸引 1
龍飛天漢 龍飛天漢 1
聞之 聞之 1
公琰 公琰 1
冷笑 冷笑 1
王平 王平 1
揚幡舉 揚幡舉 1
孔明一一 孔明一一 1
