Source Target Weight
馬見懿 孟達 8
諸葛亮 申耽 12
諸葛亮 司馬懿 86
諸葛亮 李輔 11
諸葛亮 孟達 104
諸葛亮 申儀 15
諸葛亮 馬謖 12
諸葛亮 姜維 9
諸葛亮 雅丹 31
諸葛亮 關興 31
諸葛亮 仰天 7
諸葛亮 孔明曰 15
諸葛亮 馬岱 23
諸葛亮 孔明回 17
諸葛亮 鄧賢 11
諸葛亮 司馬昭 10
諸葛亮 越吉 39
諸葛亮 張冀 7
諸葛亮 諸路軍 7
諸葛亮 梁畿 9
諸葛亮 張苞 20
諸葛亮 元帥 8
諸葛亮 魏主曹 9
諸葛亮 司馬師 15
諸葛亮 徐晃 18
聞達 司馬懿 8
聞達 孟達 7
何處兵 申耽 6
何處兵 孟達 11
何處兵 司馬懿 8
越吉 言撫慰 7
越吉 元帥望 7
越吉 望澗 6
越吉 孔明笑 6
越吉 張苞 44
越吉 吉躍水 6
越吉 馬岱 51
越吉 趙雲 6
越吉 伯父 6
越吉 孔明曰 16
越吉 汝歸寨 6
越吉 孔明引 7
越吉 伏兵 7
越吉 汝知吾 6
越吉 山后 7
越吉 雪漫蓋 7
越吉 元帥 15
越吉 張冀 19
越吉 姜維 25
越吉 弓弩 6
越吉 爾乃鄰 7
越吉 雅丹 64
越吉 諸葛亮 39
越吉 關興 72
越吉 魏延各 6
越吉 那馬望 6
越吉 孔明升 7
公忠義 司馬懿 8
公忠義 孟達 7
郭淮 曹遵 6
郭淮 朱贊 6
郭淮 曹真 13
郭淮 魏延 6
汝歸寨 越吉 6
汝歸寨 關興 6
何懼哉 司馬懿 8
何懼哉 孟達 7
若聞公 司馬懿 8
若聞公 孟達 7
孔明引 雅丹 7
孔明引 越吉 7
何足道 司馬懿 8
何足道 孟達 7
聞知魏 孟達 8
申耽 達大驚 6
申耽 司馬 6
申耽 梁畿 12
申耽 李輔 18
申耽 吳矣 6
申耽 何處兵 6
申耽 諸葛亮 12
申耽 魏兵方 6
申耽 孔明回 6
申耽 孟達 66
申耽 申儀 30
申耽 達大怒 6
申耽 達信 6
申耽 鄧賢 18
申耽 魏主曹 6
申耽 魏兵 12
申耽 徐晃 24
申耽 施威 6
申耽 仰天 6
申耽 諸路軍 6
申耽 司馬懿 48
申耽 金鉞斧 6
申耽 餘軍 6
申耽 望長安 6
司馬懿 魏主曹 21
司馬懿 金鉞斧 8
司馬懿 聞達 8
司馬懿 何處兵 8
司馬懿 公忠義 8
司馬懿 孔明曰 10
司馬懿 孔明回 22
司馬懿 何懼哉 8
司馬懿 若聞公 8
司馬懿 何足道 8
司馬懿 鄧賢 27
司馬懿 曹真 10
司馬懿 司馬昭 6
司馬懿 洛之兵 8
司馬懿 諸路軍 11
司馬懿 鐘繇奏 10
司馬懿 達大驚 8
司馬懿 梁畿 19
司馬懿 申耽 48
司馬懿 吳矣 8
司馬懿 諸葛亮 86
司馬懿 魏兵方 8
司馬懿 馬謖 18
司馬懿 孟達 173
司馬懿 申儀 43
司馬懿 慎之 8
司馬懿 須萬全 8
司馬懿 餘軍 8
司馬懿 達大怒 8
司馬懿 達信 8
司馬懿 司馬 8
司馬懿 司馬師 9
司馬懿 魏兵 16
司馬懿 徐晃 38
司馬懿 施威 8
司馬懿 仰天 11
司馬懿 李輔 27
司馬懿 言孔明 8
司馬懿 望長安 8
達大驚 申耽 6
達大驚 孟達 11
達大驚 司馬懿 8
李輔 梁畿 7
李輔 諸葛亮 11
李輔 孟達 41
李輔 申儀 16
李輔 鄧賢 10
李輔 魏兵 6
李輔 申耽 18
李輔 司馬懿 27
李輔 徐晃 14
孔明笑 越吉 6
孔明笑 關興 6
山后 雅丹 7
山后 越吉 7
須萬全 司馬懿 8
須萬全 孟達 7
魏兵方 申耽 6
魏兵方 孟達 11
魏兵方 司馬懿 8
孟達 魏主曹 18
孟達 馬見懿 8
孟達 李輔 41
孟達 何處兵 11
孟達 公忠義 7
孟達 孔明曰 11
孟達 孔明回 34
孟達 何懼哉 7
孟達 若聞公 7
孟達 幸長安 8
孟達 何足道 7
孟達 鄧賢 41
孟達 言孔明 7
孟達 司馬昭 16
孟達 魏兵 22
孟達 洛之兵 7
孟達 聞知魏 8
孟達 申耽 66
孟達 諸路軍 19
孟達 司馬懿 173
孟達 金鉞斧 11
孟達 達大驚 11
孟達 施威 11
孟達 梁畿 30
孟達 齊天之 8
孟達 聞達 7
孟達 慎之 7
孟達 吳矣 11
孟達 諸葛亮 104
孟達 魏兵方 11
孟達 馬謖 16
孟達 申儀 63
孟達 須萬全 7
孟達 達大怒 11
孟達 達信 11
孟達 通曉兵 8
孟達 司馬 11
孟達 司馬師 24
孟達 徐晃 60
孟達 望長安 11
孟達 仰天 19
孟達 餘軍 11
孟達 洪福 8
汝知吾 越吉 6
汝知吾 關興 6
申儀 梁畿 11
申儀 仰天 6
申儀 李輔 16
申儀 諸葛亮 15
申儀 孔明回 7
申儀 孟達 63
申儀 鄧賢 16
申儀 魏兵 10
申儀 申耽 30
申儀 諸路軍 6
申儀 司馬懿 43
申儀 徐晃 22
雪漫蓋 雅丹 7
雪漫蓋 越吉 7
馬謖 諸葛亮 12
馬謖 司馬懿 18
馬謖 孟達 16
曹遵 曹真 8
曹遵 郭淮 6
姜維 張苞 11
姜維 諸葛亮 9
姜維 雅丹 7
姜維 越吉 25
姜維 馬岱 12
姜維 張冀 7
姜維 關興 21
達信 申耽 6
達信 孟達 11
達信 司馬懿 8
通曉兵 孟達 8
司馬 申耽 6
司馬 孟達 11
司馬 司馬懿 8
雅丹 言撫慰 7
雅丹 孔明升 7
雅丹 張苞 34
雅丹 越吉 64
雅丹 馬岱 41
雅丹 孔明引 7
雅丹 孔明曰 12
雅丹 山后 7
雅丹 伏兵 7
雅丹 元帥望 7
雅丹 雪漫蓋 7
雅丹 元帥 15
雅丹 姜維 7
雅丹 弓弩 10
雅丹 爾乃鄰 7
雅丹 諸葛亮 31
雅丹 張冀 7
