Id Label Weight
明詔 明詔 1
虞書敦 虞書敦 1
張飛 張飛 2
權依其 權依其 1
班師 班師 1
望襄陽 望襄陽 1
劉封 劉封 1
吳侯 吳侯 2
汝勿多 汝勿多 2
董卓 董卓 1
諸呂 諸呂 1
寧靜聖 寧靜聖 1
廖化 廖化 4
若兵臨 若兵臨 1
川之兵 川之兵 1
汝弟 汝弟 1
董承 董承 1
翟元 翟元 5
孫權 孫權 5
曹兵 曹兵 7
馬超 馬超 4
玄德再 玄德再 1
曉夜 曉夜 1
胡班 胡班 2
王甫 王甫 3
印綬 印綬 2
傅士仁 傅士仁 5
吳興兵 吳興兵 1
魏王 魏王 2
費詩 費詩 6
關羽 關羽 53
司馬懿 司馬懿 2
玄德命 玄德命 1
立漢 立漢 1
申耽 申耽 1
宗廟 宗廟 1
關平 關平 6
德之士 德之士 1
印璽 印璽 1
依允 依允 1
聞將軍 聞將軍 1
蕭何 蕭何 1
趙雲 趙雲 2
潘浚守 潘浚守 1
何太無禮 何太無禮 1
王世子 王世子 1
靖匡 靖匡 1
諸葛亮 諸葛亮 3
呂蒙 呂蒙 1
吉祥 吉祥 1
孟達 孟達 1
龍之瑞 龍之瑞 1
玄德既 玄德既 1
黃忠 黃忠 2
德吾弟 德吾弟 1
高祖 高祖 2
夢兆 夢兆 1
玄德曰 玄德曰 2
劉之 劉之 1
司馬 司馬 1
諸葛瑾 諸葛瑾 3
張昭 張昭 2
仰惟爵 仰惟爵 1
仁大驚 仁大驚 2
文武官 文武官 2
胡華 胡華 1
吳兵 吳兵 1
法正 法正 3
玄德大 玄德大 1
諸姬 諸姬 1
魏延射 魏延射 1
居蕭 居蕭 1
漢中王 漢中王 14
魏自來 魏自來 1
曹仁知 曹仁知 1
權大怒 權大怒 1
仁義著 仁義著 1
潘浚 潘浚 2
孔明曰 孔明曰 7
辜負國恩 辜負國恩 1
侯思之 侯思之 1
應天順 應天順 2
龍興 龍興 1
玄德自 玄德自 1
魏延 魏延 2
伊籍 伊籍 1
王受爵 王受爵 1
于襄江 于襄江 2
張弓 張弓 1
劉禪 劉禪 1
劉備 劉備 14
周監 周監 1
玄德安民 玄德安民 1
孤亦 孤亦 1
夏侯存 夏侯存 3
陳力未 陳力未 1
帝王 帝王 1
王令 王令 1
荊襄 荊襄 1
曹參 曹參 1
齊鳴 齊鳴 1
曹躁結 曹躁結 1
糜芳守 糜芳守 1
韓信乃 韓信乃 1
關某 關某 1
汝二人 汝二人 2
曹躁 曹躁 1
諸葛之 諸葛之 1
代之 代之 1
趙累 趙累 3
曹躁久 曹躁久 1
滿寵 滿寵 10
王厚恩 王厚恩 1
馬步軍 馬步軍 1
滿營 滿營 1
伏兵 伏兵 1
曹仁 曹仁 10
步騭 步騭 1
許靖 許靖 2
顧雍 顧雍 1
白水 白水 1
馬良 馬良 1
曹仁先 曹仁先 1
廉直 廉直 1
連東 連東 1
呂常 呂常 6
糜芳 糜芳 4
權以賓 權以賓 1
