Source Target Weight
雷薄 呂布 8
雷薄 袁術 7
候恩命 呂布 9
呂布 雷薄 8
呂布 候恩命 9
呂布 布然 9
呂布 布保 9
呂布 袁術 65
呂布 劉備 21
呂布 關羽 36
呂布 張繡 6
呂布 孫策 12
呂布 布乃 7
呂布 立於陣 9
呂布 李豐 13
呂布 陳蘭 8
呂布 黃羅 9
呂布 布怒 9
呂布 龍鳳 9
呂布 玄德曰 10
呂布 韓暹 57
呂布 夏侯 6
呂布 陳宮 11
呂布 張勳 21
呂布 橋蕤 10
呂布 銀斧 9
呂布 紀靈 19
呂布 小沛 8
呂布 金甲 9
呂布 楊奉 53
呂布 陳紀 11
呂布 陳登 29
呂布 段煨 6
呂布 黃鉞白 9
呂布 呂家軍 9
紀靈 楊奉 9
紀靈 袁術 10
紀靈 韓暹 9
紀靈 關羽 8
紀靈 呂布 19
布然 呂布 9
布保 呂布 9
袁術 雷薄 7
袁術 呂布 65
袁術 紀靈 10
袁術 劉備 10
袁術 孫策 14
袁術 李豐 8
袁術 陳蘭 7
袁術 關羽 16
袁術 韓暹 39
袁術 陳宮 10
袁術 張勳 13
袁術 橋蕤 9
袁術 小沛 7
袁術 楊奉 34
袁術 居右 6
袁術 陳紀 9
袁術 陳登 29
袁術 曹躁 8
劉備 玄德曰 8
劉備 呂布 21
劉備 韓暹 8
劉備 袁術 10
劉備 楊奉 7
劉備 孫策 9
劉備 夏侯 6
布怒 呂布 9
張繡 伍習 6
張繡 呂布 6
張繡 柴薪 6
張繡 許褚 6
張繡 段煨 9
張繡 小沛 6
張繡 張先 6
張繡 劉表 9
陳宮 楊奉 6
陳宮 呂布 11
陳宮 陳登 10
陳宮 韓暹 8
陳宮 袁術 10
孫策 呂布 12
孫策 袁術 14
孫策 劉備 9
布乃 呂布 7
立於陣 呂布 9
李豐 呂布 13
李豐 袁術 8
陳蘭 呂布 8
陳蘭 袁術 7
黃羅 呂布 9
關羽 楊奉 16
關羽 袁術 16
關羽 呂布 36
關羽 紀靈 8
關羽 韓暹 16
許褚 張繡 6
龍鳳 呂布 9
玄德曰 呂布 10
玄德曰 劉備 8
韓暹 紀靈 9
韓暹 張勳 10
韓暹 呂布 57
韓暹 袁術 39
韓暹 關羽 16
韓暹 楊奉 30
韓暹 陳登 24
韓暹 陳宮 8
韓暹 劉備 8
於尊 麥田 6
劉表 張繡 9
劉表 段煨 6
夏侯 呂布 6
夏侯 劉備 6
夏侯 壽春 6
張勳 呂布 21
張勳 袁術 13
張勳 楊奉 9
張勳 居右 6
張勳 陳登 6
張勳 韓暹 10
橋蕤 呂布 10
橋蕤 袁術 9
橋蕤 壽春 6
柴薪 張繡 6
銀斧 呂布 9
小沛 段煨 6
小沛 張繡 6
小沛 呂布 8
小沛 袁術 7
金甲 呂布 9
壽春 橋蕤 6
壽春 夏侯 6
麥田 於尊 6
楊奉 紀靈 9
楊奉 張勳 9
楊奉 呂布 53
楊奉 韓暹 30
楊奉 袁術 34
楊奉 關羽 16
楊奉 陳登 19
楊奉 陳宮 6
楊奉 劉備 7
張先 張繡 6
伍習 段煨 6
伍習 張繡 6
居右 張勳 6
居右 袁術 6
陳紀 呂布 11
陳紀 袁術 9
陳登 楊奉 19
陳登 張勳 6
陳登 呂布 29
陳登 韓暹 24
陳登 袁術 29
陳登 陳宮 10
段煨 伍習 6
段煨 呂布 6
段煨 小沛 6
段煨 張繡 9
段煨 劉表 6
曹躁 袁術 8
黃鉞白 呂布 9
呂家軍 呂布 9
