Id Label Weight
美玉 美玉 1
都尉 都尉 1
周泰 周泰 11
程秉 程秉 3
張飛 張飛 2
陸紆 陸紆 1
闞德潤 闞德潤 1
孫將軍 孫將軍 1
王法 王法 1
諸葛 諸葛 1
陸遜 陸遜 16
文武 文武 4
黃權 黃權 1
諸臣 諸臣 1
潘璋部 潘璋部 1
韓當 韓當 15
於大樹 於大樹 1
陸駿 陸駿 1
吳陣 吳陣 1
立廟 立廟 1
吳王 吳王 2
林木 林木 2
於彝陵 於彝陵 1
印綬 印綬 2
傅士仁 傅士仁 7
光耀 光耀 1
古之命 古之命 1
仁厚 仁厚 1
望本營 望本營 1
武威 武威 1
權大驚 權大驚 1
吳寨 吳寨 1
立馬於 立馬於 1
丁奉 丁奉 1
徐盛 徐盛 1
黃羅蓋 黃羅蓋 1
金鎖甲 金鎖甲 1
阿斗 阿斗 1
吳軍 吳軍 2
黃鉞 黃鉞 2
甘興霸 甘興霸 1
武夫 武夫 1
吳狗 吳狗 2
寶劍 寶劍 1
沙摩柯 沙摩柯 2
潘璋 潘璋 11
孫亮 孫亮 2
韓將軍 韓將軍 1
黃羅 黃羅 1
掌六郡 掌六郡 1
佩劍 佩劍 1
周郎 周郎 3
黃忠 黃忠 9
巨甌 巨甌 1
吳郡 吳郡 2
吳休 吳休 1
弓弩 弓弩 1
老夫 老夫 1
孫安東 孫安東 1
張昭 張昭 1
保卿 保卿 1
依溪 依溪 1
千秋 千秋 1
吳王聞 吳王聞 1
關興 關興 14
張苞 張苞 10
夏恂 夏恂 3
吳主 吳主 1
水歇涼 水歇涼 1
魯肅 魯肅 2
馮習 馮習 6
孫權 孫權 2
周平 周平 2
廣布守 廣布守 1
呂蒙 呂蒙 3
諸寨 諸寨 1
吳班 吳班 5
丹鳳 丹鳳 1
孫桓 孫桓 2
章武 章武 1
陸伯言 陸伯言 3
上一彪 上一彪 1
連勝 連勝 1
拜伯言 拜伯言 1
吳軍陣 吳軍陣 1
劉備 劉備 4
保之 保之 1
古雲 古雲 1
今拜卿 今拜卿 1
諸路軍 諸路軍 1
馬忠 馬忠 13
壽亦 壽亦 1
安能制 安能制 1
望忠 望忠 1
聞言 聞言 1
張南 張南 2
范疆 范疆 4
立大功 立大功 1
甘寧 甘寧 2
於靈 於靈 1
聞聖駕 聞聖駕 1
石之弓 石之弓 1
老將軍 老將軍 2
巧言 巧言 1
代之 代之 1
陰密 陰密 1
伏兵 伏兵 1
闞澤 闞澤 3
關公顯 關公顯 1
若巨雷 若巨雷 1
顧雍 顧雍 1
於伯言 於伯言 1
魏兵 魏兵 1
伏於 伏於 1
吳兵 吳兵 7
孤亦素 孤亦素 2
馬良 馬良 7
幸遇 幸遇 1
侍奉 侍奉 1
張達 張達 4
步騭 步騭 1
糜芳 糜芳 8
