Id Label Weight
孔明知 孔明知 1
桓靈 桓靈 1
張飛 張飛 6
高明 高明 1
宜城亭 宜城亭 1
玄德喜 玄德喜 1
真愚夫 真愚夫 1
玄德同 玄德同 1
柳絮 柳絮 1
諸侯 諸侯 1
樂琴棋 樂琴棋 1
汝南孟 汝南孟 2
言若何 言若何 1
孔明乃 孔明乃 1
之鴻略 之鴻略 1
列翠屏 列翠屏 1
石廣元 石廣元 2
凡曹 凡曹 1
聞歌 聞歌 2
崔鈞 崔鈞 5
山之南 山之南 1
梅花 梅花 2
玄德再 玄德再 1
許昌 許昌 3
謝之 謝之 1
黃承彥 黃承彥 1
別承彥 別承彥 1
於千仞 於千仞 1
修竹 修竹 1
梁父吟 梁父吟 1
玄德留 玄德留 1
高賢 高賢 1
關羽 關羽 3
陽春 陽春 1
孔明自 孔明自 1
干戈 干戈 1
於精純 於精純 1
孫權 孫權 1
張上馬 張上馬 1
諸葛均 諸葛均 4
如玉 如玉 1
單鳳松 單鳳松 1
光武 光武 1
徐母贊 徐母贊 1
曹躁知 曹躁知 1
展雲箋 展雲箋 1
母大驚 母大驚 1
寶劍 寶劍 1
侍奉 侍奉 1
諸葛亮 諸葛亮 17
殷馗善 殷馗善 1
玄德便 玄德便 1
敬至仙莊 敬至仙莊 1
樂毅 樂毅 1
幸蒙慈 幸蒙慈 1
顧草廬 顧草廬 1
匡濟之誠 匡濟之誠 1
匡扶 匡扶 1
高祖 高祖 1
高臥 高臥 1
玄德曰 玄德曰 30
別仙顏 別仙顏 1
玉堂 玉堂 1
諸葛瑾 諸葛瑾 1
老夫 老夫 3
明公 明公 1
何潁川 何潁川 1
老鶴 老鶴 1
侯領 侯領 1
苗裔 苗裔 1
龍耶 龍耶 1
公乃 公乃 1
張聞 張聞 1
管仲 管仲 2
南征 南征 2
崔州平 崔州平 3
施禮 施禮 3
春雷 春雷 1
玄德大 玄德大 2
小舟 小舟 1
老先生 老先生 1
傑士疑 傑士疑 1
徐庶 徐庶 8
士伏 士伏 1
葛先生 葛先生 1
古錦 古錦 1
展呂望 展呂望 1
張亦乘 張亦乘 1
樂毅乃 樂毅乃 1
友博陵 友博陵 1
毋乃太 毋乃太 1
惜哉 惜哉 1
瑞雪 瑞雪 1
農夫 農夫 1
徐元直 徐元直 3
司馬徽 司馬徽 2
特拜尊 特拜尊 1
魏武 魏武 1
王莽 王莽 1
劉備 劉備 34
寧靜 寧靜 1
徐母 徐母 5
仁慈 仁慈 1
孟建 孟建 2
明志 明志 1
平之世 平之世 1
白丁 白丁 1
孟子 孟子 1
殷勤 殷勤 3
岳父 岳父 1
王霸 王霸 1
旺漢 旺漢 1
立馬聽 立馬聽 1
程昱 程昱 1
軒昂 軒昂 1
安邦 安邦 1
游於 游於 1
曹躁之 曹躁之 1
孔明之 孔明之 2
玉龍鬥 玉龍鬥 1
玄德乃 玄德乃 1
童子 童子 9
何干 何干 1
仁義布 仁義布 1
林似銀 林似銀 1
玄武池 玄武池 1
安民 安民 2
祖宗 祖宗 1
玄德正 玄德正 2
玄德回 玄德回 1
於堂 於堂 1
伏劍 伏劍 1
蒼天如 蒼天如 1
曹躁 曹躁 2
聞言 聞言 1
徐慮見母 徐慮見母 1
左將軍 左將軍 1
世大賢 世大賢 1
