Id Label Weight
江之固 江之固 1
蘇醒 蘇醒 1
高明 高明 1
都尉 都尉 1
紫髯 紫髯 1
劉琬 劉琬 1
小霸王 小霸王 2
孫家諸 孫家諸 1
吳越 吳越 1
文武 文武 1
今承 今承 1
韓當 韓當 1
汝弟 汝弟 1
聞策 聞策 1
吳會 吳會 1
馬問 馬問 1
曹躁封 曹躁封 1
張津 張津 1
華蓋 華蓋 1
曹躁聞 曹躁聞 1
許昌 許昌 5
納奇錄 納奇錄 1
袁紹 袁紹 7
印綬 印綬 1
孫氏 孫氏 1
于吉 于吉 22
智勇 智勇 1
干戈 干戈 1
陳震 陳震 6
榮寵 榮寵 1
雷電齊 雷電齊 1
甘雨 甘雨 2
孫靜 孫靜 1
權拜之 權拜之 1
曹躁知 曹躁知 1
光武雲 光武雲 1
養尊姑 養尊姑 1
於城 於城 1
侍御史 侍御史 1
紅帕 紅帕 1
吳為 吳為 1
於郡 於郡 1
佩劍 佩劍 1
周郎 周郎 2
何異屠 何異屠 1
母謂策 母謂策 1
於府 於府 1
佩劍望 佩劍望 1
孫郎 孫郎 1
於吉 於吉 2
諸葛 諸葛 1
甘霖 甘霖 1
諸葛瑾 諸葛瑾 1
周瑜 周瑜 10
止存劍 止存劍 1
孫策 孫策 26
敬仰 敬仰 1
虞翻 虞翻 1
曹躁言 曹躁言 1
掌江東 掌江東 1
諸君 諸君 1
祿祚 祿祚 1
項羽 項羽 1
伏道 伏道 1
魯肅 魯肅 4
許客 許客 1
權甚敬 權甚敬 1
孫權 孫權 17
華歆 華歆 1
曲阿 曲阿 1
高祖 高祖 2
孤承 孤承 1
丹徒 丹徒 1
權勿通 權勿通 1
孫匡 孫匡 1
鄭寶 鄭寶 1
劉子 劉子 1
張昭 張昭 10
權乃 權乃 1
祖母 祖母 1
吳太夫人 吳太夫人 5
玉清觀 玉清觀 1
劉子揚 劉子揚 1
何曾 何曾 1
陰雲 陰雲 1
黃巾 黃巾 1
黃祖 黃祖 1
於吉立 於吉立 6
望母 望母 1
思為桓 思為桓 1
能祈風 能祈風 1
華佗 華佗 1
汝妹 汝妹 1
帝王 帝王 1
玉體違 玉體違 1
程普引 程普引 2
寶劍令 寶劍令 1
雲收雨 雲收雨 1
劉勳 劉勳 1
劉表 劉表 1
凡百 凡百 1
今吾孫 今吾孫 1
宿于寨 宿于寨 1
郭嘉 郭嘉 3
曹仁 曹仁 1
諸弟 諸弟 2
陰雲漸 陰雲漸 1
托子 托子 1
許貢 許貢 5
呂範 呂範 1
慕之意 慕之意 1
郎蔡邕 郎蔡邕 1
慈母 慈母 1
吳郡 吳郡 2
張角 張角 1
聞之 聞之 1
聞知 聞知 1
馬亦 馬亦 1
曹躁 曹躁 4
汝須孝 汝須孝 1
權留 權留 1
