Id Label Weight
連結東 連結東 1
南將軍 南將軍 1
馬休 馬休 4
許褚 許褚 2
張飛 張飛 5
高明 高明 1
孔明笑 孔明笑 1
有俊聲 有俊聲 1
勞師遠 勞師遠 1
吳起 吳起 1
馬騰 馬騰 23
終三紀 終三紀 1
吳侯 吳侯 4
文武 文武 1
韓遂 韓遂 2
相儔 相儔 1
孔明乃 孔明乃 1
鳳雛 鳳雛 4
何足介意 何足介意 1
玄德喜 玄德喜 1
董承 董承 1
曹躁教 曹躁教 2
馬超 馬超 2
汝焉敢 汝焉敢 1
曹躁聞 曹躁聞 1
樸守其貞 樸守其貞 1
許昌 許昌 5
蔣幹 蔣幹 1
屈公任 屈公任 1
弓弩 弓弩 1
仁厚 仁厚 1
龐軍師 龐軍師 1
小喬 小喬 1
萬里鵬 萬里鵬 1
蒼天 蒼天 1
子之命 子之命 1
方得 方得 1
孔明教 孔明教 1
曲直 曲直 1
伏惟尚 伏惟尚 1
馬將軍 馬將軍 1
孫武 孫武 1
司馬德 司馬德 1
孫策 孫策 1
別駕 別駕 1
孔明亦 孔明亦 2
亦傳西 亦傳西 1
張陵 張陵 1
伏波孫 伏波孫 1
柴桑 柴桑 2
荊楚 荊楚 1
趙雲 趙雲 2
扶醉 扶醉 1
諸葛亮 諸葛亮 20
漢軍 漢軍 1
徐徐 徐徐 1
紅旗 紅旗 2
馬鐵 馬鐵 3
周郎 周郎 1
關平 關平 1
孫乾 孫乾 4
公之才 公之才 1
師中郎 師中郎 1
荀攸 荀攸 2
玄德曰 玄德曰 5
匡濟之 匡濟之 1
汝乃婦 汝乃婦 1
王佐之才 王佐之才 1
侍郎 侍郎 2
施禮 施禮 1
周瑜 周瑜 23
招賢 招賢 1
仰天 仰天 1
劉表 劉表 1
玄德怒 玄德怒 1
齊芳烈 齊芳烈 1
南征 南征 4
曹躁見 曹躁見 1
魯肅 魯肅 18
劉璋 劉璋 1
靈帝 靈帝 1
伏龍 伏龍 1
孔明自 孔明自 2
孫權 孫權 10
西涼兵 西涼兵 3
言鳳雛 言鳳雛 1
孫瑜 孫瑜 2
龐縣 龐縣 1
仁德 仁德 1
李春香 李春香 3
孔明曰 孔明曰 4
馬岱 馬岱 6
龐統 龐統 15
西將軍 西將軍 1
扶玄德 扶玄德 1
黃奎 黃奎 9
漢臣 漢臣 1
於本鄉 於本鄉 1
安劉 安劉 1
展其驥 展其驥 1
漢伏波 漢伏波 1
屈待大賢 屈待大賢 1
孔明先 孔明先 1
劉備 劉備 24
曾獻連 曾獻連 1
孔明回 孔明回 1
桓帝 桓帝 1
納士 納士 1
徐晃 徐晃 2
招安 招安 1
春香 春香 1
列曜 列曜 1
曹洪 曹洪 2
舒城 舒城 1
周瑜部 周瑜部 1
黃琬 黃琬 1
馬援之 馬援之 1
權聞瑜 權聞瑜 1
於靈 於靈 1
幸垂照 幸垂照 1
苗澤 苗澤 6
郭汜之 郭汜之 1
周公瑾 周公瑾 1
劉封 劉封 1
養虎 養虎 1
于玄德 于玄德 1
何生亮 何生亮 1
汝自統 汝自統 1
敬之 敬之 1
尚知邪 尚知邪 1
西涼 西涼 3
玄德接 玄德接 1
汝氣死 汝氣死 1
玄德大 玄德大 1
夏侯淵 夏侯淵 2
玄德久 玄德久 1
今瑜 今瑜 1
西涼軍 西涼軍 1
代瑜 代瑜 2
曹躁 曹躁 4
於理 於理 1
吳中乎 吳中乎 1
