Source Target Weight
李嚴 諸葛亮 10
蔣公琰 諸葛亮 10
雅歌 諸葛亮 10
廖化 諸葛亮 9
吳懿 諸葛亮 9
仰觀 諸葛亮 10
連弩 諸葛亮 9
張翼 諸葛亮 9
汝可依 諸葛亮 9
司馬懿 李福 6
司馬懿 魏延 9
司馬懿 諸葛亮 35
司馬懿 楊儀 18
司馬懿 夏侯霸 6
吉兆 楊儀 8
蒼天 諸葛亮 9
魏延之 諸葛亮 10
魏延之 楊儀 8
伏聞 諸葛亮 9
布仁恩 諸葛亮 9
諸葛亮 伏聞 9
諸葛亮 蔣公琰 10
諸葛亮 智勇足 9
諸葛亮 廖化 9
諸葛亮 雅歌 10
諸葛亮 楊儀 50
諸葛亮 馬岱 10
諸葛亮 蓋嚴 10
諸葛亮 孔明曰 39
諸葛亮 獨汝可 9
諸葛亮 維亦 9
諸葛亮 李福 47
諸葛亮 廖立 10
諸葛亮 吳懿 9
諸葛亮 魏延 23
諸葛亮 聞之 10
諸葛亮 仰觀 10
諸葛亮 白樂天 10
諸葛亮 連弩 9
諸葛亮 張嶷 9
諸葛亮 蒼天 9
諸葛亮 張翼 9
諸葛亮 汝可依 9
諸葛亮 司馬懿 35
諸葛亮 費文偉 10
諸葛亮 元微 10
諸葛亮 殷勤 20
諸葛亮 魏延之 10
諸葛亮 英才 10
諸葛亮 公琰 10
諸葛亮 王平 9
諸葛亮 托孤 10
諸葛亮 孔明之 10
諸葛亮 汝可 9
諸葛亮 扶危 10
諸葛亮 薄田 9
諸葛亮 水校尉 10
諸葛亮 姜維 15
諸葛亮 餘帛 9
諸葛亮 掌鈞衡 9
諸葛亮 北斗 10
諸葛亮 夏侯霸 7
諸葛亮 龍飛天漢 10
諸葛亮 李嚴 10
諸葛亮 福謝 10
諸葛亮 綠陰清 10
諸葛亮 文偉 10
諸葛亮 孔明一一 9
諸葛亮 布仁恩 9
姜維 楊儀 18
姜維 魏延 12
姜維 諸葛亮 15
北斗 諸葛亮 10
英才 諸葛亮 10
福謝 諸葛亮 10
文偉 諸葛亮 10
楊儀 魏延之 8
楊儀 趙直 8
楊儀 諸葛亮 50
楊儀 馬岱 8
楊儀 李福 15
楊儀 姜維 18
楊儀 魏延 16
楊儀 延大喜 7
楊儀 司馬懿 18
楊儀 吉兆 8
智勇足 諸葛亮 9
殷勤 孔明曰 6
殷勤 諸葛亮 20
蓋嚴 諸葛亮 10
孔明曰 李福 9
孔明曰 諸葛亮 39
孔明曰 殷勤 6
馬岱 諸葛亮 10
馬岱 楊儀 8
獨汝可 諸葛亮 9
維亦 諸葛亮 9
李福 司馬懿 6
李福 諸葛亮 47
李福 孔明曰 9
李福 楊儀 15
魏延 楊儀 16
魏延 司馬懿 9
魏延 諸葛亮 23
魏延 姜維 12
綠陰清 諸葛亮 10
延大喜 楊儀 7
扶危 諸葛亮 10
張嶷 諸葛亮 9
夏侯霸 諸葛亮 7
夏侯霸 司馬懿 6
元微 諸葛亮 10
廖立 諸葛亮 10
掌鈞衡 諸葛亮 9
水校尉 諸葛亮 10
趙直 楊儀 8
托孤 諸葛亮 10
孔明之 諸葛亮 10
汝可 諸葛亮 9
薄田 諸葛亮 9
費文偉 諸葛亮 10
餘帛 諸葛亮 9
白樂天 諸葛亮 10
龍飛天漢 諸葛亮 10
聞之 諸葛亮 10
公琰 諸葛亮 10
王平 諸葛亮 9
孔明一一 諸葛亮 9
