Id Label Weight
何晏 何晏 8
丁謐 丁謐 2
衛演 衛演 2
郭皇后 郭皇后 1
班師 班師 1
畢軌 畢軌 2
諸葛 諸葛 2
玄茂 玄茂 1
文武 文武 1
裴景 裴景 2
魏兵皆 魏兵皆 1
孔明竟 孔明竟 1
曹丕 曹丕 1
曹芳 曹芳 6
陳群 陳群 2
太尉 太尉 9
許晏 許晏 1
康弟 康弟 1
牧放 牧放 1
雷霆之怒 雷霆之怒 1
張彌 張彌 1
許昌 許昌 1
孫資 孫資 3
仰觀 仰觀 1
曹羲 曹羲 2
成大功 成大功 1
牛馬 牛馬 1
林軍 林軍 1
司馬懿 司馬懿 29
公孫恭 公孫恭 2
公之爵 公之爵 1
曹爽 曹爽 18
孫權 孫權 1
子命某 子命某 1
武衛 武衛 1
太傅府 太傅府 1
爾宜敬禮 爾宜敬禮 1
天晴 天晴 1
鹿角 鹿角 1
諸葛亮 諸葛亮 2
光祿 光祿 1
秋雨 秋雨 2
孟達 孟達 2
周公佐 周公佐 1
元勳 元勳 1
司馬 司馬 3
金珠珍 金珠珍 1
毛皇后 毛皇后 1
賈范 賈范 1
於轅門 於轅門 1
今君侯 今君侯 1
惠謙恭 惠謙恭 1
魏主 魏主 3
西蜀 西蜀 1
曹彥 曹彥 1
莫知其 莫知其 1
宗兄 宗兄 1
張虎 張虎 1
懷德者 懷德者 1
賈範 賈範 3
湯流 湯流 1
仇連 仇連 1
公孫度 公孫度 1
胡遵 胡遵 4
汝何敢 汝何敢 1
曹宇 曹宇 1
曹子丹 曹子丹 1
于高平 于高平 1
連夢青 連夢青 1
柴薪 柴薪 1
子燕王 子燕王 1
武侯 武侯 1
白帝城 白帝城 1
皇太后 皇太后 1
長守貴 長守貴 1
袁尚 袁尚 1
左有 左有 3
曹真 曹真 1
司馬昭 司馬昭 1
鄧禹之 鄧禹之 1
司農 司農 1
何兆 何兆 1
劉禪 劉禪 1
魏景初 魏景初 1
劉備 劉備 1
司農桓 司農桓 1
晏笑 晏笑 1
張當 張當 1
平叔 平叔 1
于襄平 于襄平 1
夏侯霸 夏侯霸 5
沮授 沮授 2
何懼之 何懼之 1
飛至闕 飛至闕 1
公孫修 公孫修 2
公孫淵 公孫淵 19
曹訓 曹訓 1
戴巾幘 戴巾幘 1
齊鳴 齊鳴 1
柳甫 柳甫 1
明帝 明帝 1
勞三軍 勞三軍 1
燕王 燕王 3
劉放 劉放 3
太甚 太甚 1
若魏兵 若魏兵 1
托孤 托孤 2
賈范諫 賈范諫 1
公孫康 公孫康 1
魏營 魏營 1
容若 容若 1
魏主曹 魏主曹 5
管輅 管輅 1
卑衍 卑衍 7
安民 安民 1
巧匠 巧匠 1
方休 方休 1
封淵 封淵 2
司馬師 司馬師 1
楊祚 楊祚 4
魏兵 魏兵 3
夏侯威 夏侯威 3
侍中 侍中 3
王建 王建 1
李勝 李勝 9
封恭 封恭 1
桓範 桓範 2
洪福 洪福 1
