Id Label Weight
武引 武引 1
劉君新 劉君新 1
雷薄 雷薄 1
嘉興 嘉興 2
孫郎兵 孫郎兵 1
馬於嶺 馬於嶺 1
張飛 張飛 3
玄德之 玄德之 1
索璽 索璽 1
招賢 招賢 1
小霸王 小霸王 2
聞策兵 聞策兵 1
吳景 吳景 3
慈亦 慈亦 1
呂布 呂布 13
紀靈 紀靈 4
孫靜 孫靜 2
韓當 韓當 5
祖郎 祖郎 1
白虎 白虎 12
牟平 牟平 1
祝畢 祝畢 1
張曰 張曰 2
袁術 袁術 15
玄德引 玄德引 1
張俱 張俱 1
周泰守 周泰守 2
楊大將 楊大將 2
周瑜入 周瑜入 1
慈見策 慈見策 1
袁紹 袁紹 1
張英 張英 11
孫堅 孫堅 3
小沛 小沛 2
笮融 笮融 5
士卒 士卒 2
權為質 權為質 1
于嶺 于嶺 1
陳宮 陳宮 1
孫策 孫策 67
莫若 莫若 1
顧軍 顧軍 1
泰抱權 泰抱權 1
張勳 張勳 1
語大悅 語大悅 1
容某 容某 1
周將軍 周將軍 1
漢光武 漢光武 1
金石 金石 1
橋蕤 橋蕤 1
董卓之 董卓之 1
周泰 周泰 4
迎母叔 迎母叔 1
薛禮 薛禮 4
納士 納士 1
陳兵 陳兵 1
於神亭 於神亭 1
齊明 齊明 1
童顏 童顏 1
孫郎 孫郎 3
吳郡 吳郡 4
嚴白虎 嚴白虎 6
嚴氏雪 嚴氏雪 1
敬愛之 敬愛之 1
弓弦 弓弦 1
張昭 張昭 6
南望村 南望村 1
玄德曰 玄德曰 3
許允 許允 1
虞翻 虞翻 3
程普收 程普收 1
慈於軍 慈於軍 1
於楓橋 於楓橋 1
神亭嶺 神亭嶺 1
玄德力 玄德力 1
餘軍 餘軍 1
陳芬 陳芬 1
高順 高順 5
玄德大 玄德大 1
陶謙 陶謙 1
陸康 陸康 2
孫權 孫權 3
小舟 小舟 1
曲阿 曲阿 2
伏一軍 伏一軍 1
玄德入 玄德入 1
牛渚灘 牛渚灘 1
嚴輿 嚴輿 4
馬挺 馬挺 1
華佗 華佗 1
牛渚 牛渚 5
仲翔 仲翔 1
壽春人 壽春人 1
慈應諾 慈應諾 1
若公 若公 1
樊能 樊能 3
劉岱 劉岱 1
玉璽 玉璽 5
諸弟 諸弟 1
何懼焉 何懼焉 1
於堂 於堂 1
劉備 劉備 13
程普 程普 9
太史慈 太史慈 34
周尚 周尚 1
托定護 托定護 1
余姚人 余姚人 2
慈兜 慈兜 1
神亭 神亭 1
巨雷 巨雷 1
壽春 壽春 2
朱治 朱治 3
黃蓋 黃蓋 5
何策圖 何策圖 1
玄德回 玄德回 1
舒城 舒城 2
程普引 程普引 1
彭城 彭城 1
劉寵 劉寵 1
布喜 布喜 1
慈見 慈見 1
吳德王 吳德王 1
東萊 東萊 2
劉表 劉表 1
吳城 吳城 1
張紘 張紘 1
徐郡鬥 徐郡鬥 1
董襲 董襲 2
陳武 陳武 5
曹躁 曹躁 1
陳橫 陳橫 2
馬索齊 馬索齊 1
太尉 太尉 1
伏兵 伏兵 2
汝引兵 汝引兵 1
慈笑 慈笑 1
王朗 王朗 10
周瑜 周瑜 8
布恐 布恐 1
安民 安民 1
呂範 呂範 3
虞仲翔 虞仲翔 1
劉繇 劉繇 27
仁義 仁義 1
弓取箭 弓取箭 1
于壽春 于壽春 1
余杭 余杭 2
蔣欽 蔣欽 3
於曲 於曲 1
馬飛 馬飛 1
金帛答 金帛答 1
於山 於山 1
孫休 孫休 1
夢光武 夢光武 1
